Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,1,381,450,354,665,243,494,307,449,425,393,308,586,320,471,596,349,239,479,380,504,428,512
7,0,382,306,441,333,403,281,313,471,476,326,398,245,324,594,445,379,404,335,450,442,350,229
7,0,401,350,384,362,411,451,467,362,312,192,281,345,568,346,357,462,431,307,284,465,360,459
6,0,386,350,506,361,294,326,320,353,283,364,331,295,246,465,357,445,423,361,316,333,351,336
6,0,405,350,423,307,291,340,308,497,387,304,382,311,285,450,446,118,491,565,543,484,437,272
6,1,409,461,480,439,279,448,253,480,336,475,676,353,418,744,386,520,351,379,524,336,372,433
7,0,408,341,527,297,433,382,293,294,436,405,304,363,416,373,337,372,422,360,406,460,434,272
6,0,419,350,413,416,572,278,490,406,375,349,418,148,504,430,489,389,453,333,419,157,287,307
7,0,396,347,561,322,311,388,242,162,435,280,220,350,417,302,344,317,317,326,174,439,279,220
6,1,410,463,397,569,241,522,482,403,329,621,614,423,540,470,530,408,624,431,341,467,493,475
7,0,383,312,297,478,569,198,439,337,388,325,633,451,275,466,548,539,284,339,347,280,392,213
7,0,401,350,466,356,480,384,427,187,316,599,351,335,424,310,520,326,437,344,423,470,412,129
7,1,426,450,399,561,523,317,383,498,349,591,355,484,538,474,461,546,407,326,463,613,346,530
7,0,403,349,458,374,336,453,495,405,519,320,377,361,365,385,477,160,473,292,368,386,412,343
7,1,423,450,435,421,384,486,384,216,474,555,516,587,363,527,341,495,392,379,373,379,550,373
6,0,408,350,418,481,337,211,316,424,395,519,301,107,296,208,484,275,442,344,497,155,259,359
6,0,410,350,298,299,461,355,596,439,355,395,503,287,530,255,293,398,319,442,281,236,365,315
7,0,412,328,219,356,347,441,402,380,197,88,352,396,378,302,215,262,415,325,373,501,459,466
7,1,426,450,422,413,411,331,406,457,488,587,465,361,474,323,565,372,489,587,493,466,677,490
7,0,386,324,278,194,283,537,424,317,485,184,342,345,349,184,274,302,170,138,543,262,374,307
6,0,413,350,428,404,400,315,373,171,311,352,564,215,488,379,490,238,316,389,287,170,545,436
7,1,433,450,396,450,425,419,209,607,419,357,381,500,318,620,598,364,304,224,337,591,439,470
6,1,392,460,264,424,506,367,404,473,273,501,410,377,224,250,370,429,335,355,360,425,281,481
7,0,405,347,538,369,428,400,260,387,542,482,406,355,326,343,209,309,208,268,328,397,435,240
6,0,427,350,556,171,487,416,312,325,428,215,462,331,443,292,470,413,359,208,291,458,478,612
7,0,417,309,437,287,507,249,444,287,400,206,401,372,349,313,455,166,443,466,455,397,446,252
6,1,401,450,451,381,350,386,378,356,435,393,365,518,271,388,535,405,461,462,109,577,372,731
6,0,402,350,483,454,322,410,533,368,380,391,295,277,531,284,471,381,481,419,310,285,345,255
7,1,376,450,497,379,544,419,253,449,577,377,283,504,293,570,555,683,390,612,414,464,353,441
6,0,405,350,247,423,487,228,159,122,486,374,257,277,355,355,364,284,418,439,458,322,442,341
6,0,435,350,403,392,436,327,385,315,500,200,537,487,461,504,433,368,526,343,409,507,442,494
6,0,406,350,493,334,302,352,525,490,625,282,609,241,436,117,377,311,265,479,423,406,292,465
6,1,389,467,290,282,288,461,358,470,502,468,443,421,456,620,297,520,490,711,427,591,305,391
7,1,434,450,446,323,473,261,491,365,533,510,338,526,383,474,409,427,619,420,227,313,610,502
6,0,400,350,407,149,396,279,446,473,466,397,460,304,527,344,332,395,319,317,421,413,550,457
7,1,372,450,315,459,416,425,427,410,294,368,383,488,324,533,509,432,503,415,312,612,316,389
6,0,351,350,421,349,260,347,336,309,202,190,321,441,325,609,439,357,318,359,248,238,435,426
7,0,401,350,329,260,357,383,276,193,273,256,414,257,396,262,623,260,592,386,417,294,385,394
6,1,383,490,432,452,200,498,311,412,392,640,449,347,450,586,470,422,310,565,360,529,599,445
7,1,354,450,478,404,280,386,417,461,424,369,462,447,313,344,344,505,531,483,408,388,241,396
6,0,447,350,278,382,400,317,509,547,411,405,393,347,514,379,509,268,408,396,207,381,450,493
6,0,362,350,256,407,530,276,538,442,167,470,303,356,310,510,398,283,336,438,416,414,343,493
6,1,397,451,321,290,503,531,556,524,415,507,505,531,324,566,505,592,350,354,440,501,522,406
7,1,399,450,368,534,266,510,208,676,289,482,655,380,497,486,453,411,351,497,414,403,380,527
7,1,395,450,318,332,394,623,346,456,467,456,293,443,348,389,429,388,432,355,372,297,350,327
7,1,430,450,493,212,258,479,367,545,349,621,342,383,564,439,236,444,588,269,291,396,367,373
6,1,391,461,383,570,357,438,435,702,564,414,317,324,509,540,311,533,402,418,391,394,393,481
6,1,397,451,449,452,459,554,555,448,382,452,390,570,342,363,360,440,313,501,552,525,459,365
7,0,417,311,342,319,547,442,510,425,359,487,530,389,283,245,297,343,478,312,290,262,449,292
6,1,386,477,523,597,349,464,461,537,405,462,285,444,450,509,445,487,473,513,285,521,334,402
6,1,411,467,355,550,482,731,471,439,569,297,225,224,449,574,404,415,321,579,362,334,279,334
6,0,350,350,392,440,652,310,243,303,453,363,374,418,344,472,506,281,351,337,313,260,486,295
7,1,448,450,687,395,463,514,367,326,467,420,628,462,579,537,281,604,471,527,424,647,493,507
7,1,403,450,452,499,369,604,592,529,439,369,445,464,514,498,420,374,386,553,439,510,327,511
7,0,418,307,353,410,451,277,536,303,565,178,343,264,413,240,513,136,386,454,306,268,398,415
7,0,411,334,517,295,361,419,260,230,619,492,356,377,394,394,333,377,341,287,646,319,257,222
6,1,390,463,360,615,326,496,325,489,250,389,464,428,328,343,541,272,321,478,390,400,343,447
6,1,400,450,484,420,425,488,581,561,281,367,342,407,313,494,498,524,382,432,489,401,328,579
7,1,382,450,210,372,327,407,478,595,358,530,321,360,456,427,269,537,352,344,320,420,599,480
6,0,408,350,583,348,293,218,265,256,302,398,369,506,564,498,204,218,431,436,428,356,597,148
7,0,399,350,442,459,406,370,457,414,256,406,342,218,393,388,447,296,225,194,473,322,276,345
