Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,1,416,450,462,508,407,602,345,536,421,329,364,400,509,530,463,449,255,499,471,514,492,283
6,1,406,455,306,462,428,513,416,436,520,339,467,216,568,608,421,624,453,480,439,539,258,195
7,0,390,336,417,431,407,562,449,357,319,369,554,322,266,427,484,323,352,391,426,343,332,390
6,0,419,350,505,364,339,237,582,189,475,312,573,386,392,459,449,407,369,241,401,391,497,369
6,1,392,458,419,323,378,531,464,424,140,432,457,661,306,510,471,547,560,596,274,505,389,641
6,0,368,350,292,342,376,358,407,425,302,339,427,522,442,282,188,488,377,265,271,274,444,359
6,1,409,460,386,443,450,383,365,790,433,418,473,520,329,342,304,375,508,519,398,472,430,569
6,1,410,464,345,405,394,406,306,609,198,516,493,586,509,456,292,483,534,596,457,437,412,535
6,1,385,479,399,576,326,501,506,523,476,549,393,334,293,511,389,584,411,509,501,592,397,610
6,1,401,450,485,375,455,309,432,491,395,613,433,339,406,248,399,346,392,492,546,299,389,414
7,1,374,450,476,491,249,451,403,257,490,511,389,475,384,536,464,414,458,550,259,414,453,439
6,0,389,350,416,386,347,376,362,240,363,327,424,436,464,203,310,481,479,245,326,250,416,254
7,1,402,450,450,448,316,318,467,407,405,506,293,374,437,268,480,303,322,244,323,337,411,446
6,0,388,350,370,348,466,263,406,409,516,291,306,292,368,364,342,448,543,233,286,220,431,216
7,0,390,336,363,551,474,358,193,283,456,246,420,311,471,419,346,164,382,420,329,365,272,314
6,1,403,451,448,474,458,429,356,516,543,416,426,299,451,312,289,445,537,377,297,361,355,404
7,1,418,450,459,463,538,338,567,531,498,263,332,556,367,429,255,308,297,406,576,395,368,385
6,1,383,489,368,512,316,391,567,504,435,488,538,430,404,492,477,503,367,626,411,572,387,441
7,1,420,450,392,626,355,576,616,537,424,435,571,396,256,405,260,543,282,472,381,277,493,555
7,1,426,450,287,430,473,435,611,333,537,385,377,398,496,312,567,475,439,451,414,384,451,521
6,1,401,450,465,436,485,424,342,462,321,536,458,476,455,451,367,482,586,527,279,384,477,394
7,1,421,450,515,535,437,385,307,422,538,503,254,457,371,391,326,422,228,584,454,462,403,472
7,1,432,450,418,488,431,542,494,539,459,461,499,462,348,469,454,427,390,441,457,361,400,664
6,1,414,479,383,474,513,556,518,524,482,600,406,486,165,663,361,618,337,544,418,560,417,462
7,1,409,450,534,439,475,624,390,346,297,619,439,539,247,454,323,619,366,290,397,502,439,397
6,0,424,350,639,306,189,250,513,367,340,454,410,232,514,509,379,311,458,331,410,387,315,340
6,1,418,493,300,489,558,564,523,499,465,531,446,421,456,588,365,406,377,418,386,407,322,544
7,1,384,450,493,247,405,500,156,487,338,338,562,456,484,366,245,341,433,310,407,492,333,466
7,1,438,450,317,456,495,415,457,551,322,434,539,469,336,737,525,349,470,434,482,381,442,332
6,0,446,350,540,253,535,354,394,305,530,514,315,304,472,400,470,496,575,480,182,187,471,348
6,1,403,451,470,655,373,465,584,328,396,458,426,479,654,575,354,445,398,287,352,489,549,492
7,1,366,450,294,379,324,359,403,376,328,385,465,415,451,548,489,400,214,444,520,456,404,234
7,0,393,343,425,291,449,372,333,293,163,399,711,257,451,364,288,494,269,441,400,214,390,387
7,1,389,450,466,590,377,430,420,366,192,458,530,537,372,590,383,417,292,505,505,577,400,453
7,0,394,345,183,312,250,374,474,439,287,298,517,347,471,367,495,242,467,444,302,390,500,271
7,0,386,322,347,520,258,244,342,195,327,295,328,364,308,48,353,332,546,484,310,148,274,378
6,0,352,350,266,222,380,414,419,447,378,537,274,318,274,462,420,434,153,375,237,574,428,325
7,1,416,450,404,633,432,556,125,543,359,358,510,471,357,290,533,286,486,487,178,353,392,542
7,1,449,450,624,270,377,437,464,389,693,407,327,567,540,477,494,650,673,377,455,461,643,402
