Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,0,389,332,333,343,382,320,242,163,268,579,362,225,220,288,470,247,426,220,507,374,403,408
6,1,393,457,349,477,463,436,529,320,224,413,164,377,345,530,441,462,346,317,351,641,408,472
6,0,405,350,403,248,286,434,334,185,193,312,337,487,401,471,524,340,362,438,468,293,562,399
6,0,410,350,335,357,374,578,475,385,295,247,499,178,362,420,362,256,689,509,307,426,229,221
6,1,409,462,493,251,482,486,347,535,404,420,413,413,484,526,292,229,470,423,251,410,295,478
7,0,404,348,544,300,397,489,427,497,327,225,246,305,312,476,406,313,570,367,433,407,421,302
7,1,433,450,544,499,434,470,369,612,505,356,306,462,370,467,415,545,598,437,288,315,493,609
7,1,430,450,285,517,511,340,304,593,400,498,251,708,389,501,535,490,640,466,465,452,483,373
6,1,391,461,284,423,382,431,473,175,506,561,417,556,379,751,526,446,401,464,327,582,618,258
7,1,438,450,449,303,576,531,482,377,460,486,430,508,316,351,379,358,372,495,487,398,468,478
7,0,392,341,460,523,601,345,278,360,314,293,472,433,393,233,421,457,545,314,336,469,469,485
7,0,414,321,433,494,483,236,348,391,570,395,559,356,268,333,383,363,356,386,307,378,589,439
7,0,401,350,449,246,195,217,318,235,316,703,327,457,456,101,449,248,428,312,292,203,441,422
6,1,407,458,366,473,438,470,655,474,433,682,340,518,550,535,484,550,220,438,415,343,349,414
6,0,426,350,254,302,291,304,385,294,475,450,506,415,324,311,362,425,353,532,352,516,365,142
7,0,388,328,252,354,371,238,262,324,539,310,312,409,319,217,426,378,444,181,518,433,397,301
6,0,360,350,251,285,362,298,404,392,345,101,560,468,242,273,288,394,250,367,379,406,336,448
6,1,404,452,303,515,353,429,582,528,452,460,310,491,549,407,413,478,478,547,484,427,354,502
6,1,404,452,282,488,450,203,518,428,546,521,464,297,418,617,562,367,408,527,380,460,456,526
6,0,435,350,550,375,579,397,485,159,447,334,540,340,512,496,439,339,378,435,396,539,284,356
6,0,446,350,403,244,440,547,386,304,551,268,479,288,635,411,265,92,540,473,434,392,537,193
6,1,400,450,262,521,406,426,311,480,466,427,457,583,354,454,499,519,335,654,350,391,367,379
6,1,410,465,527,378,401,546,375,467,262,498,357,467,321,423,413,470,343,646,490,479,356,308
6,1,386,478,472,547,415,643,403,581,219,354,379,466,363,463,501,454,433,605,292,534,119,451
6,1,412,470,432,448,499,587,393,570,546,193,465,476,620,575,430,256,484,299,388,446,436,395
7,1,411,450,454,330,236,357,331,521,372,418,620,455,339,435,445,522,357,446,327,469,427,501
6,1,392,460,545,481,510,493,469,399,463,349,194,537,378,663,431,338,318,606,378,445,389,375
7,1,434,450,412,597,506,617,385,341,391,407,259,335,462,488,546,391,460,502,383,444,456,354
6,0,444,350,629,151,415,307,623,387,552,336,326,331,527,372,342,586,590,238,442,398,509,455
6,0,428,350,502,266,476,450,625,333,350,289,389,461,425,248,436,399,569,377,149,316,539,343
6,1,409,462,419,514,346,444,358,375,440,335,374,514,374,538,378,310,328,566,397,511,469,453
6,1,390,464,79,330,555,555,340,551,265,375,381,414,415,521,237,470,456,357,357,456,469,685
7,0,404,348,301,377,442,304,473,316,452,295,395,350,384,334,322,187,331,570,415,372,278,336
6,1,395,454,360,731,398,383,661,442,344,489,392,460,480,594,365,339,436,489,272,436,365,368
7,0,412,330,347,242,454,435,452,381,290,356,435,307,380,375,572,396,615,317,457,378,433,482
7,0,417,308,309,183,265,458,317,424,393,498,506,516,374,329,415,299,327,200,423,337,422,357
7,0,409,338,369,492,531,127,437,251,365,181,482,377,359,389,313,341,341,252,336,354,555,387
7,0,413,325,423,208,525,211,416,468,364,357,455,369,500,451,421,372,535,265,457,146,605,296
7,0,392,341,396,343,574,338,314,511,383,318,359,474,300,428,464,366,587,307,243,129,216,135
7,0,411,334,521,352,347,397,531,321,407,424,500,335,422,198,244,200,492,334,493,343,603,367
7,0,386,323,385,394,434,253,516,312,197,338,427,454,414,293,468,372,355,409,237,377,391,164
6,1,406,455,494,483,548,690,446,638,519,509,401,560,322,369,245,553,286,400,412,373,406,230
6,1,414,479,350,605,445,540,311,671,387,534,434,337,226,567,392,516,351,682,506,458,377,481
6,1,384,484,557,635,223,442,347,423,413,488,285,624,373,684,403,407,453,431,375,560,311,377
7,1,424,450,442,556,559,365,592,424,317,514,392,402,398,632,453,524,316,353,512,366,389,482
6,0,432,350,559,329,489,235,437,378,329,490,356,432,494,295,297,396,472,468,341,356,483,573
7,0,389,334,385,379,302,298,508,450,450,321,475,346,396,240,670,343,453,367,477,267,395,500
7,1,378,450,371,451,352,458,467,316,307,422,417,366,394,583,317,535,606,456,411,521,510,521
7,0,405,347,334,293,394,463,366,240,342,227,431,534,277,297,422,472,554,384,403,332,535,231
6,0,416,350,547,201,354,295,336,286,480,158,269,385,434,311,445,281,525,489,449,473,419,368
7,0,396,347,432,378,392,208,433,373,513,350,435,596,441,295,386,316,266,491,285,483,559,278
7,0,384,314,371,219,270,209,437,370,487,407,350,178,382,205,340,280,265,362,293,329,360,355
7,0,409,338,213,454,519,469,407,322,490,167,429,206,463,385,313,371,416,212,507,321,531,189
7,1,402,450,481,395,530,316,358,560,457,278,406,414,248,327,302,516,389,450,461,505,368,402
7,0,401,350,402,550,315,256,579,243,229,367,305,501,403,349,271,301,427,336,444,402,274,313
6,1,416,485,408,547,352,418,450,445,333,502,312,447,458,417,210,246,583,480,386,431,319,500
