Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,0,445,350,520,223,488,303,356,385,380,452,505,184,622,345,492,452,608,363,519,340,584,304
6,1,395,453,440,449,392,604,404,368,272,602,470,390,556,393,308,250,348,443,377,609,566,630
6,0,449,350,500,424,465,439,416,190,475,304,359,297,421,293,434,462,508,333,370,310,455,280
6,1,391,461,407,456,407,688,412,717,335,486,252,350,333,492,483,478,414,332,253,489,356,325
6,1,385,483,340,487,365,357,516,404,422,554,489,435,445,747,620,425,386,409,337,481,445,535
6,0,354,350,391,376,301,506,301,274,296,230,381,224,309,184,510,356,402,300,209,284,360,430
7,0,399,350,348,344,383,274,594,264,396,365,505,430,461,261,312,220,385,241,299,193,433,351
7,0,402,350,350,372,579,293,243,352,439,333,451,225,324,248,473,374,400,307,455,394,507,300
7,1,422,450,581,456,492,473,592,227,423,488,478,327,516,453,212,452,358,470,611,691,384,377
6,0,355,350,314,265,252,429,560,418,224,347,228,241,303,460,251,455,467,161,370,393,234,379
6,1,401,450,463,445,387,406,462,690,327,507,356,538,223,422,485,569,248,376,258,331,501,395
7,0,406,345,289,405,503,395,603,419,424,373,377,524,378,362,540,318,237,394,437,278,477,578
6,1,393,458,546,295,452,574,445,322,448,408,243,445,494,443,472,512,287,655,399,299,232,456
6,1,391,460,414,498,487,396,455,319,315,535,402,350,360,409,390,529,255,632,294,550,388,445
7,1,421,450,314,676,532,752,334,347,416,365,395,493,446,159,458,460,304,408,339,473,398,560
7,1,389,450,602,638,416,374,356,234,393,486,293,349,286,543,346,493,322,576,399,468,515,401
7,0,413,327,409,350,377,260,444,349,444,342,431,275,439,254,288,456,422,409,518,474,416,456
7,1,352,450,266,496,286,355,238,480,335,578,387,515,258,436,395,422,461,554,220,159,311,481
6,1,405,453,433,374,442,535,441,453,444,507,509,482,282,389,312,544,356,470,455,501,310,225
6,0,388,350,306,328,496,433,294,492,389,325,390,411,521,431,598,294,246,302,338,386,311,338
6,0,374,350,373,199,298,385,553,215,428,257,438,363,485,365,357,415,336,497,184,476,321,259
6,1,391,460,426,461,472,465,452,409,411,532,431,346,394,391,350,436,547,512,143,523,371,637
6,1,388,471,477,633,406,382,574,562,360,419,336,411,185,460,374,586,471,400,496,474,370,493
6,0,400,350,325,512,474,148,293,312,436,387,403,447,324,275,357,489,578,277,368,298,473,299
7,1,397,450,154,524,552,362,488,516,258,500,512,408,371,490,440,538,394,469,476,335,503,474
6,1,384,488,325,609,325,426,448,578,455,347,378,460,433,380,526,429,326,393,392,492,471,440
