Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,0,410,335,225,422,316,661,424,383,338,323,319,331,493,252,571,248,386,313,615,193,461,411
6,0,413,350,566,227,577,477,408,442,386,212,313,240,319,207,418,255,529,429,452,407,306,338
7,1,363,450,347,470,358,308,477,461,530,371,314,415,431,382,403,427,382,444,284,505,294,548
7,1,355,450,416,340,425,529,227,404,216,525,472,449,277,553,480,463,230,568,289,344,98,452
6,0,439,350,326,370,467,456,483,154,411,387,524,409,369,275,481,468,576,303,340,527,400,344
6,0,374,350,475,236,271,343,357,272,496,336,507,191,338,345,360,349,456,146,358,178,247,182
7,1,402,450,355,546,329,255,405,445,333,518,569,420,527,535,363,589,338,417,220,435,536,621
7,0,390,336,241,230,408,562,400,521,380,299,456,518,257,427,288,380,426,520,491,337,264,277
7,1,408,450,498,306,479,458,395,583,480,507,339,489,430,537,589,362,306,106,368,512,318,522
7,0,399,350,452,339,384,291,391,269,359,370,449,521,432,246,371,343,418,287,281,388,339,522
7,1,363,450,398,384,299,276,302,353,387,435,400,463,287,616,470,386,517,500,551,552,485,449
6,1,402,450,480,559,460,298,341,273,508,676,444,653,446,464,447,347,533,458,564,615,443,337
6,0,434,350,434,178,402,356,393,436,366,387,471,303,540,176,409,445,175,399,407,218,494,267
7,1,430,450,378,467,221,306,570,559,455,485,626,394,193,354,341,361,407,431,480,265,627,407
7,0,387,328,447,129,271,225,529,359,289,273,494,303,364,316,540,350,356,374,414,436,401,166
7,1,421,450,328,482,552,476,299,363,553,377,384,552,328,420,302,478,436,528,421,494,374,350
6,0,449,350,438,448,320,427,371,156,572,246,353,226,445,365,620,154,523,417,464,316,422,275
6,0,410,350,615,313,477,335,284,513,449,134,488,380,343,168,369,393,345,206,287,446,480,493
7,0,402,349,499,532,478,624,391,550,399,404,435,584,318,363,389,505,482,260,370,331,425,405
6,0,419,350,475,495,473,282,540,380,540,487,374,464,672,258,474,327,455,405,476,198,502,237
6,1,399,450,592,368,330,481,314,469,491,302,417,401,383,319,364,375,420,311,427,445,443,473
7,0,388,330,288,301,432,488,326,239,517,212,365,370,463,360,335,164,477,334,406,403,259,327
7,0,415,320,392,320,419,99,420,460,244,374,700,260,406,196,524,289,404,581,383,294,441,340
6,1,384,484,444,466,387,476,371,317,431,488,331,505,413,513,545,581,460,352,212,589,438,425
6,0,393,350,394,553,440,403,473,263,314,329,493,281,433,244,343,302,431,349,224,315,502,357
7,1,387,450,257,474,267,393,408,489,426,595,443,533,262,293,360,426,479,443,560,431,441,334
7,0,392,342,357,385,283,354,313,481,383,218,328,305,441,452,318,481,277,293,315,464,262,336
6,0,376,350,417,313,275,407,308,368,433,315,415,403,434,448,255,97,255,386,375,335,261,344
6,0,410,350,457,335,511,271,296,517,398,408,245,316,387,373,346,406,163,19,518,338,357,114
7,1,418,450,455,421,517,426,495,316,477,505,555,577,473,380,435,565,231,398,311,458,365,605
6,0,404,350,405,332,425,415,519,346,332,397,335,356,416,510,270,261,420,442,435,346,521,257
7,0,405,346,406,367,97,353,399,352,404,383,308,375,484,430,473,460,563,418,267,309,344,338
6,0,430,350,515,301,497,415,596,269,576,405,400,188,398,685,405,332,407,194,588,303,540,297
7,0,409,339,332,497,475,213,484,441,409,276,282,282,397,185,407,239,417,354,374,475,327,359
7,0,398,349,443,391,369,355,456,434,483,255,395,241,443,514,194,546,505,336,506,431,438,416
7,1,429,450,398,522,333,596,389,511,332,615,451,512,566,590,503,384,545,577,666,599,128,488
6,0,373,350,203,276,490,279,299,191,397,312,520,413,431,318,409,326,325,271,263,346,177,408
7,1,432,450,447,558,498,435,343,367,297,588,539,378,279,419,312,483,296,374,520,425,464,533
7,1,438,450,499,351,525,582,658,369,515,533,303,420,467,471,377,447,547,513,666,433,553,586
7,0,406,344,417,451,415,435,453,441,563,245,404,231,133,254,632,304,324,414,332,292,487,307
7,1,449,450,291,212,224,376,310,506,554,405,364,329,315,547,488,381,480,423,350,297,603,490
7,1,357,450,237,397,261,524,382,266,331,619,344,525,465,571,261,305,360,379,477,504,470,397
6,0,374,350,410,272,488,175,344,220,458,276,648,333,450,277,264,331,458,459,397,165,187,410
7,0,400,350,406,254,434,292,551,334,291,434,286,249,431,306,533,335,347,349,354,251,395,406
7,1,435,450,611,474,402,355,451,288,523,290,456,385,420,476,295,445,501,307,425,541,431,588
6,0,412,350,585,492,377,377,467,475,487,467,487,349,263,426,375,136,283,310,375,199,306,419
6,1,383,488,329,243,196,430,471,560,382,420,442,386,605,451,394,372,670,581,567,535,391,537
7,1,448,450,405,355,533,473,335,406,337,433,329,382,401,649,282,459,336,385,489,550,367,621
6,0,365,350,503,543,494,346,402,404,213,461,243,387,340,441,387,407,304,552,468,337,427,424
7,0,414,324,427,217,337,424,388,261,458,437,388,365,416,601,432,268,472,519,562,281,473,262
6,0,355,350,349,153,398,382,74,145,474,230,290,401,386,415,290,266,440,469,350,410,355,461
6,0,422,350,405,361,440,456,552,386,289,552,324,273,412,238,529,381,397,403,587,503,417,218
6,0,413,350,503,325,544,311,425,220,401,673,273,410,573,341,404,350,345,328,471,251,395,403
7,0,405,346,282,448,450,283,475,339,249,223,242,147,434,333,417,295,396,313,357,308,382,333
7,0,395,347,383,340,504,273,464,200,362,391,471,167,399,313,562,255,615,54,357,226,423,272
7,1,391,450,216,203,309,474,388,381,452,305,403,391,409,595,471,439,391,454,333,489,354,577
7,0,415,317,466,316,240,145,299,295,330,386,474,219,229,318,344,255,194,456,252,323,385,234
6,0,399,350,476,150,388,480,400,452,541,261,247,486,424,260,431,400,502,306,627,323,478,338
6,1,400,450,329,458,427,403,287,388,425,468,507,502,395,465,155,139,589,606,182,479,513,297
7,1,435,450,347,301,465,414,482,434,280,442,720,374,332,398,441,484,429,450,363,317,391,360
6,0,406,350,453,388,346,445,406,408,495,346,645,222,573,350,371,331,491,256,376,162,366,452
6,1,383,491,297,600,480,432,609,572,359,448,309,399,407,328,401,493,558,407,242,538,262,583
6,1,389,468,311,485,166,501,379,529,358,514,511,479,374,458,478,626,439,508,315,722,219,422
7,0,403,349,468,330,430,394,547,630,555,418,485,313,438,357,395,386,313,253,334,345,335,386
7,0,411,332,262,92,244,462,381,297,515,218,373,382,437,407,316,274,270,126,374,279,272,301
6,0,415,350,329,396,507,329,138,431,380,436,413,283,352,305,188,379,485,245,326,192,494,189
7,0,399,350,472,482,433,363,515,490,513,397,403,275,412,378,485,285,369,431,459,468,442,414
