Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,1,414,476,374,561,186,411,339,672,392,541,540,575,472,530,522,471,300,570,563,627,274,231
7,1,356,450,361,538,259,459,391,338,230,422,394,547,250,505,380,625,579,532,403,358,321,508
6,0,411,350,441,423,450,259,360,358,371,396,285,411,562,572,395,223,383,448,458,310,542,351
6,1,404,453,435,446,462,521,474,378,408,457,261,421,240,331,227,590,508,484,376,435,348,603
7,1,433,450,669,454,388,547,500,544,326,338,468,426,406,431,272,446,422,499,450,494,343,551
6,0,373,350,367,441,367,326,188,288,336,205,487,396,322,281,634,390,322,217,343,392,321,181
7,0,418,307,441,426,210,275,370,365,341,185,393,377,119,206,457,388,265,306,491,321,461,297
7,1,390,450,370,604,458,501,345,501,243,507,331,476,225,425,459,408,423,477,284,372,335,425
7,0,403,349,596,230,490,169,376,328,369,442,465,284,427,222,491,329,190,413,389,299,434,478
6,1,389,468,179,530,494,628,455,318,483,391,711,299,405,562,350,438,456,245,389,425,582,439
7,0,383,312,415,239,405,185,349,211,402,462,612,134,516,356,205,274,177,472,459,376,279,263
7,1,402,450,502,521,354,460,466,388,290,640,181,361,370,432,357,420,437,406,452,425,379,330
7,1,386,450,345,552,339,328,412,414,520,541,280,501,299,377,393,335,359,420,253,549,361,498
7,1,390,450,403,414,585,357,337,378,410,479,395,608,459,374,474,351,384,309,542,547,312,401
6,0,386,350,313,476,336,284,419,317,302,86,276,313,327,483,435,558,496,202,304,231,562,393
6,1,389,466,258,658,333,448,344,457,306,555,286,582,308,532,600,584,488,527,340,317,419,424
6,0,358,350,540,546,600,273,201,304,346,489,267,516,392,443,201,415,320,156,478,278,263,414
6,0,354,350,314,482,366,263,391,207,414,451,319,316,239,171,412,322,386,368,414,396,253,371
7,1,360,450,329,448,355,557,382,522,393,565,419,500,243,501,407,559,508,472,616,478,201,425
7,1,442,450,451,317,407,524,429,529,537,243,477,421,454,408,451,197,403,472,623,396,251,432
