Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,0,434,350,390,287,477,318,340,338,310,298,312,427,418,438,229,454,615,371,434,311,530,275
6,0,397,350,378,264,129,375,336,293,423,287,522,343,358,554,357,272,441,487,466,432,565,331
6,0,448,350,471,336,534,355,521,508,448,177,371,374,583,348,386,394,506,402,182,423,419,278
6,1,405,453,488,430,266,498,460,281,563,363,272,484,537,324,314,405,456,498,342,543,308,410
7,0,391,339,369,478,465,432,147,347,364,244,166,355,268,303,198,467,285,298,446,322,450,269
7,0,393,344,364,497,254,250,246,122,365,238,313,333,293,368,232,166,298,340,399,404,412,306
6,1,400,450,462,366,422,511,592,414,503,436,357,526,541,512,448,519,543,430,525,443,429,356
6,1,409,460,569,465,530,588,471,561,375,551,268,432,366,423,442,593,426,358,262,406,503,476
6,1,390,464,307,456,360,417,295,555,359,523,329,694,489,340,313,457,202,406,328,621,387,475
7,1,422,450,590,368,280,571,438,449,526,362,450,465,491,370,337,538,322,535,289,327,562,310
6,1,384,485,493,537,247,334,497,418,399,326,298,576,260,408,345,591,389,292,585,526,500,452
7,1,421,450,388,342,365,528,426,593,508,534,338,300,575,595,326,583,521,533,455,653,548,374
7,1,392,450,402,543,454,499,471,443,381,453,472,351,545,412,470,527,326,384,266,528,414,509
6,0,368,350,330,412,378,279,293,168,390,366,386,220,377,268,416,312,311,392,280,105,376,370
7,0,414,321,273,282,508,341,358,256,263,430,243,335,289,498,370,379,454,542,380,186,450,302
7,0,404,347,307,406,414,216,399,326,387,416,295,189,437,311,510,409,425,452,634,361,498,323
6,1,414,476,373,402,450,473,503,552,306,349,388,465,587,460,351,461,425,634,228,485,479,484
6,0,366,350,366,321,218,411,391,309,324,348,267,107,345,368,195,257,386,387,380,297,413,320
6,1,417,490,445,538,484,522,480,486,441,568,380,349,461,563,615,545,479,663,357,652,318,385
6,0,440,350,371,378,383,300,595,522,473,289,473,331,455,344,440,429,359,505,407,375,453,272
7,0,411,334,487,311,561,279,441,585,282,276,404,243,654,340,503,297,482,288,347,315,302,293
7,0,395,346,475,493,500,311,631,474,374,342,426,488,494,389,402,269,335,361,264,241,303,424
7,1,413,450,296,398,541,349,423,462,476,384,525,464,296,268,311,404,693,138,484,506,427,498
7,1,390,450,435,640,556,383,336,640,417,513,424,246,401,392,621,253,264,554,223,387,352,501
7,0,410,336,329,299,334,318,572,343,500,119,265,245,386,190,351,269,473,339,306,375,426,283
7,0,400,350,337,493,373,464,532,570,440,279,393,385,182,210,289,141,461,412,253,207,330,390
6,1,396,452,600,484,211,485,338,499,348,350,430,717,330,337,189,372,351,298,557,378,308,332
7,1,373,450,298,380,232,278,333,399,318,570,408,392,405,364,498,311,529,502,392,457,432,411
7,0,416,312,444,306,381,339,528,223,568,248,485,339,477,239,353,458,398,413,321,332,353,308
6,1,414,476,394,485,421,519,505,562,526,479,351,365,385,459,470,624,355,498,416,556,327,563
6,1,383,490,268,598,619,666,425,431,521,263,325,629,389,406,248,480,425,463,430,442,394,400
7,0,397,349,444,295,289,290,320,306,486,489,435,471,470,232,409,286,348,411,315,356,395,264
6,1,410,464,432,496,369,297,363,492,264,488,587,434,551,445,356,366,393,395,310,539,566,444
6,0,400,350,299,145,507,590,325,336,582,312,374,367,349,420,332,454,582,322,298,502,393,326
7,0,402,349,456,375,601,469,386,353,467,389,279,189,231,263,284,397,231,18,563,268,476,484
6,0,398,350,318,483,287,265,315,376,349,377,240,330,196,374,466,221,451,474,413,502,425,336
7,0,397,349,348,454,341,414,422,351,398,321,459,367,279,95,472,435,382,364,312,311,538,487
6,1,395,454,480,605,476,493,533,447,291,350,338,565,269,342,461,530,352,507,388,349,330,520
7,0,385,318,309,253,238,399,465,503,307,506,471,149,416,400,372,188,443,470,369,253,327,315
6,1,388,471,421,403,353,463,358,384,406,407,495,483,451,531,404,417,586,123,451,712,413,545
6,0,375,350,430,449,448,537,375,337,321,339,446,334,260,315,455,388,351,301,293,323,307,469
7,0,414,321,452,337,201,239,536,298,305,187,285,404,325,315,221,284,323,498,498,204,330,326
6,1,397,452,378,427,363,390,372,502,534,536,375,384,361,494,425,292,292,312,302,443,358,561
7,0,392,342,369,168,401,430,496,361,319,309,300,427,339,491,409,463,426,452,367,289,353,292
7,0,407,343,642,363,228,436,454,314,538,178,457,417,494,430,520,229,555,305,218,342,468,542
7,0,395,346,427,430,417,257,482,194,219,359,323,327,412,344,292,334,233,351,343,439,428,274
6,0,436,350,443,367,301,304,366,357,375,423,597,437,443,340,523,277,463,197,466,397,586,356
