Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,0,392,341,299,221,237,363,395,308,362,325,428,360,319,303,462,317,428,235,311,338,400,273
7,1,445,450,454,423,531,345,385,478,431,443,269,586,504,595,394,430,568,568,341,373,604,428
7,0,400,350,456,363,292,332,244,520,421,293,376,376,474,337,377,381,270,253,317,250,525,379
7,1,444,450,399,252,467,339,381,513,309,379,473,445,547,518,512,271,429,530,463,330,483,463
6,1,413,472,437,506,170,381,483,498,360,268,395,444,529,502,485,671,578,327,347,531,379,356
7,1,389,450,492,578,444,290,464,467,490,451,330,530,415,376,592,527,304,306,412,572,451,485
7,0,416,315,347,523,190,290,327,455,267,311,509,523,273,148,266,340,482,250,264,232,460,605
7,1,408,450,398,382,317,117,378,436,584,394,341,396,213,492,449,502,436,322,357,498,349,447
6,0,355,350,408,580,315,460,310,236,247,361,460,257,455,465,163,171,429,189,304,340,97,297
6,0,433,350,370,138,326,352,322,520,201,523,403,356,428,405,455,342,474,284,404,342,464,330
6,1,393,457,304,500,410,314,410,436,372,375,407,505,421,332,471,501,407,548,281,385,336,749
6,1,417,490,499,482,433,277,423,574,331,460,591,498,426,568,434,574,531,372,450,370,518,420
6,1,404,453,340,520,261,502,373,537,473,400,479,380,406,453,381,558,315,402,394,323,328,275
7,1,401,450,394,603,318,407,289,485,548,498,477,322,469,420,501,506,408,548,353,506,260,368
7,1,359,450,474,463,335,404,557,355,397,303,480,561,365,353,82,352,405,418,283,401,476,360
7,0,393,344,410,238,330,307,483,482,481,275,444,321,311,274,430,458,478,420,486,272,311,306
7,1,388,450,358,523,346,566,262,322,470,611,397,601,345,511,457,396,294,430,382,611,403,290
7,1,409,450,567,430,465,411,341,477,512,303,439,533,493,331,445,467,430,547,374,434,460,493
7,1,380,450,195,448,310,481,310,478,467,526,319,455,541,442,437,339,519,410,464,496,317,564
6,1,395,453,503,406,351,252,353,301,299,514,472,353,264,435,321,552,450,237,366,300,236,443
6,1,405,454,556,583,494,482,570,689,316,450,426,328,366,415,384,316,355,322,404,498,539,434
7,0,396,347,326,393,453,357,545,152,432,226,333,334,389,174,289,409,415,435,447,424,334,313
6,1,417,491,278,544,638,516,566,318,602,480,493,638,220,530,440,405,322,579,409,494,392,310
7,1,360,450,463,332,254,459,480,448,273,565,279,306,359,522,505,314,360,383,124,149,146,437
6,1,409,461,487,622,346,368,476,390,285,344,333,395,443,518,278,364,430,510,333,538,350,466
7,0,410,336,340,364,422,412,367,419,430,500,457,303,396,529,505,253,389,205,532,387,532,266
6,0,357,350,404,255,350,326,492,321,346,270,312,375,326,428,628,89,300,426,440,365,446,365
7,0,385,320,526,235,413,276,387,50,348,289,430,433,456,334,394,319,347,285,247,207,293,173
7,0,386,323,229,337,322,132,475,411,383,345,407,164,471,232,461,428,454,385,437,303,302,323
6,0,393,350,298,442,318,210,460,483,351,384,252,294,574,248,518,370,361,382,493,336,381,536
6,0,394,350,266,373,356,448,209,378,480,402,530,583,405,412,423,164,362,346,555,282,169,296
6,0,430,350,330,330,318,312,359,530,389,273,510,110,383,290,322,338,554,480,206,327,414,310
6,0,436,350,320,343,549,270,354,346,396,163,339,481,457,403,268,291,445,268,240,285,577,259
6,0,381,350,483,417,269,419,347,431,337,513,444,339,359,346,526,364,308,414,286,297,292,514
7,1,378,450,388,497,362,474,511,413,270,570,446,557,365,462,431,470,311,462,379,439,533,502
7,0,383,309,348,274,379,154,298,295,386,393,285,487,406,273,198,381,440,400,398,306,478,324
7,0,410,336,496,273,562,364,471,400,385,230,254,366,484,375,355,330,490,306,273,313,428,354
7,0,401,350,468,342,424,225,435,329,270,286,544,521,361,535,490,425,435,106,426,501,461,383
6,1,392,459,370,600,440,511,318,523,411,544,376,321,383,458,467,444,254,454,446,501,506,602
6,0,363,350,468,433,334,409,369,311,242,460,293,338,375,283,240,383,381,684,384,266,430,239
