Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,1,449,450,520,404,625,420,592,306,456,369,470,548,636,441,543,467,475,391,391,652,381,415
6,0,423,350,589,312,382,435,548,322,379,198,300,209,488,379,324,493,490,233,286,407,561,271
7,1,364,450,149,660,548,418,236,384,457,210,473,429,550,393,309,266,431,315,354,357,333,542
7,0,417,308,685,205,462,193,344,169,502,247,369,272,578,251,499,174,405,208,376,360,437,308
7,0,410,337,299,203,486,436,261,478,258,503,483,285,286,168,441,434,302,314,339,410,446,394
7,0,408,342,473,220,447,271,540,387,589,215,403,256,447,313,695,269,406,235,398,317,450,215
7,0,407,343,500,345,604,474,302,312,471,613,468,428,392,468,534,341,376,281,437,302,509,366
7,0,402,349,525,511,491,441,362,479,333,340,491,312,271,466,594,267,433,340,258,350,257,361
6,1,394,455,389,391,397,442,302,429,404,575,451,664,453,432,398,479,342,414,274,563,366,253
7,0,406,346,399,304,382,444,432,306,197,147,238,201,281,425,426,295,577,352,380,176,502,466
6,1,399,450,673,427,406,617,556,469,246,494,412,613,181,354,524,358,395,368,336,300,320,411
7,1,393,450,318,606,474,447,427,322,540,435,539,407,286,486,346,467,446,309,440,393,136,479
6,0,351,350,223,408,484,516,399,228,319,375,134,441,377,310,259,303,214,226,382,349,316,588
6,1,404,452,358,501,407,553,502,410,553,454,503,292,347,405,613,411,499,371,396,441,409,526
7,0,400,350,349,314,310,379,432,362,351,505,503,266,573,321,341,314,385,109,328,375,439,302
6,1,401,450,398,645,346,501,509,362,382,454,407,345,186,687,472,403,388,287,415,412,463,382
6,0,426,350,415,359,321,329,416,277,187,246,326,343,390,288,369,293,293,240,396,377,424,257
7,0,384,312,404,394,532,397,200,451,405,121,339,544,396,228,440,421,473,405,297,427,437,287
7,1,404,450,337,487,376,367,534,543,439,596,464,459,470,539,258,638,236,408,525,354,354,364
7,1,364,450,309,330,366,411,329,451,365,234,314,425,340,487,557,491,508,438,323,428,294,264
6,0,368,350,502,460,303,303,361,355,351,338,369,115,277,598,389,163,288,326,204,247,264,331
7,1,393,450,382,402,370,475,432,442,361,477,593,537,557,409,296,496,480,600,619,320,328,423
7,1,366,450,577,369,206,278,491,629,147,377,304,444,541,597,315,475,332,566,408,512,375,368
7,1,393,450,464,406,416,373,289,574,321,469,407,605,347,388,545,651,390,372,441,456,337,198
6,1,417,491,329,326,627,336,476,362,431,546,418,395,393,403,489,481,390,317,426,476,466,518
7,0,408,341,356,266,438,448,415,337,379,343,373,277,420,242,539,343,513,195,217,273,389,388
6,1,389,467,444,507,324,409,420,585,438,523,340,530,331,691,292,395,168,483,398,333,297,471
7,0,405,346,474,334,365,359,507,370,448,448,498,367,407,328,280,172,496,321,406,614,206,141
7,1,428,450,402,324,322,601,422,514,359,505,379,383,242,504,367,548,362,478,213,534,304,459
6,1,406,454,424,157,264,510,495,509,243,281,322,348,385,690,482,289,493,312,315,418,492,312
7,1,424,450,397,535,528,493,409,352,287,306,572,511,402,421,326,546,359,429,443,453,604,431
7,1,375,450,254,377,449,451,427,368,352,622,468,548,445,412,444,418,344,447,281,540,364,318
6,1,402,451,520,497,521,358,444,403,450,569,287,394,370,573,540,517,472,381,373,350,383,408
6,1,402,450,418,478,525,482,371,541,502,542,331,564,408,528,389,572,347,629,431,213,522,475
