Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,0,384,314,295,263,334,355,426,376,343,335,636,331,237,224,533,258,335,151,253,190,370,228
6,0,393,350,473,426,270,248,476,318,371,508,483,319,452,120,333,222,565,350,403,158,495,447
6,1,412,470,510,529,522,568,483,418,244,401,421,465,460,389,141,449,476,335,373,582,471,622
6,1,387,473,417,351,270,490,512,475,252,623,446,398,445,402,313,653,353,350,276,489,486,673
6,0,379,350,103,131,391,252,251,357,290,397,373,397,492,307,319,359,556,430,493,299,193,395
7,0,398,349,351,356,388,410,325,395,335,251,489,252,482,299,543,491,317,374,400,455,440,429
6,0,448,350,362,320,431,439,369,492,345,362,345,571,384,269,460,351,656,401,517,294,427,298
6,0,407,350,345,513,590,397,422,686,366,292,627,362,477,428,422,456,353,458,438,231,435,489
6,0,425,350,382,390,562,414,523,260,498,253,407,451,385,184,556,397,563,417,482,287,397,392
6,1,396,452,450,335,448,534,488,415,380,509,528,451,168,414,395,412,331,434,316,772,503,342
7,0,414,323,520,433,356,315,376,224,611,226,308,300,431,157,473,231,344,315,440,450,431,298
7,0,389,332,342,328,280,144,420,198,249,383,542,297,488,253,439,449,555,288,292,280,415,316
7,1,436,450,431,302,411,421,357,451,312,554,390,420,196,533,543,396,395,613,622,602,426,597
6,0,362,350,285,422,293,295,423,427,311,226,477,485,549,386,322,197,256,293,213,289,178,217
7,1,427,450,405,129,497,482,491,327,186,412,326,476,450,297,454,557,175,494,545,643,405,309
6,1,416,484,565,577,236,728,414,417,551,501,244,444,512,627,423,512,393,438,531,470,400,474
7,0,413,326,398,436,320,399,275,193,464,342,448,396,389,83,527,244,476,419,350,520,462,32
7,0,414,323,460,180,279,441,479,379,614,437,378,273,246,146,479,362,318,70,365,313,355,366
6,0,434,350,468,327,433,331,258,232,555,321,554,317,444,321,533,305,464,423,459,361,552,461
7,1,437,450,319,722,511,629,372,413,326,613,482,215,426,481,652,491,564,550,590,419,437,365
6,0,399,350,266,315,423,488,513,408,455,463,274,253,627,323,357,548,230,245,416,591,213,456
7,0,415,318,467,301,447,433,291,311,537,329,563,342,427,305,570,199,268,338,349,467,348,227
7,1,379,450,271,368,412,405,412,534,502,449,315,662,396,311,284,447,333,534,346,479,558,704
6,1,400,450,511,414,430,387,351,522,685,451,234,605,460,467,416,465,408,536,407,414,546,412
7,0,387,325,271,284,492,321,516,191,335,446,325,407,422,359,423,284,364,363,400,433,459,315
6,0,360,350,437,130,311,541,403,448,455,240,301,387,300,245,247,282,436,198,357,440,367,310
7,1,411,450,332,317,411,279,407,452,323,417,351,413,489,538,366,442,414,436,455,416,378,438
6,0,352,350,408,269,503,388,445,383,417,294,391,279,345,415,237,470,314,319,443,223,336,345
6,1,415,483,513,442,434,547,536,455,304,526,468,509,429,468,338,496,603,423,453,526,225,682
7,0,414,324,319,273,321,101,315,279,425,437,343,349,365,318,420,306,497,273,376,516,383,446
6,0,436,350,459,406,341,319,329,382,610,46,533,421,251,569,485,408,484,439,578,295,386,337
7,1,442,450,596,538,501,407,424,573,381,583,560,465,379,550,419,389,304,314,620,392,670,607
7,0,385,318,367,259,222,415,469,212,746,299,510,347,218,412,381,381,625,412,231,308,259,334
7,1,413,450,438,366,358,484,567,400,505,401,384,510,455,444,360,591,349,471,463,432,497,543
7,0,418,306,482,248,198,420,448,300,431,342,299,352,554,257,426,296,495,270,371,345,406,308
6,0,402,350,591,385,407,385,445,57,334,410,391,308,392,354,435,455,491,152,491,361,398,297
7,0,401,350,546,506,282,249,370,330,487,393,490,329,315,137,404,274,520,418,319,431,315,276
7,0,417,308,430,381,446,216,372,238,547,325,408,142,500,253,461,100,464,88,520,250,420,260
6,0,392,350,310,322,423,385,314,188,479,265,290,376,527,528,309,258,371,245,414,372,405,410
6,1,396,453,404,433,266,364,358,448,372,585,529,392,605,407,522,381,470,464,449,572,432,430
6,0,350,350,432,364,416,248,479,253,255,185,249,289,306,325,332,467,376,534,315,339,376,231
7,0,415,319,386,208,343,462,408,344,483,321,544,115,446,315,440,290,226,345,434,224,387,186
6,0,416,350,339,416,379,417,479,352,412,154,586,594,260,174,498,310,418,214,561,417,474,251
7,0,403,348,205,393,371,401,324,457,345,221,585,307,368,311,397,379,307,298,221,288,452,228
7,1,374,450,486,371,471,550,388,367,371,519,457,447,305,404,443,416,214,675,311,457,309,392
6,0,396,350,312,194,449,222,560,378,438,243,442,394,383,406,617,370,354,435,420,352,398,496
6,1,394,455,248,415,461,475,335,449,288,511,360,468,367,350,455,489,323,480,306,370,431,457
6,0,439,350,433,360,621,336,685,365,415,262,458,271,552,342,470,212,415,245,557,521,387,276
7,1,414,450,638,328,426,492,285,488,452,549,387,306,449,303,407,470,411,462,369,454,378,600
7,1,398,450,486,525,454,561,322,304,370,283,493,600,551,501,363,352,434,424,452,377,334,454
7,1,384,450,402,524,386,400,476,356,334,286,336,309,407,520,441,360,394,420,426,376,520,400
6,1,395,454,402,484,299,642,310,503,484,643,361,440,439,345,322,443,399,460,442,445,285,516
