Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,0,366,350,370,442,419,57,512,294,436,278,405,269,384,571,418,217,355,238,331,408,413,395
6,0,437,350,429,445,536,291,524,309,661,431,543,260,575,347,366,533,323,326,302,463,563,448
7,1,420,450,547,556,413,400,186,513,254,323,358,417,368,389,406,448,317,543,429,425,254,413
6,1,410,464,235,504,383,511,277,433,505,354,303,501,267,406,259,372,323,489,410,272,494,427
6,1,393,456,497,515,316,646,322,330,242,396,342,523,452,394,328,610,399,349,152,573,440,399
6,1,394,455,516,446,504,586,392,430,694,474,434,464,363,324,323,457,414,292,439,538,526,394
6,1,389,467,446,556,223,278,418,400,312,459,453,398,397,482,379,518,237,497,425,547,439,587
6,0,418,350,636,340,510,341,430,197,480,319,697,140,376,386,476,351,366,421,390,492,420,210
6,0,385,350,288,429,507,42,404,241,454,222,438,365,451,426,371,446,460,313,352,197,358,456
6,1,398,451,401,542,234,419,433,493,399,521,572,453,452,425,291,176,324,499,329,272,307,470
6,1,394,455,412,660,219,392,529,480,423,393,38,577,601,377,478,482,516,552,508,507,377,368
6,0,357,350,378,225,307,203,261,345,450,426,356,506,211,304,340,445,476,291,225,278,449,440
7,1,356,450,480,430,236,558,398,410,222,330,234,493,289,455,430,556,243,580,191,406,372,265
6,0,372,350,249,260,325,207,427,321,416,546,272,432,465,358,395,252,487,233,100,433,326,458
6,0,370,350,230,407,337,484,475,287,330,510,360,233,391,292,330,283,335,173,317,266,517,182
7,1,402,450,551,522,538,350,338,556,407,373,397,456,487,550,598,337,523,572,464,418,431,342
6,1,409,461,335,408,438,253,370,401,434,476,451,378,484,477,423,282,405,469,504,774,479,524
7,0,403,349,535,491,498,245,499,466,320,309,320,268,260,465,556,256,604,516,410,346,360,255
7,1,397,450,271,532,307,512,453,504,234,554,310,394,421,428,358,418,484,363,440,185,559,417
7,0,395,347,666,407,409,335,296,286,511,349,244,210,308,296,354,179,261,163,265,286,301,216
6,1,418,494,335,289,521,495,491,601,349,331,543,447,393,446,320,372,372,620,418,499,362,329
7,1,373,450,431,429,507,676,576,339,471,409,209,571,385,394,262,413,200,484,559,565,333,542
6,1,397,451,370,483,407,230,417,386,245,713,340,259,350,466,574,509,349,450,401,367,329,485
6,0,390,350,570,283,386,268,559,417,409,254,347,323,257,291,505,259,356,369,483,338,499,448
6,0,371,350,384,217,481,521,408,277,283,364,316,362,465,221,433,331,246,496,389,295,271,474
6,0,360,350,266,387,446,228,365,426,89,276,360,272,324,270,334,421,423,231,268,251,383,222
7,0,410,337,567,277,345,455,318,537,334,452,377,291,460,388,501,233,366,285,587,358,243,344
7,1,424,450,424,250,503,547,571,498,133,511,567,522,472,483,403,394,456,518,398,541,260,224
7,0,412,331,670,430,382,293,452,300,369,362,405,397,299,464,345,194,394,229,326,533,319,266
6,0,432,350,316,422,490,437,507,197,320,333,382,577,122,489,342,389,574,400,371,186,442,278
7,1,434,450,568,557,390,494,547,430,536,496,436,396,445,475,374,341,286,414,443,554,478,349
6,1,383,490,368,281,383,550,389,412,291,497,507,640,308,463,317,501,267,313,342,519,584,647
6,1,409,461,524,386,431,422,549,435,377,471,487,360,597,491,335,379,348,284,447,409,347,391
7,1,429,450,535,427,476,540,365,243,431,376,437,547,548,582,360,426,382,347,511,563,414,415
7,1,394,450,418,606,225,388,257,600,465,622,396,543,401,455,646,545,489,270,475,288,273,566
7,1,355,450,400,413,389,388,393,389,465,326,318,538,430,470,291,516,460,470,249,427,396,614
7,0,387,325,448,320,346,72,371,337,319,259,384,365,470,229,464,474,407,357,401,293,362,415
7,0,407,343,340,219,434,275,484,332,516,17,363,281,458,415,404,277,188,394,395,132,291,498
6,1,386,477,327,308,397,531,384,454,395,669,294,530,384,324,366,455,254,380,261,497,414,458
6,1,406,455,372,559,419,313,561,355,458,481,356,408,491,375,334,354,468,531,427,426,606,372
