Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,1,387,475,446,400,575,481,539,522,259,293,323,507,454,310,322,381,537,342,569,539,340,397
7,1,364,450,571,361,280,483,569,436,318,563,603,269,320,415,550,383,258,591,347,431,319,471
6,0,377,350,375,367,379,418,518,251,250,444,182,392,532,158,331,227,377,433,113,355,501,333
7,0,385,320,507,376,395,255,370,367,323,223,233,407,574,408,373,293,391,452,498,231,403,270
6,0,434,350,433,401,480,125,363,265,449,266,137,412,512,465,510,293,416,350,668,170,632,500
7,0,401,350,381,276,472,297,522,313,518,270,568,465,417,490,420,226,168,304,250,353,222,411
6,0,396,350,216,384,750,373,376,410,249,454,296,336,389,415,292,442,344,376,333,674,438,318
7,0,408,342,423,258,409,338,277,515,451,322,394,268,363,226,381,306,250,346,458,294,546,254
6,1,383,489,383,392,489,412,392,572,312,413,396,481,246,477,550,544,486,491,360,534,373,421
6,1,407,457,277,502,427,287,377,435,519,503,471,417,370,469,347,499,351,281,532,511,382,190
6,0,376,350,286,194,416,360,503,362,502,302,387,263,274,372,299,497,410,451,386,414,437,493
7,1,410,450,407,408,632,526,308,284,315,458,551,551,490,488,376,637,450,433,370,528,604,464
7,0,401,350,455,438,441,150,447,285,405,446,507,111,414,544,524,410,328,468,342,511,398,275
7,0,412,332,415,461,603,278,552,374,288,215,440,385,463,366,323,237,362,352,430,385,518,229
7,0,401,350,393,285,420,238,287,381,476,339,367,384,265,418,368,393,559,309,278,436,576,313
6,1,404,452,279,534,331,579,515,412,404,398,265,303,436,362,496,463,475,465,536,255,447,550
6,1,416,485,567,404,498,334,388,342,570,403,403,404,332,454,365,415,387,282,528,430,344,451
6,0,369,350,299,287,311,150,406,443,553,315,338,448,453,360,408,365,414,109,483,465,394,448
7,0,391,339,348,367,393,235,277,255,247,374,691,323,319,365,390,272,277,480,264,300,376,337
6,0,369,350,318,363,268,290,479,485,169,330,275,426,265,421,376,406,291,456,303,406,210,300
7,0,404,348,263,243,428,288,435,181,262,188,274,485,571,361,377,473,452,431,270,339,603,279
7,1,446,450,452,572,417,410,450,374,328,535,430,588,436,512,475,395,450,489,298,403,427,354
7,0,387,327,301,399,465,287,426,442,385,293,89,289,362,197,385,252,284,153,478,209,316,104
6,0,443,350,534,362,537,396,449,566,276,402,442,322,278,361,585,377,623,336,533,361,502,361
6,0,351,350,432,355,379,328,376,521,451,353,567,279,295,255,382,443,201,276,468,414,401,348
6,1,387,473,527,541,468,455,250,467,347,501,182,549,469,496,362,459,388,662,428,527,431,513
7,0,393,344,327,316,415,280,333,371,409,250,559,267,325,283,273,592,377,281,535,317,387,366
7,0,388,330,359,409,275,286,493,302,354,679,299,397,475,403,571,363,253,351,354,367,161,316
6,1,405,453,290,381,406,333,340,518,622,332,377,536,526,235,462,646,416,353,439,276,512,641
7,1,423,450,373,579,524,427,435,489,508,553,519,561,534,532,373,401,375,540,435,465,419,478
7,1,384,450,268,524,382,518,558,776,553,426,427,345,395,376,398,617,518,585,459,424,348,322
7,0,409,338,541,334,201,577,345,419,375,394,432,393,399,380,295,166,319,267,548,554,281,373
6,0,385,350,655,548,409,466,430,297,288,258,391,371,375,429,335,370,337,395,305,254,450,343
7,1,448,450,429,318,434,496,244,576,549,525,362,357,404,346,545,298,629,297,367,568,394,434
