Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,0,408,341,625,282,381,188,296,537,429,470,565,370,472,390,394,288,365,196,485,333,323,185
7,0,407,344,450,325,450,329,440,175,441,198,451,494,360,454,375,415,386,387,325,405,422,527
7,0,402,349,449,228,546,581,562,475,356,311,403,375,449,345,327,324,400,328,340,330,332,342
6,0,436,350,240,365,421,294,348,313,336,314,494,227,443,276,512,344,525,379,172,675,335,401
7,0,392,342,418,402,448,354,193,324,241,318,289,493,333,500,537,369,408,526,631,428,617,397
6,0,385,350,442,351,582,316,314,421,369,183,195,332,440,113,378,349,387,570,284,156,255,207
6,1,408,460,384,339,190,436,442,479,390,461,588,447,355,278,246,357,564,404,406,428,374,441
6,0,447,350,377,61,318,366,394,367,690,257,293,257,297,244,398,268,468,367,477,452,511,288
7,0,391,338,426,285,248,328,455,138,450,367,392,252,325,368,212,308,358,315,366,408,313,454
6,0,372,350,515,457,461,330,284,299,313,413,500,241,357,323,238,421,214,522,530,287,319,367
6,0,361,350,495,416,262,316,447,442,505,245,248,634,301,428,389,382,414,357,380,512,517,382
7,1,418,450,446,289,336,406,357,376,476,500,416,477,184,464,382,452,646,324,297,500,167,355
6,1,386,477,233,362,440,459,420,565,419,633,487,450,262,566,266,448,367,401,385,328,365,494
7,1,443,450,414,335,296,452,477,573,545,559,416,407,490,406,392,403,330,681,597,456,268,538
7,0,396,348,303,179,644,232,405,262,429,465,564,332,363,366,385,383,405,451,213,166,399,309
6,1,400,450,373,581,436,439,286,351,458,421,505,530,339,317,356,500,461,487,187,450,311,588
6,1,399,450,396,562,395,471,318,611,347,432,376,312,306,538,274,371,347,276,427,599,223,569
6,1,392,459,247,296,443,477,318,362,286,434,302,462,419,372,337,470,442,385,415,525,384,382
7,1,407,450,335,552,382,662,480,333,340,526,475,411,473,703,361,458,587,488,550,272,439,356
6,1,416,485,516,446,364,482,382,518,444,365,315,479,344,590,421,401,403,660,612,241,502,468
6,0,413,350,421,468,363,501,605,248,325,631,433,355,331,433,439,261,488,263,414,342,349,317
6,1,384,486,544,317,543,484,322,419,665,174,427,440,385,431,255,428,424,257,460,415,345,435
