Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,0,413,328,261,479,417,333,442,350,356,286,375,352,457,237,338,265,382,384,413,356,536,370
6,1,403,451,415,326,367,404,311,471,430,238,304,530,188,541,447,271,377,496,567,522,418,399
7,1,428,450,455,524,338,526,371,432,269,439,429,357,439,404,539,533,567,476,496,613,360,514
7,0,404,348,424,531,306,322,587,354,294,348,424,185,298,362,254,327,406,289,354,167,515,459
6,0,397,350,487,350,429,309,451,387,417,355,440,443,486,530,385,170,396,282,325,234,405,423
7,0,395,347,558,290,501,357,483,262,266,285,464,372,325,465,522,385,288,436,392,359,561,497
6,0,353,350,261,187,160,229,445,411,458,440,238,307,319,432,301,370,380,364,426,381,420,583
6,1,394,456,354,626,482,308,477,376,359,356,399,527,303,332,676,612,556,257,406,348,289,414
6,0,440,350,482,353,316,119,284,161,331,506,558,322,374,268,337,403,533,365,344,245,392,346
6,0,436,350,611,402,358,276,524,317,395,323,481,274,322,374,491,293,696,280,554,612,440,350
6,1,388,470,428,489,293,692,375,548,523,589,411,580,504,479,450,606,423,643,493,677,488,530
7,1,373,450,225,569,490,509,179,575,537,499,442,438,435,464,479,542,309,488,392,330,509,413
6,0,358,350,384,266,270,434,389,412,529,338,363,285,351,84,476,208,419,472,134,398,397,265
7,1,386,450,427,391,310,433,342,317,431,520,541,370,386,329,560,440,300,409,266,407,263,336
6,1,402,451,528,459,354,442,340,424,605,423,337,579,446,480,514,532,446,361,290,533,414,433
7,1,402,450,412,339,472,442,371,569,531,473,374,454,330,307,505,437,366,562,276,380,398,659
6,0,437,350,378,376,338,349,524,609,465,314,587,162,509,305,514,265,417,342,533,282,479,464
6,0,380,350,388,244,351,498,348,393,417,239,563,533,420,450,259,210,400,277,279,409,273,252
7,0,387,327,298,375,458,518,618,522,246,294,338,440,449,383,207,392,473,462,461,266,524,279
6,1,397,451,612,347,480,478,348,465,315,570,511,529,489,625,499,509,466,445,450,404,349,536
6,1,384,488,501,404,416,404,308,524,406,440,202,367,201,475,476,682,498,501,342,370,244,509
6,0,449,350,558,274,341,261,453,375,460,408,403,323,286,287,174,364,499,293,305,273,401,348
7,1,409,450,383,459,348,401,426,371,323,407,446,363,536,452,326,566,571,575,408,398,481,560
6,1,393,456,350,384,536,431,408,489,580,427,274,637,447,320,543,418,615,599,389,633,555,377
6,1,407,457,211,510,300,624,397,331,670,497,495,645,348,617,510,343,186,497,500,536,477,391
6,1,387,474,214,449,359,568,247,423,374,315,599,599,484,438,388,481,361,437,349,553,366,399
6,1,417,488,272,391,608,633,351,331,408,601,282,474,384,554,546,357,362,663,400,489,487,478
6,1,383,489,288,383,358,674,544,450,310,504,436,495,243,729,339,322,478,282,282,290,497,468
7,0,414,322,320,300,510,274,337,290,380,326,250,399,397,316,298,242,344,372,513,199,347,196
6,1,400,450,422,529,503,429,260,572,398,422,520,481,278,486,388,490,400,398,431,490,430,522
6,0,450,350,580,450,546,349,349,199,659,330,616,338,446,233,544,157,535,402,452,345,553,338
7,0,386,323,281,185,553,169,483,337,424,241,433,321,344,206,500,333,484,442,374,286,339,387
7,0,385,320,484,323,319,443,394,347,319,432,241,471,444,310,507,396,478,564,321,343,312,476
7,1,379,450,374,511,330,510,321,408,222,518,205,383,280,410,309,355,390,175,447,418,487,375
7,1,391,450,446,537,365,609,423,457,476,463,202,518,406,449,599,386,419,451,402,446,528,426
7,0,388,328,457,353,367,75,697,389,324,409,366,184,433,395,318,317,326,424,223,151,289,422
7,1,376,450,397,486,380,324,377,486,363,493,457,264,484,355,396,527,539,634,259,430,500,379
6,0,403,350,330,297,565,363,517,407,191,506,498,276,451,292,174,436,406,458,372,455,481,341
6,0,426,350,632,246,588,223,524,506,297,309,569,378,337,330,495,291,412,316,372,297,426,413
7,0,404,348,373,310,436,365,578,336,373,480,503,398,344,511,430,366,495,425,372,304,473,388
6,1,413,474,418,439,282,315,498,459,286,432,552,545,516,547,354,360,586,443,740,618,307,384
7,1,359,450,203,389,194,395,391,465,312,307,387,377,366,520,451,646,329,468,389,359,406,571
7,0,412,329,392,286,475,490,437,218,510,180,452,436,377,275,336,406,299,337,491,248,466,474
7,0,406,345,401,486,341,481,406,286,293,242,264,271,476,539,486,280,385,389,469,386,321,403
7,1,449,450,377,268,335,566,477,427,381,535,318,434,386,368,474,399,365,364,381,422,486,507
6,1,385,480,322,539,519,444,205,350,384,448,373,398,367,216,408,409,378,379,351,423,284,576
7,0,407,342,370,184,570,212,399,272,439,443,344,369,494,333,215,397,358,466,480,490,232,445
7,0,384,315,473,286,393,298,314,318,564,273,294,284,456,329,508,408,544,35,265,221,325,192
6,0,445,350,533,454,471,237,268,332,476,268,351,408,326,428,508,299,376,275,433,291,322,294
7,1,401,450,318,421,542,375,422,433,452,345,289,667,349,318,338,545,381,375,432,445,329,595
7,1,442,450,338,409,395,445,506,447,450,312,262,492,477,297,422,240,547,272,408,470,477,551
6,1,400,450,406,537,541,416,416,479,341,456,536,465,394,423,116,371,390,411,410,544,469,434
6,1,395,454,364,292,354,541,524,308,350,492,389,463,402,482,429,501,345,348,435,204,428,495
6,1,389,468,299,595,207,410,463,494,324,498,336,425,313,423,385,377,405,378,443,539,430,307
7,0,395,346,474,495,384,209,318,283,317,530,182,258,239,354,454,545,303,476,441,305,404,458
6,0,412,350,434,296,331,322,338,121,603,317,424,248,537,325,374,366,297,279,522,305,471,233
6,0,450,350,304,329,392,444,448,440,434,567,549,260,337,496,374,349,507,350,471,166,453,351
7,1,409,450,143,448,283,561,401,370,362,491,168,584,285,455,532,508,539,495,496,303,612,554
6,0,384,350,462,269,141,266,534,332,401,447,443,338,433,478,358,352,414,166,471,512,310,197
7,0,415,320,236,416,473,228,461,237,607,143,297,304,487,224,385,328,407,367,613,290,461,427
7,0,401,350,418,149,406,166,301,313,528,474,545,220,510,295,325,468,410,450,491,335,362,371
7,1,428,450,578,312,353,412,579,414,341,462,304,630,448,450,428,588,408,537,400,285,354,450
7,0,407,343,417,328,460,169,559,468,169,488,486,189,410,432,634,353,580,263,360,204,326,339
6,0,358,350,407,384,406,279,93,449,499,289,393,403,375,209,271,229,341,430,435,218,312,354
6,1,412,471,281,456,437,458,653,415,354,479,394,284,324,441,599,453,341,337,368,582,403,468
6,0,434,350,476,324,451,274,415,148,511,397,395,394,435,382,465,325,399,566,551,544,507,387
7,1,362,450,558,155,406,714,328,546,265,530,368,328,415,420,297,580,540,518,354,483,378,477
7,1,401,450,381,454,370,292,379,412,514,520,427,546,444,426,238,397,335,395,351,430,444,382
7,0,405,347,238,361,299,463,353,437,454,343,387,330,376,419,403,289,373,167,388,239,501,417
7,1,417,450,301,418,505,631,437,424,376,568,363,584,307,475,562,403,370,396,505,324,478,586
6,0,428,350,418,384,530,439,370,275,507,283,288,290,462,381,325,391,415,376,391,315,586,431
6,0,445,350,414,193,507,376,361,351,277,195,521,487,416,292,423,299,507,297,458,216,264,390
6,1,403,451,538,430,429,552,300,390,318,369,451,435,321,343,494,381,480,252,406,488,540,301
6,0,387,350,426,212,329,133,407,154,441,469,477,182,350,390,342,375,542,492,157,395,381,325
7,1,357,450,296,434,253,504,421,443,470,590,346,386,363,493,273,500,426,565,498,335,268,374
7,1,376,450,432,372,306,597,479,519,464,566,346,292,302,618,415,583,282,549,295,419,356,457
6,1,417,492,412,434,440,444,525,397,446,419,559,487,406,588,373,395,411,605,417,537,333,572
6,1,383,492,399,576,652,380,332,467,358,403,398,407,578,437,479,700,424,442,266,568,276,591
7,0,417,311,531,412,699,434,442,629,542,293,623,273,233,299,380,293,474,433,387,331,459,266
6,1,402,451,670,486,490,512,410,415,434,415,386,521,330,371,566,383,475,320,539,569,428,400
6,1,393,456,698,303,364,436,444,456,297,454,346,577,295,474,351,519,393,561,540,520,335,487
6,1,398,451,256,271,519,400,430,534,303,387,263,449,421,508,388,587,454,487,225,460,384,469
