Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,1,398,450,376,500,340,450,402,511,287,384,420,474,322,484,335,409,198,362,460,571,523,322
7,0,397,349,366,415,433,453,436,403,443,330,504,241,444,243,579,412,475,373,356,281,466,228
7,0,407,342,413,307,316,459,467,415,603,166,374,236,585,341,270,363,293,247,342,307,327,506
6,0,435,350,569,196,330,238,473,318,571,501,371,378,599,508,519,282,661,387,505,246,615,357
7,0,384,313,574,270,441,302,499,201,416,215,212,207,414,437,335,395,178,377,529,286,553,324
7,0,401,350,574,396,261,285,396,390,449,451,381,194,460,283,486,316,319,256,567,510,505,205
6,1,402,451,384,359,401,341,310,658,455,784,505,679,478,579,614,395,224,442,326,324,391,633
6,1,385,482,221,324,335,666,390,310,393,568,290,574,332,330,446,605,309,469,300,665,449,616
7,0,417,307,398,256,441,533,524,344,282,311,488,346,238,218,470,325,404,419,422,219,393,384
6,1,383,488,259,721,237,531,482,565,308,411,337,486,404,509,523,527,377,510,374,647,444,450
7,0,404,348,408,401,426,362,307,233,386,335,279,274,318,380,342,313,391,338,407,313,563,416
7,1,393,450,441,464,293,479,358,568,564,533,411,559,463,416,528,472,395,363,423,462,218,456
6,0,440,350,371,255,375,243,352,432,604,447,486,420,482,506,491,263,461,488,424,221,521,490
6,1,414,479,437,516,562,421,320,637,294,558,476,459,392,461,595,443,324,445,586,549,480,572
6,0,367,350,365,431,425,331,478,433,414,465,228,282,430,167,416,457,349,392,309,238,513,264
6,0,409,350,366,341,249,363,352,203,197,276,340,306,493,183,472,513,427,363,377,284,120,179
7,1,414,450,361,552,369,559,480,298,310,456,324,657,401,438,476,485,390,525,563,547,405,298
6,0,434,350,425,247,562,374,345,302,472,328,406,216,405,309,452,400,254,322,447,442,436,422
6,0,363,350,418,274,271,315,350,351,572,542,311,266,281,310,401,429,440,533,410,399,289,346
6,1,418,493,541,464,798,412,373,515,465,632,328,569,515,479,224,525,529,617,188,266,425,461
6,1,390,464,463,351,422,608,401,495,478,368,437,606,414,451,453,557,164,380,290,309,436,426
7,0,385,321,651,524,426,460,363,464,353,296,368,371,427,283,335,84,372,341,475,332,263,292
7,0,410,337,211,315,370,317,427,335,387,364,357,362,610,280,409,348,310,364,418,240,417,305
6,0,396,350,378,370,508,365,514,327,381,423,345,406,493,247,271,395,414,256,419,346,318,495
6,1,396,453,415,380,268,430,419,600,371,375,311,456,324,424,380,514,334,415,319,392,425,506
7,1,392,450,403,472,256,556,320,394,466,218,482,562,573,500,376,588,472,498,675,506,406,434
6,0,386,350,304,314,384,360,432,501,457,296,703,194,208,378,272,413,329,438,364,477,336,360
7,0,406,346,657,198,325,488,427,569,286,275,256,398,355,388,420,254,164,449,553,325,378,271
7,1,428,450,181,543,439,445,419,586,427,564,484,345,564,500,529,548,441,534,482,576,474,516
7,0,407,343,397,174,465,199,401,388,581,260,373,293,164,334,445,318,293,294,436,276,445,444
