Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,0,391,340,414,395,298,229,231,263,33,304,292,504,307,269,447,288,156,392,402,268,409,152
7,0,410,335,508,292,371,438,311,85,335,398,265,185,458,161,321,445,456,431,401,376,390,275
7,1,401,450,524,370,273,384,503,511,444,486,246,494,294,447,496,353,327,405,413,387,600,350
7,0,388,330,343,419,504,448,383,318,359,282,314,318,315,227,200,508,204,524,430,260,301,339
6,0,434,350,439,328,448,255,272,278,612,234,572,322,391,148,505,307,421,322,411,322,364,287
7,0,385,319,556,198,236,124,451,296,407,395,286,411,472,482,467,555,260,282,480,252,132,402
6,0,393,350,325,402,341,228,515,378,387,429,288,430,206,413,381,238,547,282,331,202,165,333
7,0,402,349,540,210,498,213,463,406,506,202,355,338,586,286,436,336,312,275,274,198,410,366
6,0,432,350,329,311,194,503,498,466,479,415,575,472,365,439,346,364,412,189,292,436,152,202
6,1,405,454,386,486,246,555,154,541,372,599,494,424,289,338,477,530,312,355,498,243,411,497
6,1,384,484,438,450,437,520,428,456,467,354,452,542,453,614,412,514,615,528,411,443,274,591
6,0,429,350,330,325,594,62,475,299,421,412,332,213,635,412,494,403,463,290,532,355,590,257
6,0,353,350,310,252,379,179,275,471,312,447,282,363,350,418,387,509,385,540,177,249,400,194
6,1,409,461,240,446,526,460,222,733,421,418,513,504,422,352,418,348,353,478,391,530,511,495
7,1,426,450,360,419,433,564,412,487,426,507,372,561,600,296,407,349,534,480,503,521,516,478
6,1,391,461,334,291,490,520,500,302,205,397,419,377,372,530,488,578,259,598,434,446,465,328
7,1,352,450,313,486,345,318,476,458,200,462,461,495,298,488,322,446,390,413,414,436,380,493
7,0,412,331,431,304,494,323,359,337,306,347,335,175,479,496,349,394,394,200,274,300,561,437
7,1,406,450,446,295,539,564,538,352,399,442,333,525,519,440,346,514,408,460,229,386,416,559
7,0,404,347,462,200,397,429,521,550,435,281,523,377,413,391,455,402,468,478,439,335,293,491
6,0,360,350,323,472,579,338,546,332,195,242,409,223,422,173,288,292,347,397,262,367,387,201
6,1,383,490,284,383,301,565,407,611,478,470,410,510,368,536,426,443,249,599,449,469,481,472
6,1,382,494,264,575,350,606,194,495,402,383,502,518,466,551,399,423,424,534,502,510,338,536
7,0,386,322,390,235,570,436,569,83,457,254,413,337,452,362,135,198,449,115,395,219,417,377
6,0,362,350,518,375,412,331,248,370,497,320,161,416,449,504,359,266,369,463,360,503,375,299
7,1,438,450,329,382,594,306,582,528,473,474,357,533,431,289,479,474,500,522,299,186,712,447
6,0,366,350,369,354,206,310,160,369,397,409,420,333,434,299,247,325,348,396,377,338,325,99
6,0,350,350,446,408,373,378,146,337,501,379,360,291,356,437,339,320,343,433,461,433,410,405
6,0,357,350,341,323,320,323,409,414,335,317,438,430,261,425,347,529,303,163,318,233,119,240
6,1,390,463,473,500,452,515,397,529,330,498,522,502,115,443,430,515,377,410,171,474,357,580
6,1,387,474,667,341,500,612,348,372,233,486,289,524,449,298,438,406,300,402,411,468,411,404
7,1,442,450,401,662,417,534,521,504,395,359,514,527,431,484,580,434,594,467,452,419,393,485
7,0,401,350,581,408,358,327,325,386,356,437,399,468,448,325,308,407,529,340,387,364,356,270
7,0,386,322,339,398,390,456,352,251,357,291,334,368,480,376,416,489,380,364,204,584,375,274
7,0,402,349,404,341,231,447,570,232,503,427,514,245,593,311,461,270,161,489,265,262,302,317
7,0,398,349,280,272,321,260,361,291,276,314,534,487,395,346,336,274,169,328,429,494,366,410
6,1,405,454,292,367,376,406,470,433,417,568,255,337,408,427,239,441,593,458,538,483,531,402
6,1,390,463,434,332,429,476,281,106,318,421,395,499,404,500,588,373,466,344,128,483,476,481
6,0,388,350,345,282,320,507,478,488,458,367,354,167,348,354,191,552,393,375,398,415,471,395
6,0,365,350,391,145,294,410,233,360,286,357,414,328,474,391,223,340,332,358,449,355,317,250
7,0,387,327,365,277,171,373,50,299,440,342,349,314,320,228,190,464,518,329,449,270,444,328
7,1,367,450,161,499,484,343,415,343,189,511,327,381,325,487,276,571,255,422,399,380,521,393
7,0,401,350,575,518,375,433,427,400,492,496,454,283,417,406,575,478,297,352,89,401,431,404
6,0,448,350,420,282,420,285,356,436,563,407,402,437,467,350,528,401,271,477,316,313,416,325
6,1,394,455,310,558,463,529,544,455,339,392,347,543,375,553,308,478,448,425,316,360,536,454
7,1,416,450,385,510,576,446,336,440,490,505,565,514,371,604,359,461,541,505,664,375,500,571
6,1,396,452,283,380,475,484,367,513,388,433,297,396,418,319,369,435,408,423,498,566,435,263
7,1,428,450,416,454,444,366,456,393,354,648,359,411,377,513,438,319,513,408,518,335,523,536
6,1,388,472,409,471,497,399,345,370,366,365,351,326,425,467,387,447,560,479,382,531,378,454
6,1,408,460,431,347,232,379,113,361,488,533,418,550,391,394,248,629,344,427,286,401,306,370
6,1,386,479,264,513,559,463,229,564,343,692,362,554,168,427,158,403,445,268,168,561,314,656
6,0,416,350,500,284,557,284,370,372,530,313,479,358,649,437,604,323,494,176,494,299,451,545
6,1,398,451,207,503,437,562,292,490,316,540,404,456,260,518,337,458,260,475,384,524,507,329
7,1,422,450,444,273,326,446,326,330,567,505,503,403,598,425,526,296,420,430,434,440,423,327
6,0,446,350,358,311,582,413,563,365,419,403,575,401,470,334,272,498,449,318,565,253,656,381
6,0,404,350,400,402,435,412,698,460,337,447,395,408,349,214,338,392,308,337,224,423,441,305
6,1,403,451,534,381,436,511,223,444,524,481,317,405,302,547,293,378,481,456,326,479,471,370
6,0,389,350,346,339,695,353,392,324,453,230,367,420,364,264,345,306,72,453,220,229,349,296
7,1,435,450,416,551,512,601,371,200,280,485,619,434,382,306,664,370,588,262,303,235,290,516
7,1,439,450,402,281,360,628,322,378,552,610,354,291,298,396,407,625,595,410,193,336,474,546
6,0,426,350,412,386,331,279,437,563,331,176,406,348,397,485,521,330,163,285,454,398,395,202
6,0,415,350,578,455,473,440,594,326,625,422,398,284,428,307,353,461,383,501,352,288,421,489
7,0,405,346,404,517,479,192,585,271,440,106,413,357,388,284,445,253,356,344,431,291,431,378
7,0,384,316,342,304,372,275,343,448,408,171,281,209,518,135,473,202,478,229,418,212,509,487
7,1,383,450,284,562,387,516,447,398,320,401,524,473,543,479,235,330,322,423,235,268,317,412
7,0,389,334,368,315,380,265,444,376,456,384,440,379,320,297,494,401,78,364,250,361,325,453
7,0,392,341,364,405,338,229,483,311,235,371,343,341,261,328,416,352,186,273,301,320,554,346
7,0,413,325,484,321,335,174,572,401,466,310,477,392,533,372,267,142,487,401,278,416,223,247
6,0,415,350,412,140,391,344,316,296,524,260,425,187,383,171,343,392,195,271,335,384,299,439
7,1,387,450,330,441,532,535,298,430,280,332,448,242,373,451,355,428,341,578,402,512,321,401
7,0,397,349,307,360,394,411,525,499,396,350,344,426,499,233,624,484,459,101,622,213,321,209
7,0,389,332,506,413,460,322,432,493,276,127,586,373,491,191,356,342,618,474,489,588,323,389
7,0,390,337,318,528,215,450,471,357,340,294,448,290,225,179,362,394,278,151,370,393,299,473
6,0,386,350,245,441,337,314,249,212,424,249,457,299,256,409,389,391,377,228,380,319,363,335
7,1,354,450,468,339,293,522,501,506,169,367,299,374,412,563,306,562,424,555,263,619,319,406
7,1,426,450,348,532,447,379,528,417,524,563,445,323,465,266,344,668,323,524,515,384,386,446
7,1,387,450,351,417,485,366,462,578,528,447,520,397,510,471,357,440,508,448,195,552,400,395
6,0,412,350,493,391,530,116,436,399,200,558,363,538,580,371,431,344,308,461,312,269,515,229
7,0,417,310,235,343,303,347,491,459,570,146,378,205,318,401,468,360,565,326,435,165,307,271
7,1,391,450,310,461,523,661,249,480,519,447,449,431,414,499,383,233,398,450,314,434,410,456
6,0,442,350,626,407,613,345,246,455,408,226,386,320,495,302,313,25,182,337,429,254,513,501
7,0,393,343,335,428,478,316,550,523,588,254,492,418,364,192,231,433,483,316,332,375,401,334
7,1,412,450,434,397,327,420,334,417,510,495,360,349,300,366,239,488,273,454,466,497,615,429
7,0,406,345,379,414,386,190,394,315,348,497,507,349,457,320,494,546,388,300,385,343,365,509
7,0,398,349,305,357,514,431,421,206,449,294,448,55,182,406,373,542,281,311,484,408,556,385
6,1,386,478,440,374,417,451,392,427,319,494,159,552,271,405,352,582,522,428,396,396,264,425
6,0,407,350,411,221,461,61,409,202,220,332,349,350,558,205,315,310,173,429,362,377,364,322
7,0,415,319,333,244,542,277,285,293,473,404,383,293,384,277,443,403,347,359,324,311,355,238
6,0,399,350,184,248,214,321,295,323,395,251,499,443,338,162,310,387,365,369,300,448,418,379
7,1,370,450,394,420,464,552,463,364,386,313,406,639,414,457,532,382,447,563,321,559,339,362
7,0,399,350,260,474,540,187,359,413,370,458,495,316,428,214,511,276,401,332,228,357,505,409
7,0,391,338,113,422,327,243,159,440,444,438,368,299,392,193,378,303,464,456,387,442,380,250
7,1,393,450,264,525,296,438,367,532,449,582,444,361,449,439,509,411,515,629,447,298,376,654
7,1,381,450,474,472,311,397,455,398,471,551,509,517,306,466,468,312,170,582,232,546,482,454
6,0,436,350,496,240,395,405,279,286,570,310,342,357,691,272,315,436,373,302,371,437,345,356
7,1,361,450,287,415,334,372,312,623,296,493,440,661,155,569,484,630,365,623,589,444,407,504
7,0,414,325,274,303,445,216,330,269,314,233,228,274,317,425,439,597,323,248,318,333,433,252
6,1,399,450,247,439,334,488,359,423,644,419,415,384,324,413,462,268,421,394,555,401,438,453
7,0,398,349,207,314,558,470,368,326,338,403,358,324,368,268,357,426,460,421,360,546,392,401
7,1,427,450,298,524,509,486,524,521,360,447,311,332,517,319,445,352,342,574,276,467,454,542
6,0,434,350,353,352,542,350,496,272,391,384,302,329,415,442,414,221,463,244,469,282,578,193
7,0,407,342,421,189,478,327,471,217,427,238,497,652,446,520,527,284,227,278,426,502,304,276
6,0,372,350,349,474,430,442,238,428,506,346,442,262,617,433,350,387,377,284,433,264,265,435
6,0,433,350,446,340,469,346,518,265,597,290,536,419,305,371,542,105,345,383,296,364,364,224
7,0,396,348,295,208,510,306,529,525,477,259,346,419,438,205,501,504,304,526,445,384,433,304
6,1,386,476,466,207,283,486,471,507,513,571,443,390,474,511,539,644,495,443,348,332,397,452
7,0,402,349,503,117,391,375,438,304,333,272,387,557,399,492,542,448,414,370,370,137,291,411
6,0,391,350,393,465,358,365,399,406,418,139,323,559,432,356,480,440,614,444,350,280,596,518
7,1,421,450,507,322,647,397,381,336,524,464,603,408,439,528,454,317,359,591,415,370,336,469
7,1,398,450,429,314,293,237,305,411,449,544,569,515,307,399,232,418,380,627,285,528,483,652
6,1,392,458,467,500,447,515,668,734,587,445,339,462,218,340,332,365,390,391,648,418,324,377
7,1,436,450,413,444,518,278,306,576,433,693,465,634,554,464,302,455,518,367,510,511,547,330
6,1,401,450,469,446,380,506,199,183,324,523,252,261,604,438,520,538,276,490,217,336,501,388
6,1,382,494,330,215,451,392,347,432,465,373,460,601,329,280,418,298,381,420,345,544,395,586
6,1,414,476,387,466,398,621,480,456,495,346,661,301,592,436,682,423,535,276,231,600,534,527
7,1,425,450,348,467,467,466,413,322,465,575,466,527,634,596,427,639,430,443,685,568,350,626
6,1,394,456,500,433,570,500,381,590,538,507,542,584,502,514,439,653,380,343,264,275,499,483
7,0,398,349,477,474,342,375,425,351,476,350,464,526,431,371,465,171,365,356,341,381,401,159
6,0,373,350,478,434,464,213,380,278,125,514,233,255,290,346,444,281,493,407,440,258,243,332
7,0,417,309,448,321,429,406,419,194,467,390,544,382,331,251,517,236,398,400,474,199,214,261
6,0,382,350,429,308,265,313,333,397,292,364,534,376,377,276,221,426,395,319,519,359,336,452
7,0,401,350,398,472,535,409,501,509,504,389,307,396,458,155,412,400,376,382,403,315,379,272
6,1,406,456,367,563,563,449,308,350,359,549,443,490,332,377,492,561,415,551,298,515,351,351
7,0,398,349,366,293,385,401,343,350,376,395,456,308,210,201,541,461,417,331,324,328,164,409
6,0,431,350,432,260,433,299,518,275,570,244,366,529,565,372,516,203,423,273,552,262,358,275
7,1,435,450,437,675,461,334,162,528,337,533,565,472,349,286,223,493,443,499,350,474,441,350
7,0,398,350,313,325,290,309,514,471,461,368,597,253,268,313,584,467,472,267,468,244,492,279
7,1,359,450,147,393,390,581,400,567,205,546,335,440,302,342,457,395,454,413,483,415,327,434
6,0,369,350,489,574,354,495,401,340,610,353,410,454,343,316,235,480,482,403,418,241,175,349
6,0,398,350,356,241,401,376,237,256,463,345,268,374,599,542,382,295,319,360,421,319,405,438
6,1,415,482,236,683,384,454,295,435,498,474,462,503,317,656,411,411,539,326,477,380,216,445
7,0,394,345,529,193,413,334,429,274,263,316,585,393,307,291,414,388,508,313,266,347,300,517
7,1,389,450,499,497,387,485,484,551,206,567,280,600,284,535,306,489,289,346,530,556,262,538
7,0,386,324,656,237,324,346,410,634,517,22,408,302,471,282,373,313,545,389,381,450,403,74
6,1,414,476,386,570,377,415,251,466,422,584,288,551,305,560,395,325,414,469,482,494,446,532
6,1,410,463,535,422,387,548,290,532,513,488,375,273,466,546,362,476,471,383,393,308,319,559
7,1,383,450,432,657,390,506,461,241,169,441,257,460,520,333,386,470,272,375,524,466,275,483
7,0,400,350,289,385,565,533,379,423,414,317,521,238,398,301,378,359,397,337,237,281,465,236
6,1,383,489,589,447,466,665,376,558,310,557,528,402,388,437,392,630,308,395,450,557,354,516
6,0,447,350,556,364,467,463,290,380,619,469,568,321,471,294,395,456,481,296,545,265,381,299
7,0,403,349,540,313,386,391,528,389,299,179,465,327,213,392,140,296,420,349,465,314,491,402
7,0,418,306,311,137,535,64,562,336,432,496,406,45,350,404,297,379,459,271,456,270,318,211
6,0,446,350,409,356,510,282,351,342,564,351,334,368,408,394,528,391,323,230,443,280,566,325
7,1,358,450,307,429,208,523,260,344,344,466,510,531,297,273,393,264,378,315,444,587,179,540
6,0,380,350,240,353,452,330,386,401,451,288,348,427,410,246,185,399,463,330,395,238,357,320
7,1,409,450,462,274,535,271,368,519,453,427,452,496,340,344,347,428,366,295,331,507,379,423
7,1,402,450,603,397,381,337,446,431,432,303,378,531,515,381,345,455,426,553,487,534,473,425
7,1,432,450,415,336,372,401,540,266,595,414,338,530,332,634,461,442,469,319,565,579,419,359
7,1,428,450,362,331,500,376,353,460,530,392,473,503,506,540,264,400,402,338,630,451,385,436
6,1,417,492,438,415,574,570,401,557,330,488,478,524,519,482,598,365,448,502,452,429,381,472
6,0,386,350,645,286,281,206,300,420,297,353,418,174,500,642,387,282,389,223,268,387,463,340
6,0,374,350,200,411,425,460,373,663,222,289,370,456,594,378,286,233,438,199,282,357,520,447
6,1,406,454,260,272,619,509,494,471,353,451,433,371,365,440,256,493,270,387,442,458,406,568
6,1,394,454,224,455,303,462,246,520,415,452,477,380,262,446,418,527,419,578,228,288,323,519
7,0,401,350,483,441,428,356,431,321,592,208,606,268,376,364,347,310,412,422,449,355,487,272
6,1,393,456,485,445,405,503,352,325,368,454,378,371,344,546,263,450,482,514,465,413,334,508
6,0,380,350,319,610,371,371,475,402,293,298,293,293,576,448,395,322,284,462,388,428,417,362
6,0,405,350,522,397,361,239,404,339,186,365,423,282,326,530,387,623,273,438,397,257,273,476
7,1,441,450,385,460,503,505,389,552,348,476,568,334,317,509,402,375,351,540,523,370,433,485
7,0,394,346,298,299,337,551,452,373,381,401,349,275,251,548,400,426,211,451,427,396,367,336
6,0,439,350,329,336,431,409,569,208,382,482,499,350,500,262,558,357,375,241,330,315,555,411
7,1,445,450,441,570,314,359,350,375,374,254,603,451,292,558,533,373,302,290,291,513,534,331
7,1,441,450,605,557,579,377,433,387,446,379,562,430,637,539,413,404,515,299,468,541,386,439
6,1,383,488,593,575,398,558,647,457,181,419,286,548,335,411,337,740,421,486,483,373,439,541
6,0,430,350,483,394,325,387,423,259,302,354,373,428,503,332,440,358,454,303,312,389,414,340
6,0,408,350,382,279,400,316,438,362,258,301,417,51,229,371,377,272,353,348,466,333,468,670
6,0,431,350,470,300,384,286,450,436,356,417,336,520,592,479,409,398,623,253,326,439,419,512
7,1,396,450,492,605,477,499,458,388,352,629,386,386,465,445,439,375,388,585,314,475,365,466
6,0,382,350,231,390,320,321,344,300,338,255,400,384,488,221,391,333,384,507,374,323,459,282
6,0,396,350,225,319,438,494,300,467,477,418,349,198,400,423,405,402,427,450,363,225,347,298
7,1,403,450,480,339,413,291,369,438,405,336,353,374,347,553,381,353,463,486,238,400,497,435
7,0,405,346,121,421,325,402,484,368,379,323,413,74,316,280,299,400,241,273,458,376,438,468
7,0,388,329,340,392,391,123,357,297,277,274,319,438,389,309,333,182,547,279,504,380,520,274
7,1,378,450,451,402,429,299,345,599,304,572,394,422,443,544,437,367,415,322,219,594,387,440
6,0,404,350,373,233,294,249,504,382,429,260,306,238,334,314,394,342,493,370,639,256,436,376
6,0,362,350,362,401,370,390,149,389,207,250,380,427,295,175,438,257,375,346,387,440,163,347
7,1,440,450,415,302,226,360,522,459,608,529,562,561,212,524,349,286,445,417,580,406,355,340
7,0,406,346,370,441,405,274,485,146,549,353,326,301,518,421,424,359,308,295,375,308,343,291
6,1,402,451,479,445,449,460,405,477,419,281,380,506,341,743,380,491,428,514,427,521,362,486
6,1,397,451,468,379,356,598,314,316,561,254,342,557,326,386,449,439,172,552,242,586,515,300
6,0,412,350,417,371,209,421,370,358,379,372,84,455,273,264,367,440,402,269,356,371,591,332
6,0,437,350,474,315,527,380,362,514,431,225,448,311,423,392,447,351,342,88,448,272,571,254
6,1,413,474,361,410,164,322,591,559,338,618,482,437,548,518,441,416,414,581,319,457,444,302
7,0,410,337,487,302,505,364,498,373,312,499,242,332,447,295,417,184,464,251,431,318,399,308
7,1,446,450,438,239,575,479,659,490,317,534,470,355,449,397,454,574,539,450,366,567,505,422
6,0,423,350,231,239,466,501,326,464,374,90,502,407,431,491,396,362,403,291,380,364,518,342
6,0,409,350,459,479,491,334,396,448,378,328,429,313,230,220,256,382,355,369,506,402,593,335
6,1,391,461,525,477,349,593,439,346,584,283,374,553,498,414,437,313,607,528,321,337,529,309
7,1,439,450,449,574,481,496,326,480,512,412,363,527,275,552,337,356,483,592,414,638,351,366
7,1,385,450,356,243,257,626,367,167,313,553,329,495,296,526,277,416,533,476,206,467,623,363
7,1,426,450,479,392,497,406,575,394,434,391,292,559,468,700,367,262,261,480,336,399,346,519
7,0,386,322,355,481,378,411,405,297,402,160,331,265,412,454,308,383,343,519,283,231,355,399
7,1,353,450,493,487,389,505,296,404,324,208,366,238,394,546,64,497,381,402,428,374,294,466
7,1,378,450,330,612,302,375,286,377,445,474,483,390,418,499,366,414,218,674,404,305,560,296
6,1,417,490,439,458,290,467,170,475,340,526,374,378,534,608,357,412,334,491,508,481,360,487
6,1,393,457,210,562,212,436,341,516,452,502,292,590,278,325,374,488,360,595,493,605,365,368
7,1,421,450,520,615,237,380,462,601,438,477,384,346,292,445,404,540,325,514,372,291,399,426
7,0,397,348,296,382,511,327,406,107,162,415,387,325,431,199,445,580,467,522,276,95,420,492
7,0,383,310,381,498,354,301,417,406,279,289,280,363,437,373,235,276,304,315,438,207,334,226
7,1,423,450,378,382,423,356,554,477,312,480,523,413,433,314,641,396,411,439,526,336,520,294
6,0,400,350,434,421,354,327,485,366,419,279,257,238,428,493,542,291,382,460,431,202,272,395
6,1,396,452,392,569,431,542,323,485,355,380,482,517,457,588,549,426,357,616,563,380,541,531
7,0,399,350,228,386,236,163,364,509,424,286,422,379,476,498,418,425,597,246,453,326,471,613
6,0,435,350,430,382,702,324,524,406,363,163,495,314,505,338,300,304,410,609,463,369,463,349
7,1,422,450,474,415,430,356,252,337,500,513,537,595,434,387,512,410,282,697,492,356,326,402
7,1,387,450,311,584,481,569,484,577,483,542,384,638,316,510,353,404,485,613,438,563,208,451
7,1,355,450,255,401,115,373,592,505,403,471,304,392,457,471,260,540,413,597,277,411,201,430
7,0,409,339,334,169,404,258,221,251,451,166,542,240,287,437,359,484,422,222,299,317,348,382
7,0,397,349,311,244,576,500,487,369,432,297,441,255,127,290,385,400,406,417,477,293,260,478
6,0,428,350,383,273,522,311,610,400,295,459,348,332,384,438,369,304,435,359,451,377,563,304
6,1,399,450,338,478,360,409,350,287,469,398,305,323,479,371,435,447,379,466,416,588,336,489
6,1,418,494,408,551,526,340,524,488,417,449,487,416,287,405,232,454,327,583,403,456,412,474
7,0,398,350,467,469,172,74,374,356,235,413,389,320,362,405,440,405,297,196,665,554,291,329
7,1,357,450,328,323,314,470,345,582,256,404,325,462,363,532,370,364,474,441,511,428,318,460
6,0,385,350,371,331,393,271,397,494,420,364,421,338,452,342,490,194,416,531,576,180,403,326
6,0,409,350,261,304,416,355,367,445,303,333,518,395,312,349,517,345,231,254,525,555,554,498
6,0,398,350,594,337,400,262,404,308,394,288,454,330,563,365,476,450,311,187,150,201,423,235
6,0,370,350,269,358,298,532,389,320,376,457,500,370,360,263,371,164,348,255,481,366,301,262
6,0,405,350,367,371,415,279,462,604,347,505,305,317,255,334,279,421,453,423,148,380,337,237
7,0,386,322,415,177,288,431,413,306,237,570,402,288,417,434,425,257,270,512,419,346,399,173
6,1,410,465,378,373,419,527,567,651,373,474,411,543,292,444,409,406,620,438,426,421,524,499
7,1,424,450,462,490,319,520,614,632,493,437,392,497,613,599,403,546,530,412,489,519,551,435
6,0,373,350,489,301,348,447,246,207,351,273,245,397,231,363,391,423,196,300,360,518,515,605
7,0,402,349,320,520,388,478,391,470,310,452,374,385,517,434,476,480,430,393,430,440,364,367
6,0,379,350,432,352,458,403,422,361,341,447,400,391,658,163,476,248,507,192,409,351,514,252
6,1,406,454,236,538,295,460,437,531,534,526,371,384,379,394,391,516,417,497,449,398,527,442
7,1,355,450,451,293,431,296,121,391,379,545,335,323,330,279,190,453,453,531,439,356,453,332
6,1,409,461,521,320,478,521,345,594,503,109,427,700,324,279,612,553,569,483,366,524,286,302
7,1,351,450,442,298,387,279,447,525,366,297,197,510,309,534,232,368,441,425,168,596,577,517
7,0,410,337,344,320,491,171,356,274,562,324,489,352,443,310,382,205,198,535,430,305,430,396
7,1,387,450,324,222,406,409,507,479,328,523,532,497,321,450,348,510,334,467,479,618,513,397
6,1,390,463,383,370,423,469,320,509,560,530,300,341,357,504,206,435,419,414,336,569,285,487
6,0,353,350,233,478,421,367,160,363,305,398,330,250,434,314,315,312,275,541,416,365,253,484
6,1,402,451,369,390,399,421,309,295,515,338,381,401,345,463,612,619,363,403,353,360,350,364
7,1,354,450,421,381,290,420,431,427,162,482,390,346,534,341,466,310,230,303,309,480,480,494
7,1,420,450,419,391,391,416,546,433,501,602,382,588,481,335,296,453,277,366,459,283,439,458
6,0,367,350,276,355,425,237,355,79,306,144,489,369,216,380,514,453,473,251,392,141,379,268
7,1,397,450,588,468,361,522,397,291,455,284,427,290,423,462,539,310,478,601,322,275,610,282
7,1,361,450,304,467,332,375,382,516,332,408,446,433,371,407,537,477,431,422,304,533,377,422
6,0,376,350,367,346,418,532,397,605,241,325,305,352,348,347,438,208,235,145,473,341,249,440
6,1,405,453,581,417,457,430,474,444,424,409,395,470,322,403,499,486,292,334,489,427,432,602
6,0,382,350,583,211,504,377,304,269,538,293,420,344,457,417,542,95,246,375,354,350,459,367
6,1,399,450,450,314,356,442,397,528,319,448,295,430,401,379,354,490,293,223,325,530,326,382
6,1,413,474,248,491,503,434,319,422,456,411,357,694,525,509,323,641,319,303,344,515,546,517
7,1,405,450,351,324,558,581,528,456,385,508,555,383,332,388,313,285,415,468,552,573,395,630
7,1,426,450,338,548,375,429,431,469,299,537,418,339,279,338,471,304,548,424,579,379,495,324
6,1,401,450,470,347,556,604,321,356,477,428,232,435,547,375,318,525,381,335,447,254,453,279
7,1,441,450,523,425,446,208,402,452,489,530,474,505,337,424,372,407,328,395,537,473,533,491
6,0,433,350,359,170,361,516,638,572,444,416,442,465,384,347,503,510,407,490,418,336,572,281
6,0,429,350,550,363,466,249,462,415,529,362,303,280,448,314,535,470,521,392,385,496,327,328
7,1,424,450,504,555,552,567,363,387,441,374,346,458,519,415,380,341,527,361,429,424,381,431
7,1,432,450,424,288,368,430,450,324,347,578,429,490,718,482,306,420,407,614,537,317,306,422
7,0,409,338,470,431,387,238,643,265,472,324,251,472,330,392,291,221,570,257,429,603,380,331
6,0,366,350,480,362,499,423,483,224,377,374,239,298,339,301,430,359,343,449,397,323,247,409
6,1,383,488,475,394,312,486,457,516,324,711,267,567,371,629,439,466,322,298,375,448,281,363
6,1,384,488,219,484,538,522,355,445,458,412,324,466,332,509,397,350,363,365,471,321,383,411
6,1,397,451,511,612,455,427,573,341,460,433,444,533,304,405,288,524,344,327,364,381,332,585
7,1,381,450,420,384,281,453,397,452,508,592,325,542,508,580,394,299,480,518,306,468,405,455
7,0,392,341,353,353,408,266,181,348,540,230,453,163,280,248,311,266,447,138,440,262,401,378
7,0,416,312,448,339,480,414,573,465,378,396,410,218,191,407,576,361,312,205,562,178,627,382
6,0,360,350,317,394,421,388,433,214,269,418,525,394,296,400,595,298,499,326,306,368,277,217
6,1,399,450,454,449,368,153,399,459,390,395,336,434,443,412,516,619,533,358,384,489,418,589
6,0,416,350,412,431,601,538,311,389,354,80,524,241,367,292,308,403,480,154,203,311,443,371
7,0,410,336,248,462,480,295,316,323,297,272,503,394,226,498,363,273,411,382,512,314,444,418
7,1,447,450,494,595,627,377,348,312,331,342,307,482,619,415,484,477,487,478,524,361,297,332
6,0,424,350,442,331,511,116,407,309,490,404,379,454,397,437,379,245,353,405,396,260,351,518
6,1,405,453,586,436,413,395,440,737,344,552,278,387,117,317,406,296,538,619,484,308,605,350
6,0,372,350,326,248,412,456,355,442,392,344,404,366,235,270,363,238,495,220,243,355,391,362
6,1,401,450,422,639,286,366,320,558,486,721,356,357,359,362,368,355,286,380,371,197,369,513
7,1,413,450,293,304,437,594,363,407,116,532,409,496,463,454,402,653,394,406,367,471,348,343
7,0,396,348,288,256,392,208,458,341,452,319,348,321,370,490,387,228,310,144,488,379,189,449
7,1,360,450,323,355,228,456,261,548,297,499,325,610,378,440,542,309,367,440,241,426,295,574
6,0,445,350,430,347,436,506,481,373,473,297,404,404,456,399,430,255,591,228,361,415,633,352
6,1,395,453,358,690,315,386,526,458,245,539,459,557,520,305,618,379,463,484,83,534,340,315
7,1,401,450,424,453,487,434,454,394,323,473,530,410,508,459,332,560,399,445,440,590,620,627
7,1,440,450,548,452,482,600,446,550,435,574,397,443,374,383,534,450,399,438,549,469,452,392
6,1,415,479,321,629,542,475,267,440,550,551,526,345,355,493,496,775,424,733,350,415,369,595
7,1,361,450,554,529,487,442,204,359,450,519,371,437,279,442,366,704,409,587,294,400,332,637
7,0,411,334,494,373,625,406,342,323,388,278,688,428,432,398,478,397,305,440,443,358,459,467
6,1,390,464,456,363,195,556,458,496,456,379,452,363,409,487,531,622,395,550,574,476,295,473
7,0,410,337,527,258,477,220,358,137,357,424,264,357,504,404,387,425,443,500,335,293,428,233
6,1,417,492,373,462,525,400,309,545,680,573,498,451,363,534,489,457,286,563,256,582,402,491
