Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,0,387,327,417,292,549,489,309,499,346,187,409,287,454,327,405,274,437,418,465,296,480,324
7,1,418,450,294,437,560,463,446,529,492,581,533,466,311,460,636,432,238,237,426,700,306,434
6,1,400,450,285,528,287,481,443,652,569,382,503,482,350,651,541,451,464,412,391,432,433,506
7,1,448,450,458,567,541,374,415,211,632,456,587,389,535,378,323,415,457,382,464,412,290,290
7,0,406,345,359,560,363,386,363,438,297,393,374,265,292,361,356,414,281,268,400,270,506,455
7,1,352,450,236,553,292,410,378,502,410,539,415,470,252,375,423,278,287,474,417,771,405,426
7,1,442,450,477,475,670,445,639,340,381,593,305,416,351,441,365,310,522,481,285,421,377,483
6,1,413,474,417,548,546,378,499,433,556,415,290,466,325,641,349,390,509,503,133,482,392,419
7,1,371,450,436,584,631,503,387,316,320,434,323,318,519,635,392,428,506,387,436,375,365,442
6,1,387,472,429,329,340,451,342,499,482,407,323,361,283,412,377,576,485,374,292,549,416,480
6,1,390,464,466,370,304,452,489,518,273,348,293,492,354,349,373,614,154,435,319,356,379,384
6,0,391,350,441,330,385,438,348,389,436,381,549,309,316,305,216,275,474,300,521,352,217,313
7,1,432,450,434,381,481,357,371,557,342,584,381,566,481,341,251,416,453,396,542,482,229,362
6,1,395,453,420,594,319,461,315,434,552,653,451,289,306,498,329,447,244,596,533,480,480,540
6,1,417,491,515,472,444,407,407,415,508,411,430,495,251,557,298,485,262,585,445,386,403,298
7,0,392,340,393,377,430,434,517,315,508,150,401,153,497,486,496,262,611,286,320,416,441,470
7,0,388,331,461,204,317,305,323,380,642,231,290,509,455,411,477,246,362,233,395,270,533,412
7,0,405,346,510,343,569,160,475,219,457,322,370,258,291,481,617,298,443,438,536,311,639,294
7,1,443,450,646,408,354,346,470,479,192,443,531,562,450,468,309,375,427,531,501,531,372,366
6,0,416,350,297,208,317,315,321,401,341,510,472,383,521,314,390,280,314,401,370,388,385,463
6,0,351,350,393,219,251,438,330,242,338,266,342,352,336,305,124,364,447,364,278,487,229,448
6,0,352,350,217,441,306,259,367,407,303,400,462,369,561,309,415,341,203,157,463,474,339,333
7,0,401,350,358,344,469,418,435,278,249,308,530,316,328,237,436,326,432,348,398,316,320,227
