Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,0,412,350,419,387,561,276,592,320,463,385,443,239,575,395,306,333,352,380,350,286,391,516
6,1,393,456,393,430,371,718,447,548,458,432,450,421,301,407,386,361,345,442,474,512,411,565
7,1,397,450,580,352,445,499,527,335,326,534,289,241,336,512,365,415,528,338,529,498,242,552
7,0,417,308,446,403,445,151,482,357,353,309,476,226,434,244,274,380,400,273,428,284,490,366
6,1,392,459,301,476,481,365,301,602,473,368,280,401,196,548,336,498,371,649,494,492,308,486
6,1,389,466,453,570,596,560,331,473,342,416,514,482,399,688,536,461,174,556,397,434,517,351
7,0,392,342,400,362,348,344,369,420,396,187,375,189,289,394,514,429,425,475,312,424,444,418
6,1,392,458,370,329,331,354,517,421,450,337,321,339,487,423,260,617,349,402,461,525,484,558
7,0,391,339,488,215,402,284,239,316,516,353,421,380,473,317,270,337,363,405,443,323,326,305
6,1,398,451,342,360,403,428,401,472,577,499,317,315,287,400,529,561,385,452,445,481,445,597
7,0,385,320,374,273,333,417,376,310,229,117,285,258,434,469,487,196,403,273,367,259,399,415
6,0,429,350,393,417,286,291,324,309,451,189,527,315,440,194,397,305,336,476,424,509,307,259
6,0,357,350,282,352,308,334,413,295,486,325,172,363,342,432,507,488,297,333,315,454,545,489
7,1,400,450,531,528,315,472,391,386,330,535,370,491,518,532,547,658,519,348,249,346,491,576
7,0,409,339,399,574,462,432,373,330,380,248,422,317,330,386,275,420,435,254,300,298,364,312
7,0,402,349,273,266,414,520,407,247,326,381,154,330,235,295,431,315,307,316,329,281,413,286
6,1,394,456,302,545,401,561,411,247,290,484,510,487,401,447,489,512,394,392,414,423,492,447
6,1,387,474,437,599,300,511,434,537,297,472,426,470,380,650,363,253,376,473,429,519,363,578
6,0,393,350,283,477,435,302,566,236,318,268,333,359,524,468,495,281,517,378,355,371,608,303
6,0,357,350,510,329,336,347,295,296,283,487,111,494,298,217,446,382,178,373,352,303,158,360
7,1,398,450,389,542,488,499,294,602,533,439,295,576,435,474,251,410,419,493,409,437,469,559
6,0,446,350,298,170,337,422,480,372,517,410,252,313,423,440,339,479,533,313,386,193,455,425
6,1,383,491,557,504,471,557,447,536,606,472,330,686,381,352,349,593,431,528,446,433,287,485
7,1,385,450,331,303,501,490,279,450,390,417,441,528,443,538,401,469,305,339,466,489,398,506
6,1,400,450,392,430,320,397,434,644,393,344,542,555,542,387,330,411,385,487,247,501,303,393
6,1,386,476,346,363,416,438,344,524,327,526,375,411,610,381,278,289,417,384,284,327,303,507
6,0,359,350,209,396,337,313,358,367,425,392,339,453,267,407,509,285,396,373,209,142,490,246
6,0,354,350,268,219,371,425,261,322,327,525,304,542,245,414,434,435,296,235,147,376,589,514
7,1,410,450,510,459,376,443,422,485,564,468,362,399,359,435,485,693,440,233,484,723,500,414
7,0,391,339,394,484,300,344,415,234,293,377,621,350,547,243,468,174,195,291,477,388,427,287
