Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,1,426,450,243,358,401,494,391,534,515,551,412,321,466,516,442,464,363,374,424,403,651,380
6,0,427,350,509,324,325,566,466,305,337,327,574,449,557,288,456,451,404,383,426,80,490,295
7,1,352,450,267,372,388,421,298,615,288,474,189,446,294,495,319,397,449,676,394,395,386,486
7,1,425,450,346,324,363,607,578,298,335,446,476,545,408,488,494,411,559,393,392,392,450,527
7,0,410,336,371,303,570,381,382,335,466,372,418,359,612,312,407,345,310,273,406,446,249,297
7,0,413,326,511,310,458,260,333,449,192,261,377,364,480,344,367,476,362,358,443,311,408,421
6,1,388,471,379,442,373,305,349,484,384,554,298,690,502,666,445,493,426,416,297,473,523,616
7,0,400,350,401,582,319,419,593,521,365,341,341,669,323,304,371,347,392,210,326,536,431,243
6,1,388,471,494,650,463,536,595,435,387,498,262,468,468,430,445,517,373,453,328,560,532,370
7,0,411,332,592,235,230,371,290,397,468,440,596,271,495,400,513,207,506,296,419,373,373,269
7,0,391,338,288,373,457,464,390,331,432,232,397,285,622,437,233,208,401,317,288,242,337,588
6,0,420,350,503,483,464,465,443,310,334,394,403,319,494,378,347,223,324,373,355,168,511,495
7,0,398,349,414,367,224,410,413,285,134,455,581,421,317,331,141,184,372,514,318,435,524,395
7,1,402,450,472,396,451,549,189,284,421,447,368,485,573,535,392,431,361,498,500,318,326,502
7,1,357,450,417,584,260,382,410,621,451,485,433,499,450,627,448,320,183,401,462,381,240,487
6,0,393,350,470,288,429,443,274,577,282,377,369,436,347,352,318,382,422,368,423,437,252,392
6,0,428,350,277,660,412,399,465,461,499,389,446,214,483,294,445,310,535,268,406,300,408,568
6,0,431,350,381,315,447,262,355,409,545,498,613,267,411,370,324,422,572,320,307,601,579,156
6,1,409,461,570,382,409,519,467,390,492,397,425,411,458,321,231,435,286,602,539,386,489,566
7,1,419,450,450,147,203,445,453,353,413,414,628,455,341,562,575,424,467,453,534,444,406,292
7,1,403,450,461,369,319,418,519,366,330,517,310,487,527,407,518,387,408,400,351,448,255,372
6,0,350,350,219,355,364,398,310,328,179,501,275,210,169,373,461,253,419,291,307,419,365,309
6,0,381,350,417,305,264,385,570,409,369,364,330,304,341,367,527,389,370,272,611,204,464,308
