Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,0,443,350,430,380,616,378,297,415,328,398,351,168,366,327,333,404,522,322,525,467,432,435
6,1,398,450,469,418,452,490,350,465,290,397,465,398,218,380,495,574,357,468,505,218,282,603
7,1,422,450,369,521,439,501,455,315,429,572,458,440,377,481,257,209,436,647,312,526,329,601
6,1,415,482,236,519,482,375,478,621,511,684,428,496,423,373,362,432,254,508,557,302,397,447
6,1,387,475,341,401,280,711,325,432,166,376,225,520,525,534,449,613,373,574,305,424,245,471
7,0,397,349,348,284,459,347,400,169,486,427,392,452,420,478,485,498,563,162,379,458,334,339
7,1,395,450,537,564,274,363,434,425,357,335,255,298,352,576,477,429,496,548,255,636,456,486
6,1,394,455,252,337,413,417,360,281,383,462,511,311,471,580,417,499,627,291,327,614,371,719
6,0,439,350,358,293,326,352,392,307,374,441,523,304,466,306,436,311,478,480,609,360,393,252
6,1,393,457,390,611,618,302,395,399,337,453,453,422,374,402,529,472,352,411,366,549,131,270
7,1,447,450,434,448,303,515,373,554,599,417,529,214,619,340,340,519,439,489,354,610,466,318
6,1,390,463,477,484,416,431,454,475,413,548,516,511,630,415,154,396,226,459,544,354,472,336
7,1,356,450,399,560,412,586,396,605,303,509,589,343,177,442,289,303,265,544,211,567,243,450
7,1,353,450,246,312,457,436,483,448,213,337,424,608,430,407,349,504,348,208,289,452,354,443
7,1,412,450,382,331,445,619,373,422,473,294,253,273,469,370,415,535,505,395,294,337,466,446
6,0,378,350,356,308,504,315,315,302,355,399,420,328,278,409,412,282,377,359,373,458,329,340
6,1,406,455,451,439,411,427,167,225,537,499,429,592,386,448,470,392,379,221,369,378,246,303
6,0,364,350,230,351,342,190,489,321,258,256,241,350,373,533,345,476,407,245,478,339,317,454
6,0,361,350,199,388,43,390,400,476,266,376,259,396,436,404,362,290,348,383,270,489,285,322
6,1,390,463,396,482,437,381,459,371,264,408,421,270,455,425,548,445,349,516,334,409,444,506
7,1,436,450,425,338,393,614,595,378,508,583,636,533,416,612,416,670,560,350,466,515,518,446
6,0,432,350,483,425,402,424,481,417,314,270,442,339,308,338,546,371,412,362,451,543,573,263
6,0,433,350,446,306,325,464,607,386,645,381,402,448,358,229,483,421,476,438,265,425,420,337
6,1,396,452,361,591,199,433,458,333,439,603,359,447,631,503,412,582,280,546,234,564,467,444
7,0,413,326,302,363,479,216,271,437,279,256,464,348,432,199,454,388,299,157,435,55,504,344
6,0,389,350,432,292,551,379,547,355,447,297,502,419,495,275,396,285,311,282,478,263,417,359
7,1,412,450,459,482,329,377,504,429,314,433,367,401,272,637,637,472,336,535,254,462,478,617
6,0,355,350,289,252,203,259,421,266,411,468,323,269,467,385,339,198,342,290,371,473,435,371
7,0,391,340,408,339,604,373,332,172,479,282,450,293,230,413,507,356,372,315,352,502,432,301
7,0,414,324,495,255,434,358,508,284,453,322,324,206,265,282,432,96,319,432,545,361,452,281
6,0,403,350,491,422,322,76,494,265,296,371,427,301,403,357,445,373,333,303,509,68,308,480
6,1,402,451,362,480,387,479,423,333,321,508,307,408,491,463,498,559,360,448,313,388,633,455
7,0,393,344,581,480,303,299,252,422,346,378,518,459,507,268,349,257,392,342,644,240,626,330
6,0,424,350,240,324,377,323,365,443,355,400,321,525,622,278,229,340,472,231,485,267,446,215
6,1,386,476,412,540,340,601,474,532,559,465,577,493,464,568,360,525,103,519,375,505,586,605
7,0,408,341,422,360,534,354,551,255,422,276,414,224,431,312,401,456,398,439,598,214,388,361
7,1,403,450,355,346,339,485,307,456,261,475,433,562,426,542,375,590,323,460,422,467,458,452
7,0,403,349,469,268,443,289,531,418,549,366,371,225,418,194,586,224,443,260,342,395,500,405
7,1,386,450,470,597,348,323,405,554,444,477,436,403,436,487,324,509,177,383,438,351,402,548
7,1,398,450,496,428,430,367,389,560,205,539,395,283,409,562,272,444,410,423,433,183,405,460
7,0,413,328,468,378,299,433,620,295,404,191,258,149,407,493,258,371,428,376,492,223,575,241
7,0,387,326,332,423,379,332,396,291,293,356,403,190,447,318,499,40,310,455,322,352,383,510
6,1,391,461,424,343,339,483,377,469,524,459,387,479,317,497,499,505,336,532,530,356,413,328
6,0,422,350,428,379,472,317,381,406,327,279,479,190,440,342,389,316,303,407,380,450,226,261
6,1,385,480,284,486,346,635,368,594,139,546,395,673,218,392,419,499,294,532,329,475,342,376
6,1,395,453,366,493,486,591,435,477,562,444,268,299,368,382,298,256,398,401,355,440,478,175
7,0,394,345,233,318,473,294,596,318,272,440,368,375,505,345,365,307,287,383,379,293,417,321
7,0,409,338,276,321,328,174,603,510,274,345,496,388,304,276,320,431,500,208,586,402,376,393
7,1,423,450,472,675,512,624,386,431,553,424,235,259,445,477,520,479,386,451,356,424,351,411
7,0,409,339,540,329,309,303,516,341,298,456,434,215,424,362,353,364,509,290,525,439,414,265
6,1,385,483,236,476,270,240,365,483,326,361,275,460,347,538,517,510,341,518,539,531,438,380
7,1,350,450,397,563,386,432,358,414,374,261,359,593,343,543,407,443,232,628,432,374,328,391
6,0,442,350,598,471,283,196,476,310,404,366,269,394,493,375,512,386,443,367,483,218,454,481
6,0,369,350,399,144,342,241,419,206,331,445,296,419,391,434,243,427,178,297,415,372,458,258
6,0,395,350,579,391,298,487,469,479,367,214,325,366,477,100,534,330,320,445,460,253,257,373
6,0,441,350,471,411,449,354,565,237,606,365,508,152,282,283,507,382,389,316,449,204,343,440
7,1,418,450,400,272,485,595,250,496,359,549,559,489,340,516,419,373,624,611,381,354,413,232
7,0,411,332,433,256,334,252,413,427,518,232,413,432,445,110,292,245,325,411,490,396,306,474
7,1,350,450,416,484,381,561,305,411,494,392,348,403,496,287,341,348,260,470,173,410,413,386
6,0,377,350,387,344,430,365,336,364,476,459,200,254,326,328,425,308,386,306,440,453,335,372
7,0,412,329,450,239,605,272,385,388,351,374,567,207,389,339,634,263,376,229,404,296,400,246
7,1,389,450,436,497,401,493,264,582,476,347,469,363,384,403,413,493,342,494,292,511,506,458
6,1,388,469,284,499,352,527,285,596,355,517,335,575,475,485,239,548,422,469,456,294,456,511
7,1,358,450,240,349,262,485,297,273,227,532,467,483,2,591,361,563,399,424,438,561,327,247
6,0,375,350,266,305,591,151,523,385,501,330,536,372,305,344,334,564,350,334,407,400,543,248
6,0,351,350,355,439,293,259,329,533,364,507,419,416,377,292,495,491,467,286,348,426,283,509
6,1,413,472,461,566,550,448,290,518,345,425,353,696,476,468,405,549,471,386,357,419,302,354
6,0,426,350,435,156,467,378,584,220,605,123,336,330,381,235,516,417,498,363,549,390,376,275
7,0,393,343,306,341,269,355,257,436,251,472,455,417,399,405,361,330,315,459,386,481,516,296
7,1,357,450,474,469,289,434,223,481,136,390,359,283,471,641,345,525,184,312,294,292,413,775
6,1,415,482,240,580,323,465,409,533,320,745,356,383,265,297,376,771,451,488,544,543,302,620
6,1,417,490,445,581,350,577,242,582,453,566,495,520,431,464,315,411,326,587,315,329,247,546
6,0,415,350,336,387,373,167,510,347,373,514,287,442,434,388,503,280,493,359,417,318,357,242
7,1,373,450,370,255,289,334,441,368,454,595,383,559,395,394,518,486,438,565,400,564,344,424
6,1,403,451,381,457,376,617,300,663,319,430,383,471,386,542,338,521,517,394,394,473,342,454
7,0,396,348,398,329,256,134,508,482,297,316,523,141,242,343,458,314,223,585,500,308,478,567
6,1,418,494,494,271,362,448,460,551,541,388,494,400,362,500,340,296,380,199,506,444,398,550
7,0,386,321,423,410,232,381,362,210,312,192,391,325,427,269,493,232,344,215,391,273,351,357
7,0,410,337,515,502,389,326,213,498,301,311,412,258,455,397,369,370,364,320,374,279,405,395
7,1,424,450,377,592,265,530,303,507,222,490,293,398,283,565,477,428,384,313,403,485,361,281
6,0,413,350,430,419,307,394,229,250,396,313,317,347,509,290,528,231,408,163,298,432,460,340
6,1,414,478,327,580,297,503,362,409,439,505,278,415,415,472,457,554,339,411,394,575,521,402
6,0,356,350,313,522,229,379,431,364,427,265,312,345,276,349,467,328,502,318,388,317,329,565
7,1,366,450,423,651,404,273,432,436,533,479,399,482,345,497,169,211,415,419,444,327,264,413
6,1,404,452,378,493,362,513,366,523,293,339,357,299,383,339,270,509,328,294,388,545,436,459
7,1,411,450,457,620,575,539,331,269,458,562,517,419,372,672,387,188,533,415,444,518,387,384
7,0,383,311,332,423,546,271,375,302,488,262,531,496,325,310,319,298,414,184,456,458,326,131
7,0,406,345,615,298,387,272,440,392,462,251,423,393,376,306,300,156,359,345,501,465,218,426
7,1,357,450,382,348,333,354,361,487,373,256,353,431,265,348,348,499,417,402,398,465,383,381
6,1,386,476,523,527,305,427,366,470,324,278,408,598,220,488,466,593,369,387,420,640,272,415
6,1,409,461,347,568,411,434,180,466,467,485,531,628,409,433,543,416,429,534,534,421,342,684
7,1,429,450,519,422,546,419,384,396,579,345,469,443,342,465,352,533,445,553,388,470,569,481
7,1,378,450,562,529,414,383,417,670,174,431,428,466,391,357,421,392,204,610,450,313,460,392
6,1,405,454,421,481,410,535,366,375,286,389,463,516,503,465,361,446,425,420,470,473,489,449
7,1,426,450,307,501,439,485,368,333,337,358,371,463,419,521,453,264,320,484,409,497,476,549
7,1,412,450,499,274,348,358,370,649,596,295,573,388,485,318,224,435,457,332,397,426,287,583
7,0,395,346,328,229,320,383,286,349,497,312,242,284,413,321,289,377,265,330,277,273,234,466
6,1,407,457,281,531,414,561,520,432,552,554,540,673,390,382,527,299,296,677,451,416,367,376
6,1,401,450,427,430,468,604,513,443,498,495,448,359,182,618,341,559,443,419,378,645,450,421
6,0,376,350,342,233,324,447,282,440,379,296,341,486,327,298,306,276,400,338,336,381,390,355
7,1,418,450,465,337,498,586,441,598,351,305,452,495,395,475,615,466,389,516,369,481,426,493
6,1,398,451,256,535,413,422,353,560,419,433,373,481,353,411,373,414,394,346,585,559,511,469
7,0,412,330,524,262,387,294,458,342,423,393,395,471,377,528,396,237,328,272,501,328,504,453
7,1,372,450,370,405,369,512,376,532,413,401,342,344,266,416,393,654,364,499,325,400,370,501
6,1,384,484,305,441,382,412,282,347,212,664,442,416,381,495,443,434,201,586,371,476,320,474
7,0,414,321,397,288,381,424,449,264,266,454,375,387,472,406,226,377,451,368,382,359,513,308
6,1,407,457,586,503,534,479,335,618,436,355,372,459,400,558,526,280,308,483,498,386,352,319
6,1,389,468,361,551,350,472,197,338,370,462,283,577,407,341,426,446,258,322,403,385,283,318
7,0,397,348,275,300,454,295,352,338,348,288,642,434,443,342,440,387,283,358,470,440,283,316
7,1,389,450,297,387,294,355,330,496,385,543,259,427,452,317,328,433,467,551,478,327,442,516
6,0,408,350,577,206,444,304,222,145,464,21,406,407,352,401,352,418,266,223,405,460,306,419
6,1,400,450,446,453,414,572,387,458,460,455,269,647,464,635,303,352,502,575,361,498,429,331
6,0,398,350,457,451,253,453,436,420,624,437,360,389,337,401,326,330,312,183,371,216,590,587
6,1,400,450,507,454,516,541,401,379,317,600,330,573,701,326,459,381,331,293,348,419,603,442
6,1,405,454,235,402,436,499,607,542,208,424,469,481,466,523,340,407,317,694,337,435,326,532
6,1,415,480,261,512,225,484,185,532,273,631,237,385,542,589,315,573,451,534,303,458,394,359
7,0,414,324,448,521,324,496,564,311,429,379,302,350,506,188,386,120,495,246,484,197,495,272
6,1,417,488,348,465,465,465,438,611,484,449,372,465,343,301,321,670,330,621,424,578,408,676
6,1,400,450,516,489,601,317,465,355,493,421,423,302,457,527,356,461,289,417,416,454,415,394
7,1,410,450,355,412,407,341,400,542,432,513,405,285,300,437,508,435,345,458,276,295,368,246
6,0,387,350,487,293,429,472,352,264,428,398,542,192,192,278,205,332,520,112,194,318,268,253
6,0,371,350,380,437,320,440,437,271,426,298,269,395,320,252,290,87,336,365,320,437,515,421
6,0,384,350,407,335,365,254,447,238,296,339,382,432,510,265,412,424,290,123,243,252,431,398
7,0,392,341,582,372,229,431,315,236,208,488,284,397,301,377,360,431,315,470,432,479,431,433
7,0,405,347,622,419,129,231,482,271,442,213,364,310,357,372,555,411,339,236,484,370,388,347
7,0,411,334,385,385,481,232,355,277,428,486,335,320,249,218,395,273,490,453,496,201,336,339
6,1,398,450,437,332,450,371,320,470,416,389,409,218,314,404,208,593,342,383,129,506,365,428
6,0,403,350,389,111,478,341,436,465,308,278,247,454,443,96,266,228,631,339,407,389,411,227
6,1,415,483,427,488,421,617,376,675,315,478,356,504,455,336,353,525,284,521,491,394,298,292
6,0,442,350,359,364,349,388,296,426,429,333,340,128,487,365,639,601,391,362,418,248,546,353
