Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,1,382,494,552,593,534,412,461,382,403,553,358,381,302,450,417,416,474,461,278,607,269,759
6,0,359,350,340,248,276,224,383,378,407,145,232,482,401,155,434,417,438,314,444,218,419,493
6,1,416,486,489,507,435,772,504,723,246,522,423,562,469,482,257,462,435,391,259,489,310,322
6,1,405,453,294,327,390,555,304,417,541,436,428,529,351,532,547,420,377,519,338,460,484,529
7,0,383,310,355,374,324,224,572,152,308,338,209,169,343,393,420,249,269,350,415,92,568,330
6,0,389,350,391,280,191,324,545,268,552,186,446,335,322,245,380,260,403,271,279,385,420,258
6,0,441,350,504,282,536,262,485,488,355,339,562,274,327,63,616,363,344,162,574,457,443,388
6,1,405,454,327,476,281,346,602,729,379,559,447,389,512,378,467,455,331,436,450,437,307,452
6,0,406,350,527,431,373,323,426,432,416,303,164,270,588,329,533,238,552,260,597,228,452,378
6,0,355,350,366,222,340,114,532,357,426,372,322,404,372,578,435,326,211,216,334,285,378,335
6,1,394,456,327,695,355,428,312,484,537,315,446,494,384,472,487,699,615,327,421,471,338,511
6,0,437,350,445,415,586,310,569,321,558,329,408,436,532,284,497,522,329,280,294,268,415,331
7,1,397,450,518,551,442,448,466,509,418,444,263,363,497,394,399,447,431,511,247,621,470,680
7,1,443,450,503,505,388,387,384,410,343,381,383,648,392,387,544,462,421,624,517,524,489,457
6,0,421,350,523,376,306,253,779,153,507,313,296,642,392,232,764,490,386,471,337,453,349,555
7,0,385,320,375,49,482,309,360,211,563,302,301,61,220,246,492,200,446,348,447,362,387,339
6,0,365,350,255,319,268,442,224,334,381,385,292,132,325,278,311,245,517,424,414,260,538,560
6,0,371,350,354,322,513,339,280,355,249,601,331,460,297,329,320,384,526,406,399,527,423,425
7,0,391,338,355,389,489,530,383,249,264,401,521,295,243,409,570,282,372,385,281,387,479,220
