Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,0,361,350,351,348,404,233,290,583,399,342,370,276,341,197,222,266,208,373,515,297,374,422
6,0,369,350,469,293,535,260,459,355,516,372,356,307,561,387,283,351,563,471,219,246,270,427
7,1,390,450,449,406,297,493,169,600,348,493,232,528,246,470,434,254,290,338,374,397,472,588
6,1,405,453,350,317,554,566,378,431,489,465,667,337,396,452,296,371,502,562,415,359,463,592
6,1,402,451,490,352,263,583,352,363,349,434,345,315,519,395,531,471,318,320,305,393,454,399
7,0,384,316,478,309,430,223,257,99,220,339,415,215,531,431,488,357,583,236,215,313,293,147
6,1,413,473,549,548,418,661,402,644,371,662,347,474,399,422,402,512,303,521,256,419,441,556
6,1,418,493,370,583,495,569,549,718,379,579,363,619,348,418,323,728,379,283,341,541,383,363
7,0,409,338,223,395,530,193,358,402,296,359,441,360,342,241,391,471,471,470,341,224,474,363
6,1,409,462,363,390,446,556,344,493,387,382,187,565,384,527,409,396,492,476,344,267,458,488
6,1,412,470,520,416,308,536,456,678,428,558,522,556,553,602,462,324,435,582,302,521,390,404
7,1,424,450,410,524,394,312,543,548,351,539,481,444,243,331,408,445,518,503,290,696,357,310
7,0,383,308,479,409,354,355,415,221,499,431,511,253,501,319,327,48,398,343,416,343,352,471
6,1,414,479,369,566,324,430,498,515,483,544,391,469,454,628,473,527,471,580,353,592,696,370
6,1,399,450,332,445,242,444,311,452,259,395,222,397,359,281,473,382,352,557,417,608,333,367
6,1,401,450,349,454,425,533,445,536,548,396,572,459,515,395,530,550,243,305,449,430,503,507
6,1,409,461,510,489,353,614,345,406,354,274,463,547,417,554,379,346,368,448,513,356,545,491
7,0,397,348,418,371,285,456,482,394,460,202,302,427,282,412,487,331,340,241,327,300,312,540
7,1,394,450,332,593,409,466,430,592,479,459,413,493,426,354,407,578,272,643,285,477,260,478
7,0,413,325,561,390,538,256,347,441,398,250,483,247,592,422,267,408,293,436,350,305,416,224
7,0,413,325,375,538,480,167,576,317,430,421,342,283,535,427,315,372,310,373,390,300,541,468
6,1,387,474,298,377,155,431,439,397,259,438,143,448,349,305,170,516,542,579,424,378,516,581
7,1,394,450,467,570,302,601,617,374,373,487,560,417,418,333,335,238,463,443,445,454,404,586
6,0,383,350,168,332,400,425,487,331,338,260,197,290,350,456,431,493,193,170,447,380,314,406
7,0,388,330,306,478,594,432,301,286,104,131,472,503,210,175,426,160,391,356,195,337,365,344
6,0,426,350,473,361,334,208,410,538,427,287,363,450,364,411,556,192,486,154,382,372,288,349
7,0,406,345,264,387,568,322,277,285,488,296,425,412,150,369,402,454,453,295,462,392,265,502
7,1,363,450,434,549,302,399,489,431,237,478,448,295,206,381,402,502,394,368,390,442,264,483
7,0,400,350,362,574,486,149,363,492,542,377,286,103,274,505,367,527,460,268,279,452,535,357
7,1,437,450,476,433,313,533,449,467,323,544,303,545,444,323,553,537,504,477,419,353,324,531
6,1,411,466,421,444,439,466,477,478,443,407,445,427,695,468,493,379,348,529,428,376,386,500
7,1,440,450,419,431,551,314,481,251,580,507,360,410,358,533,335,396,325,337,605,678,547,521
7,1,441,450,402,504,275,578,486,549,199,234,462,403,495,342,365,347,501,646,463,455,428,446
6,0,425,350,235,382,403,91,370,301,426,456,432,405,426,375,434,478,568,190,360,321,442,390
7,1,423,450,544,596,289,364,209,265,387,598,515,357,533,394,258,507,656,485,455,347,419,180
6,1,408,460,487,332,437,458,520,479,459,571,239,281,383,426,336,541,362,474,458,538,462,366
7,0,402,349,583,392,328,411,357,288,289,343,616,294,382,339,238,368,520,340,512,500,427,306
6,1,391,460,322,565,391,534,365,398,469,461,267,432,173,443,494,569,558,252,649,289,500,367
6,0,429,350,528,388,272,217,540,234,366,252,629,219,364,346,442,365,379,318,490,364,601,201
7,0,393,344,530,283,491,403,280,190,199,366,439,323,358,519,470,412,487,362,415,337,255,485
6,1,410,463,674,447,465,369,422,536,469,597,279,491,443,400,352,437,336,343,350,406,534,520
6,0,405,350,338,271,490,301,328,327,451,259,438,373,164,320,399,431,450,196,280,428,264,220
7,0,398,350,480,220,517,220,260,319,426,358,331,429,308,419,333,399,261,194,404,469,500,494
6,0,442,350,183,396,399,283,650,300,424,491,478,331,377,421,544,304,316,305,428,241,571,300
6,0,395,350,315,259,416,250,497,351,400,443,533,435,449,210,424,384,334,498,341,211,648,493
6,1,407,457,417,456,472,556,254,730,338,401,273,437,365,418,321,438,420,366,396,565,451,484
7,1,401,450,280,404,288,541,482,288,455,459,270,371,499,448,401,539,308,362,329,484,396,500
6,0,371,350,196,361,345,76,357,261,413,298,438,392,284,378,198,511,374,418,620,233,299,540
7,0,386,324,475,438,314,490,177,357,284,422,611,292,338,465,557,325,521,133,637,146,344,204
7,0,396,348,538,331,202,293,526,559,477,436,426,280,641,323,543,388,528,202,409,322,415,483
7,1,364,450,317,728,257,490,505,548,413,397,329,494,397,403,510,483,282,512,122,469,400,344
7,1,398,450,452,337,354,533,472,523,569,441,359,382,304,405,454,343,345,413,263,394,251,400
7,0,390,337,533,179,472,569,479,308,391,263,143,444,468,162,394,491,342,375,329,374,527,301
7,1,439,450,248,481,415,260,426,412,414,436,473,390,337,467,484,575,318,483,653,488,277,309
6,1,395,453,349,405,286,420,306,344,338,457,534,474,384,479,463,580,418,495,397,484,478,415
6,1,412,469,330,463,628,625,123,446,559,475,468,582,409,461,463,305,534,490,398,436,550,454
6,1,392,459,178,496,326,507,394,577,380,567,385,294,466,487,176,503,475,469,447,252,322,379
6,1,406,455,311,364,467,487,442,486,219,347,274,469,388,399,511,471,341,647,441,409,278,495
6,0,412,350,359,366,488,398,420,306,453,501,307,419,442,380,417,301,394,457,422,275,365,323
7,0,395,347,517,201,469,305,440,259,169,258,324,448,325,306,446,200,440,301,599,325,360,329
7,0,414,322,319,333,294,196,461,237,299,424,536,178,445,419,376,418,420,339,146,242,424,355
6,0,447,350,662,229,565,439,381,441,335,509,553,461,355,606,649,387,532,468,467,469,715,337
7,1,428,450,480,478,496,402,270,570,363,470,364,490,401,387,449,314,509,529,325,495,618,273
7,0,384,312,195,110,384,244,450,350,362,320,388,42,396,324,459,261,231,320,494,331,427,176
7,0,407,342,256,416,503,569,606,189,502,406,471,280,338,435,481,410,271,395,526,266,455,392
