Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,1,398,450,576,300,588,498,319,583,417,332,346,372,341,597,404,469,521,472,313,557,345,191
6,1,394,455,336,377,379,464,490,383,442,524,353,328,354,432,349,476,385,378,269,297,383,372
6,1,386,476,436,393,319,645,370,567,357,498,296,426,442,593,495,688,377,438,466,748,513,630
7,1,415,450,400,264,211,403,551,585,674,548,292,667,295,431,300,649,362,617,405,439,548,406
6,0,373,350,511,344,501,440,355,355,308,294,501,121,384,483,298,182,400,348,558,514,331,462
6,0,447,350,597,448,529,468,481,473,445,221,379,453,513,210,407,439,381,287,415,289,566,267
7,0,402,350,359,346,438,484,275,204,395,509,360,183,450,312,282,220,335,257,230,336,467,442
6,0,397,350,380,378,396,454,401,356,473,266,471,213,399,496,626,358,391,426,328,462,282,605
7,0,384,314,163,169,326,371,399,433,516,317,372,456,452,239,501,285,337,225,273,303,400,302
7,1,419,450,475,421,513,442,365,482,301,461,635,527,557,380,306,285,465,501,372,439,391,493
6,0,388,350,327,233,453,367,246,295,293,85,357,324,499,307,425,397,261,598,502,345,422,491
7,1,401,450,235,380,425,482,417,460,292,383,285,499,488,395,407,541,238,587,417,331,374,367
6,0,432,350,423,367,467,534,487,338,309,290,313,316,561,395,401,386,616,370,495,198,476,222
6,0,367,350,353,512,237,429,361,248,563,447,276,497,428,432,319,339,287,305,183,356,208,460
7,0,385,317,495,393,184,252,355,278,511,401,395,378,328,150,281,364,438,410,236,148,517,237
6,1,391,463,329,428,421,543,276,437,561,588,597,353,310,292,367,369,343,512,392,501,566,491
6,0,380,350,276,311,529,335,339,351,384,263,451,382,389,563,362,347,493,442,273,341,423,566
6,0,420,350,310,405,364,183,392,343,431,319,431,332,348,368,371,279,426,395,345,517,395,369
7,0,415,319,396,239,427,243,460,301,450,325,378,392,415,362,425,177,413,304,563,383,538,304
6,1,390,463,235,489,352,514,324,454,384,407,273,188,330,225,356,532,434,575,318,522,362,409
6,0,437,350,313,301,724,299,499,258,325,351,377,541,388,478,496,502,565,245,214,283,455,526
7,0,385,317,319,432,495,259,224,363,384,77,341,428,284,370,578,410,277,284,595,345,469,251
7,0,415,320,374,173,279,417,485,271,421,642,458,375,583,286,580,61,496,276,299,153,372,272
7,1,359,450,433,560,645,517,398,349,298,550,234,276,125,593,318,477,429,654,383,530,509,570
6,1,396,452,374,484,515,431,434,309,650,507,399,583,233,326,419,532,440,521,299,501,338,608
6,1,408,458,383,585,350,450,409,686,473,458,525,643,336,444,407,598,508,468,562,508,249,500
6,0,367,350,409,312,253,340,330,183,340,340,175,421,386,387,315,461,280,504,186,291,408,200
6,0,358,350,324,375,506,226,262,448,286,220,266,459,304,451,315,132,335,497,319,338,185,143
6,0,411,350,612,299,213,346,246,250,460,425,584,199,470,148,446,387,348,388,644,366,439,132
6,1,395,453,370,440,302,593,358,596,416,439,329,294,429,439,510,411,443,384,449,577,477,444
7,0,389,335,328,324,456,417,392,343,273,413,388,275,313,289,498,291,424,279,561,443,370,277
7,0,413,327,577,337,362,290,294,285,487,296,256,429,398,387,237,233,302,445,492,254,528,304
7,1,375,450,590,563,70,408,314,536,403,464,498,441,264,369,335,452,512,582,221,551,375,452
6,0,391,350,351,322,333,344,357,427,413,427,490,543,592,184,356,485,528,226,389,351,407,192
7,0,392,341,415,301,245,454,450,287,443,355,246,312,327,315,393,302,501,264,463,257,374,413
6,1,397,451,294,541,377,356,315,460,210,334,337,317,521,554,359,392,421,398,371,496,379,439
7,0,398,350,358,306,457,262,461,480,326,237,386,448,260,305,443,277,410,384,314,449,371,314
6,1,406,455,390,526,579,272,220,256,430,605,422,446,361,542,327,372,479,508,299,458,379,373
6,0,383,350,302,183,447,482,446,363,214,259,313,450,396,396,199,223,290,344,407,324,336,358
6,0,440,350,449,272,377,514,430,257,509,336,725,220,537,367,474,371,464,339,430,271,504,261
6,1,411,465,256,393,378,348,499,474,547,370,438,393,420,324,460,406,376,471,495,382,488,467
7,0,408,341,309,353,304,375,384,459,336,416,589,337,281,229,392,169,167,474,271,260,416,488
6,1,404,452,382,601,405,477,393,482,508,648,343,369,273,463,513,475,456,447,278,390,312,415
6,0,361,350,383,181,346,431,314,264,401,223,435,331,504,247,443,248,298,264,367,384,333,259
6,1,408,459,405,470,277,387,415,505,512,419,352,635,449,371,508,519,331,727,507,416,654,381
6,1,415,482,469,352,554,384,459,533,369,629,430,457,237,488,499,495,593,430,490,361,496,562
6,1,395,454,526,421,455,324,302,242,598,438,344,575,282,599,472,506,366,527,297,468,469,273
7,1,437,450,366,440,448,333,488,367,399,740,382,535,468,425,392,258,449,595,548,387,586,577
7,1,383,450,376,444,472,246,500,486,292,154,445,399,514,441,322,276,326,355,463,654,328,523
6,1,389,466,373,490,475,394,480,568,452,444,267,415,358,531,491,397,396,341,530,652,381,424
6,0,431,350,280,374,406,359,437,466,595,262,450,429,465,403,400,271,474,350,398,254,273,207
7,0,415,320,146,169,449,289,400,267,611,436,574,140,391,86,317,347,550,429,538,99,436,277
7,0,399,350,438,370,256,514,531,518,442,297,402,392,302,251,312,360,291,282,352,338,362,270
7,1,370,450,193,299,304,246,154,513,386,465,330,463,284,564,401,304,370,296,426,517,384,419
7,1,431,450,496,386,474,470,455,378,483,377,621,518,520,442,351,410,170,423,372,610,261,451
6,1,389,466,82,350,407,362,317,364,321,453,337,550,303,634,367,583,303,338,530,460,496,411
7,1,357,450,388,480,210,595,366,439,345,254,463,576,330,350,334,226,316,494,218,318,324,132
6,0,376,350,279,458,215,280,494,411,166,462,335,331,325,23,333,279,393,269,346,306,273,468
6,0,430,350,501,314,430,269,682,194,392,407,352,366,558,406,497,351,363,155,414,345,491,512
