Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,1,443,450,389,500,340,436,497,494,359,372,348,518,538,592,387,504,436,540,360,570,397,524
6,1,402,450,269,625,459,450,430,402,327,406,454,450,354,541,314,449,640,401,456,409,398,324
6,1,416,485,331,316,276,539,605,480,402,555,370,596,260,517,409,528,259,594,405,449,402,476
6,1,383,489,370,601,486,502,369,494,319,561,446,509,514,502,259,575,427,488,314,425,237,606
7,1,424,450,383,373,454,541,301,431,316,547,551,465,385,503,558,391,406,507,457,146,437,469
6,1,399,450,611,383,427,601,414,475,361,469,420,372,221,295,356,522,589,394,317,484,469,453
7,0,383,309,475,236,357,228,396,172,384,261,389,148,348,394,579,233,313,196,350,353,309,208
6,0,429,350,320,367,583,295,459,422,395,238,369,302,328,321,475,398,508,423,517,428,428,333
6,0,414,350,506,433,476,421,455,327,428,392,712,404,483,470,291,383,463,210,455,198,354,557
7,0,418,306,577,471,607,88,542,327,379,243,433,164,369,355,330,198,416,348,377,305,234,315
6,1,390,463,276,386,401,522,426,646,280,410,342,426,350,475,325,581,472,485,234,537,398,427
6,0,403,350,387,332,346,472,282,574,373,309,354,415,552,256,417,458,440,227,454,251,327,366
7,1,375,450,531,634,328,490,323,571,321,514,341,524,350,252,351,417,324,341,497,324,288,542
7,1,432,450,654,375,373,467,404,489,336,489,449,381,576,444,500,387,212,399,345,422,383,574
7,0,389,332,515,407,478,221,330,530,370,262,489,449,418,315,235,162,255,280,334,329,391,317
6,1,410,464,458,466,341,286,338,406,513,434,376,501,429,459,397,427,495,488,571,474,501,632
7,1,448,450,512,249,436,574,503,318,372,330,510,681,398,587,371,492,380,493,600,388,579,422
7,0,407,344,273,454,400,335,495,556,308,161,263,475,338,380,234,403,345,190,425,300,439,354
6,1,405,454,289,329,481,578,414,387,413,487,563,322,337,377,254,572,383,563,485,570,623,450
7,1,379,450,268,466,493,493,376,474,337,315,510,536,431,400,479,269,532,538,374,532,404,452
7,0,389,332,476,409,376,521,598,156,337,408,413,416,261,255,395,169,310,376,384,359,441,319
