Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,1,390,464,437,484,347,466,265,357,308,502,298,537,462,213,429,560,247,413,249,535,455,506
7,0,401,350,362,392,353,244,467,557,421,343,283,204,475,166,255,317,410,283,499,400,203,286
6,1,395,454,359,542,363,426,344,586,349,485,379,587,411,438,438,652,108,406,267,474,373,617
7,0,383,310,482,349,482,166,313,280,319,355,449,174,503,232,426,363,432,258,456,378,404,133
6,1,391,462,319,668,406,489,447,554,381,445,297,669,529,421,291,484,534,474,482,445,365,482
7,0,412,331,462,332,449,263,512,437,476,420,315,341,485,197,428,227,297,348,331,224,413,338
6,1,418,494,288,320,334,391,400,459,443,589,439,571,424,523,510,593,428,540,566,552,290,422
7,1,429,450,421,493,229,437,443,348,472,603,506,317,630,335,476,398,398,516,378,551,407,550
7,1,399,450,397,613,379,491,319,451,410,611,447,562,456,477,534,368,409,282,423,379,365,463
6,0,448,350,494,221,459,473,473,436,603,334,329,336,429,266,358,296,320,172,380,230,519,356
7,1,363,450,336,462,488,440,423,268,285,443,451,596,297,440,182,406,292,345,261,121,438,520
7,0,405,346,371,397,482,490,486,327,476,287,378,442,439,513,314,454,420,356,248,360,384,386
7,0,408,342,367,343,404,184,339,412,251,515,659,312,623,426,438,422,435,140,477,199,572,449
7,1,393,450,358,388,492,412,549,307,492,423,335,458,243,334,379,288,489,293,200,385,394,376
6,1,416,484,381,544,329,676,308,354,456,407,411,383,480,370,346,542,444,531,621,519,484,357
6,1,391,462,322,550,470,487,573,631,287,414,420,565,352,490,473,502,405,487,309,487,458,375
6,0,446,350,589,258,361,448,492,250,253,606,644,303,285,295,340,470,613,265,467,303,339,121
7,0,389,335,486,290,499,197,324,339,434,201,307,161,487,370,540,276,383,306,393,372,318,439
7,1,406,450,331,710,468,407,297,553,480,436,596,628,432,423,339,667,371,472,419,488,365,291
6,1,383,489,343,519,343,444,407,585,360,453,562,230,315,498,472,434,451,386,345,570,388,628
6,1,384,484,422,293,410,393,313,500,371,284,330,568,542,559,270,574,292,377,727,451,575,499
7,0,400,350,454,504,245,257,293,366,339,280,482,477,320,440,271,385,390,429,585,469,321,314
6,0,406,350,417,354,263,325,447,310,303,309,424,456,268,512,374,495,519,375,441,239,448,220
7,1,404,450,299,458,496,316,317,327,421,234,264,365,363,358,519,473,253,406,455,372,532,458
7,1,431,450,384,378,353,506,447,378,524,482,532,317,586,511,473,573,365,535,401,348,457,485
6,0,423,350,421,347,466,373,511,230,506,382,434,280,405,344,423,398,479,483,387,288,369,255
7,0,413,326,288,300,482,308,367,253,425,401,753,367,508,341,522,447,281,370,544,106,417,417
7,1,430,450,485,276,344,410,347,401,491,412,315,389,518,515,653,337,256,427,422,662,581,561
7,0,414,324,416,501,515,271,375,574,374,343,387,153,434,365,529,167,341,414,516,234,624,442
6,1,409,462,332,482,197,360,345,516,335,478,408,457,455,737,598,631,586,562,569,504,439,472
6,0,433,350,480,382,532,605,361,307,408,519,515,193,447,404,353,381,497,372,432,538,339,358
7,0,398,349,457,305,550,251,587,266,385,220,268,261,434,306,431,428,389,232,286,77,160,282
6,1,400,450,537,444,425,496,486,303,562,417,657,385,445,489,506,476,315,471,321,513,307,193
6,1,393,456,221,536,430,375,421,413,286,496,238,381,392,502,533,531,484,462,194,417,97,477
7,1,429,450,339,534,403,715,344,425,419,615,431,501,394,210,465,444,477,287,493,195,393,478
7,0,416,313,437,352,371,350,600,420,418,429,420,264,429,310,493,160,477,286,426,369,392,169
6,1,406,454,429,399,351,593,397,254,342,452,487,509,453,221,356,493,417,399,462,442,341,368
6,1,397,452,495,498,474,438,229,584,564,379,368,552,433,417,557,440,348,680,496,408,535,501
6,0,373,350,301,475,339,455,305,405,408,509,456,377,390,256,377,268,346,246,263,225,456,374
6,1,418,494,408,280,346,470,311,582,492,421,536,594,397,507,370,464,269,418,304,536,273,257
