Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,0,352,350,202,335,461,271,270,317,343,393,308,364,367,331,250,255,264,212,371,222,345,291
7,1,430,450,309,426,473,494,575,358,399,420,341,509,389,467,511,493,581,344,483,462,428,388
6,1,404,452,429,482,326,316,200,335,457,270,301,475,360,393,450,477,181,287,124,327,338,350
7,1,404,450,317,497,544,473,273,538,570,316,499,509,276,336,353,559,475,632,281,435,412,548
7,0,398,350,523,307,311,403,432,234,361,309,377,487,446,123,418,315,500,296,356,305,462,279
7,0,388,329,410,494,288,311,403,271,332,311,287,312,222,274,147,312,487,287,306,261,387,455
7,0,411,333,369,536,301,395,220,338,380,261,355,137,557,365,420,276,395,502,306,235,421,458
6,1,384,487,342,640,337,469,424,519,573,397,276,592,335,524,373,469,432,437,181,493,94,271
6,1,388,469,191,429,324,461,246,679,332,501,420,445,397,353,491,397,365,397,331,464,200,553
7,1,416,450,320,267,464,566,528,347,473,427,219,338,257,517,442,372,399,275,484,493,568,580
7,1,364,450,516,272,387,406,251,377,283,540,267,471,411,494,298,440,254,391,243,524,358,449
6,1,401,450,405,423,485,496,385,446,366,386,416,391,558,540,311,450,325,507,326,349,428,554
7,1,403,450,287,497,483,470,379,456,458,619,379,536,541,519,386,607,484,562,348,452,374,533
6,0,401,350,440,244,501,387,367,225,337,458,316,338,371,397,341,416,324,269,368,188,504,438
7,0,383,309,238,187,331,496,299,236,453,346,340,341,478,334,507,292,431,276,302,478,258,390
6,1,386,476,263,532,458,565,345,428,433,469,531,669,267,509,461,564,465,453,352,365,307,419
7,1,361,450,442,278,398,391,412,517,291,547,339,370,400,370,434,448,456,496,475,441,227,323
6,1,385,480,437,329,562,546,347,562,448,453,425,410,411,665,495,575,501,627,82,432,350,317
7,0,397,349,393,467,287,345,332,441,449,303,352,298,492,280,496,227,191,276,487,277,452,413
6,1,408,460,492,409,566,550,300,506,418,556,440,342,479,433,491,338,452,521,233,455,317,361
6,1,390,463,457,476,286,394,171,372,433,477,587,372,302,505,248,326,441,477,230,339,338,624
6,0,449,350,451,344,350,301,546,215,489,391,511,406,440,344,544,311,482,471,453,411,548,238
7,0,392,342,560,529,397,339,413,327,327,368,430,371,371,341,409,439,322,421,352,355,409,581
7,0,408,340,455,426,264,449,491,215,285,308,309,235,468,261,248,516,423,317,293,432,391,270
6,1,417,488,425,572,580,617,353,609,438,414,308,214,433,370,299,407,471,526,323,624,327,411
6,0,415,350,536,352,445,351,361,495,534,184,373,448,506,469,478,255,484,173,432,321,329,397
6,1,416,484,612,427,244,355,359,445,450,477,360,288,600,556,250,718,332,408,433,470,404,569
7,0,396,347,455,217,528,255,261,274,492,435,292,336,420,299,218,98,409,456,510,339,240,206
6,1,386,478,401,545,360,486,437,619,397,608,293,459,517,638,486,507,413,262,293,566,339,413
6,0,446,350,430,434,363,384,490,354,498,533,492,237,428,151,282,406,562,285,437,349,451,491
6,1,392,458,470,302,329,578,384,448,346,453,305,428,427,414,328,459,479,374,493,304,319,450
6,0,373,350,506,359,443,229,610,334,292,187,399,302,277,212,472,364,269,94,411,550,467,605
7,1,441,450,349,543,535,555,543,531,634,653,386,459,342,476,364,377,552,248,319,440,384,544
6,1,406,456,286,293,274,410,239,489,450,415,426,394,489,421,583,342,200,440,504,293,602,411
6,1,406,456,518,633,559,428,472,656,331,459,226,457,487,378,218,604,394,351,425,506,358,518
7,1,437,450,337,477,309,516,379,210,579,512,422,330,307,361,366,413,389,377,659,390,449,479
7,1,426,450,554,590,341,457,326,528,422,508,425,270,346,550,410,539,510,408,422,311,503,424
7,1,375,450,352,491,496,488,322,417,472,541,199,422,245,315,184,559,379,428,412,491,355,436
