Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,0,400,350,336,417,438,467,423,399,459,123,458,338,427,211,526,415,357,318,386,183,263,174
6,0,445,350,552,354,462,261,652,443,585,427,554,198,660,385,390,430,487,353,517,499,346,361
6,1,415,480,425,565,257,514,431,451,306,696,499,380,211,503,450,492,409,615,547,498,527,438
7,0,405,347,385,281,636,358,259,342,391,313,472,110,359,317,343,436,332,402,299,386,464,213
7,1,392,450,424,582,291,411,348,475,385,434,290,443,323,297,374,466,353,399,349,468,252,415
7,1,386,450,427,429,507,458,317,530,459,433,416,504,320,483,395,596,194,378,300,680,402,420
6,0,393,350,430,387,177,313,312,356,486,395,408,317,404,240,784,162,475,312,440,359,511,404
6,0,402,350,452,268,223,388,409,538,344,315,439,416,309,387,390,507,404,161,495,258,431,281
6,1,403,451,543,387,455,271,459,567,345,451,526,290,475,483,436,435,331,335,421,480,354,533
6,1,410,465,538,269,470,496,415,308,434,490,398,442,411,358,589,569,472,362,361,378,431,496
7,1,401,450,503,518,280,565,358,576,638,530,380,463,306,302,269,630,364,190,455,448,359,560
6,1,407,457,411,511,390,306,577,463,351,551,416,458,361,379,347,561,360,390,353,626,436,301
7,1,381,450,314,450,392,393,299,512,449,765,487,394,411,587,461,602,449,402,523,441,298,504
6,1,413,472,371,531,439,392,628,422,519,472,258,418,255,335,321,454,411,435,371,322,484,358
6,0,365,350,505,457,300,290,314,529,366,366,469,324,304,480,356,248,386,422,239,374,358,450
7,0,388,330,454,198,416,300,465,261,378,356,476,434,345,555,403,381,537,494,412,347,350,343
6,0,398,350,503,372,326,450,252,296,402,353,161,320,569,221,307,366,362,319,646,435,423,466
7,1,435,450,451,394,441,572,489,476,483,397,630,442,429,372,214,483,509,424,359,415,298,389
7,0,388,330,237,440,348,440,394,333,457,276,326,376,349,135,389,300,311,514,560,378,292,342
7,1,419,450,396,328,486,549,452,459,638,459,422,578,538,424,437,220,491,561,596,483,406,422
6,0,423,350,553,565,532,243,406,390,607,369,298,309,319,439,262,351,255,312,425,359,345,382
7,0,388,330,439,240,267,326,380,242,455,171,466,446,252,204,551,365,393,303,431,300,409,212
7,1,363,450,337,329,311,519,319,467,231,598,420,564,456,278,402,351,247,420,627,399,366,323
7,1,359,450,397,287,369,565,246,289,367,578,344,407,353,423,414,265,529,447,334,382,338,509
7,0,383,312,387,252,253,206,359,323,437,412,522,232,447,262,349,77,332,377,382,440,368,370
7,0,417,309,484,263,276,255,447,201,364,404,438,238,346,430,482,232,385,360,519,376,261,383
6,1,383,489,399,516,276,553,381,724,440,525,487,496,418,445,445,617,346,496,459,326,465,440
6,1,416,487,431,497,403,588,433,480,471,667,325,638,482,567,405,505,463,682,593,577,398,364
6,0,363,350,273,233,448,274,423,452,294,253,336,443,292,326,521,498,297,145,550,290,401,290
6,1,408,459,378,498,383,424,452,452,540,345,448,492,484,448,443,570,436,555,612,606,466,464
6,1,398,451,420,387,336,321,406,485,563,602,334,597,336,376,343,335,470,365,539,314,443,271
7,1,402,450,565,472,408,357,336,435,229,372,344,440,438,235,416,343,473,400,221,528,339,349
7,0,396,348,418,357,674,250,380,402,428,292,380,400,521,454,397,222,524,369,361,578,467,358
7,1,428,450,441,409,537,534,670,457,410,382,303,494,563,538,489,389,357,315,422,324,362,423
6,0,351,350,174,211,391,279,347,167,263,166,464,247,494,498,287,477,342,458,246,401,226,451
7,1,359,450,303,114,546,490,385,278,322,459,326,392,261,430,341,537,439,679,351,396,278,453
7,1,419,450,537,343,408,475,494,448,455,481,308,529,404,430,531,557,431,621,442,244,430,443
6,0,443,350,406,349,392,231,292,228,613,148,456,391,483,296,473,449,282,399,433,353,452,244
7,1,365,450,523,514,292,452,426,461,458,323,160,671,330,521,296,487,394,523,286,479,347,502
7,0,392,342,460,218,375,406,408,400,556,180,308,224,483,522,533,216,314,220,507,626,506,307
7,0,397,349,419,402,253,345,309,107,550,435,366,223,425,339,282,324,396,80,418,402,499,334
7,1,410,450,338,442,421,340,417,458,257,202,205,602,302,422,337,428,722,386,514,495,426,506
6,0,439,350,273,364,509,427,417,367,341,408,479,168,460,275,372,337,428,284,309,144,502,490
7,1,413,450,370,682,457,489,470,538,477,455,375,402,522,533,482,626,291,445,532,487,551,348
6,0,365,350,423,360,267,288,346,332,282,333,530,508,363,554,248,439,346,283,390,239,556,367
6,0,384,350,396,405,335,368,568,351,362,405,297,432,528,375,397,248,442,386,442,432,245,517
7,0,402,349,473,413,225,347,552,240,366,441,383,447,401,207,391,348,371,435,469,470,450,296
7,1,438,450,275,491,375,513,445,416,455,519,479,330,336,198,462,451,251,432,466,458,497,547
7,0,412,332,517,80,321,342,366,341,402,367,450,239,472,438,402,366,385,342,457,285,739,565
6,0,398,350,580,363,429,281,543,282,390,322,468,349,271,197,422,384,322,540,456,309,536,378
6,0,362,350,440,383,262,323,427,390,397,341,446,335,322,312,250,440,165,249,422,404,438,366
6,0,443,350,464,533,526,133,218,247,396,332,506,374,333,358,475,470,599,363,380,539,436,458
7,1,392,450,422,318,477,353,376,393,66,418,280,494,455,499,221,501,574,492,261,284,469,550
7,1,405,450,390,394,418,322,268,509,505,328,251,304,422,479,447,307,454,565,313,468,202,431
6,0,397,350,362,401,246,191,429,473,273,492,443,275,411,456,561,149,531,422,385,274,373,255
7,0,387,327,471,376,422,337,373,288,410,525,594,325,457,178,561,74,375,321,476,273,381,216
7,1,415,450,444,540,364,499,428,459,386,582,492,405,446,411,414,211,530,459,294,531,540,554
7,1,367,450,405,538,332,498,241,356,393,404,169,442,296,597,295,428,474,297,450,506,112,531
6,0,371,350,499,369,299,261,489,317,189,328,341,558,417,72,337,381,268,504,250,240,271,248
7,0,414,321,478,347,376,480,482,339,383,132,400,419,400,382,448,420,546,274,469,460,260,397
7,1,441,450,420,415,425,348,490,315,450,363,527,281,307,465,210,583,424,521,600,269,390,268
7,0,413,326,297,145,525,299,467,297,528,246,324,280,418,205,277,325,414,388,268,178,427,277
7,0,388,330,229,387,334,255,340,419,374,442,429,261,393,405,425,376,518,389,422,356,406,175
6,0,407,350,431,522,197,281,451,562,398,219,567,476,224,534,471,390,371,207,359,284,458,407
6,1,402,451,342,369,339,434,374,477,170,346,395,332,263,504,419,450,271,488,466,445,533,298
7,1,352,450,499,451,335,460,389,549,161,502,217,398,337,509,312,416,340,287,364,471,272,364
7,0,399,350,562,264,545,405,440,390,474,457,500,411,359,202,287,328,360,259,382,317,454,423
7,0,397,349,412,284,279,357,386,277,246,348,431,277,354,521,496,397,390,305,338,287,464,399
7,1,428,450,448,407,552,386,411,470,219,446,380,607,626,233,496,400,457,532,429,565,401,438
7,0,398,349,343,289,527,253,516,342,359,200,619,326,399,244,336,212,290,123,497,386,343,391
6,0,389,350,232,112,305,322,417,302,119,366,377,334,438,243,200,483,535,26,388,474,508,399
7,1,397,450,399,401,453,435,440,527,482,483,418,580,387,517,355,424,448,426,400,405,126,467
6,0,420,350,502,514,372,115,393,136,432,168,375,401,257,361,396,335,376,451,340,307,338,309
7,1,356,450,599,392,339,410,154,471,302,457,386,165,404,556,452,374,453,399,570,436,400,358
