Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,0,414,323,371,536,401,285,356,211,257,421,267,385,437,113,351,143,274,308,587,309,406,413
6,1,415,480,400,560,800,609,403,405,316,525,443,282,390,358,530,673,437,627,545,375,412,476
6,1,408,459,303,467,366,408,332,438,391,557,378,498,443,458,262,488,419,451,407,564,465,406
6,0,434,350,352,293,388,223,289,390,386,411,476,398,410,262,504,402,439,284,432,517,485,436
6,0,354,350,411,297,340,462,230,475,256,280,455,560,328,413,408,488,322,280,352,104,410,361
7,1,412,450,377,415,457,290,407,549,490,379,315,378,472,596,530,308,411,493,394,388,325,420
6,1,397,451,271,424,374,409,479,518,527,558,384,385,333,408,161,573,537,485,430,437,414,332
6,0,423,350,358,198,439,380,450,439,473,96,284,434,353,219,408,463,446,284,269,339,378,474
6,1,386,475,284,197,396,375,283,621,417,430,358,455,473,445,425,445,484,387,401,468,554,524
6,0,450,350,405,147,340,451,587,280,351,410,439,463,626,229,444,401,389,310,514,450,639,362
7,1,429,450,391,359,458,466,308,496,364,456,521,543,530,376,653,479,487,462,481,546,618,286
7,0,398,349,348,307,502,377,586,337,431,310,449,320,268,386,427,366,381,195,591,480,524,246
6,0,416,350,510,128,496,347,420,402,338,434,480,437,438,490,546,326,524,416,286,399,400,195
6,1,417,490,626,523,317,447,451,458,389,675,531,580,440,534,441,601,417,331,369,562,479,625
6,1,386,478,330,489,408,560,290,468,279,539,445,542,413,596,498,480,474,473,250,616,268,420
6,0,449,350,404,277,322,497,506,510,579,427,460,316,433,367,427,371,422,577,468,387,415,560
7,0,386,322,522,239,462,354,448,348,561,491,371,405,479,518,453,348,304,368,527,220,474,389
6,0,420,350,387,259,376,396,624,386,426,267,401,308,512,270,424,402,437,303,398,474,348,409
6,1,399,450,401,480,372,545,229,416,356,263,374,617,367,240,321,576,381,342,229,383,351,574
6,0,400,350,353,278,546,282,518,333,283,388,604,106,396,177,342,399,432,161,273,412,508,7
6,1,399,450,231,584,501,437,434,313,550,417,423,571,422,388,356,350,334,466,361,446,291,457
6,1,386,478,236,367,301,493,281,339,254,443,511,438,264,475,542,465,463,443,435,761,412,500
6,0,437,350,476,534,485,433,397,277,374,224,428,432,543,445,292,458,422,210,343,313,401,251
7,0,405,347,254,497,367,237,431,452,270,528,563,391,323,277,345,412,293,353,323,486,413,222
7,0,404,348,266,518,475,245,435,388,338,482,420,326,441,390,505,260,479,451,407,421,434,38
7,1,427,450,491,523,327,299,549,496,404,393,333,602,522,528,566,380,366,454,319,583,460,385
6,1,409,460,548,626,292,507,219,272,233,415,348,456,590,450,420,471,431,280,185,573,529,303
7,0,387,327,351,301,341,137,311,383,286,324,261,190,405,313,486,147,438,284,419,282,622,106
6,0,389,350,507,317,420,326,316,233,315,333,571,410,442,363,383,391,427,393,429,404,318,162
6,0,431,350,465,585,374,134,314,470,454,397,511,342,262,284,193,319,437,506,511,367,312,376
7,1,435,450,315,442,401,468,497,432,660,467,255,510,538,263,373,651,188,509,514,531,299,422
7,0,416,316,539,471,454,219,233,182,484,312,256,299,412,128,504,418,478,211,275,320,759,370
6,1,410,465,558,677,425,616,360,292,552,433,494,599,309,351,477,496,316,485,589,389,534,447
6,0,377,350,212,397,414,275,497,322,424,413,379,471,379,346,585,279,271,312,488,421,465,229
6,1,405,454,398,458,453,442,284,647,566,491,433,499,491,327,452,480,467,322,511,224,356,364
6,0,441,350,568,485,430,167,420,306,388,570,417,419,284,221,364,224,429,272,397,220,493,313
6,1,415,480,394,448,97,455,471,471,668,450,477,495,303,380,585,506,223,550,409,578,407,474
6,1,414,475,372,481,320,470,401,421,421,534,538,476,414,515,428,404,463,515,363,271,454,546
6,0,398,350,230,276,589,355,376,497,489,449,274,204,316,315,373,263,321,301,315,473,574,362
6,0,406,350,505,341,339,228,444,413,531,282,352,503,245,379,295,398,311,480,361,400,430,351
6,1,410,464,448,459,379,354,315,428,375,514,433,534,399,549,482,533,464,393,541,410,330,409
6,0,408,350,488,293,577,517,408,496,405,399,306,356,469,353,548,351,428,160,276,265,313,500
6,0,382,350,342,427,461,347,428,149,348,329,500,463,537,335,223,352,431,245,443,291,339,232
7,0,407,343,277,50,592,313,366,379,528,371,427,313,409,262,567,463,484,301,456,366,416,418
7,1,409,450,321,527,488,479,342,392,428,255,665,505,522,496,352,286,587,440,290,495,474,444
7,0,409,339,503,410,456,273,436,416,135,294,528,372,491,462,635,494,429,347,423,200,320,295
6,1,403,451,281,368,358,443,406,535,319,516,437,513,433,320,469,388,368,421,429,518,490,424
6,0,362,350,374,234,433,424,572,180,264,340,266,329,256,414,338,387,361,472,360,433,322,526
7,0,389,332,365,352,424,222,328,293,257,168,321,227,543,341,416,395,290,457,333,335,330,435
7,0,392,341,216,294,471,236,413,363,298,264,457,286,389,360,462,252,510,449,396,383,477,438
6,1,386,477,333,550,436,401,330,450,222,433,350,458,260,482,324,598,537,488,315,253,499,524
6,0,434,350,664,322,561,551,605,265,320,493,387,291,215,328,349,267,518,366,431,560,530,407
6,0,431,350,387,362,380,438,437,418,470,198,327,247,420,366,575,478,313,279,393,335,591,397
