Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,1,410,465,241,582,274,430,438,461,400,461,405,693,412,492,500,406,532,418,534,644,493,509
7,0,398,349,421,193,228,390,411,322,378,469,571,377,293,421,369,283,370,262,186,359,407,335
7,1,430,450,561,440,498,373,477,446,540,471,167,294,382,349,578,551,367,518,528,434,499,473
6,0,352,350,243,411,285,252,536,175,279,474,371,513,592,276,117,290,242,341,385,368,246,245
6,1,410,464,539,454,449,464,375,368,440,491,493,476,531,509,553,632,398,444,539,496,437,704
6,1,386,479,468,520,336,352,359,539,404,349,186,547,241,441,385,528,363,407,346,379,318,435
7,0,415,318,402,245,399,257,349,499,351,153,517,299,645,143,312,294,307,328,373,452,495,330
7,0,386,322,426,282,390,251,374,371,496,182,407,367,440,367,489,405,512,219,378,277,267,223
6,1,388,470,409,591,491,392,335,305,351,631,489,403,663,508,366,626,412,492,356,539,546,531
7,0,384,312,483,413,366,378,409,475,395,406,209,326,318,302,500,158,204,276,323,406,241,206
6,1,413,475,368,593,403,493,521,597,604,327,407,379,163,459,380,570,599,456,264,193,300,478
7,0,406,345,485,463,450,454,416,238,379,218,483,357,434,97,348,435,403,429,95,220,374,277
7,1,381,450,260,364,502,294,491,482,344,562,457,476,421,470,227,338,308,365,432,450,535,438
6,0,364,350,464,130,276,444,457,316,263,113,500,368,420,320,302,294,325,342,392,413,536,351
7,1,432,450,419,402,405,430,458,489,435,476,220,333,309,621,439,463,424,558,332,505,399,231
6,0,433,350,531,236,415,365,434,370,448,433,500,434,445,310,389,346,555,374,488,340,624,643
7,0,410,335,349,258,266,307,287,326,501,225,465,331,316,414,512,176,464,349,358,384,497,327
7,1,413,450,635,443,355,401,382,555,286,383,439,596,271,467,410,439,583,463,542,492,498,264
6,0,360,350,347,463,347,291,329,400,426,330,499,375,591,166,351,387,366,241,298,342,187,393
6,1,402,451,407,517,361,383,261,310,541,431,507,407,429,422,394,428,484,419,437,525,585,606
7,0,402,350,379,390,439,473,384,162,374,472,382,208,385,474,583,313,345,450,229,479,325,106
6,1,406,456,491,241,375,407,568,377,402,424,567,605,308,553,508,579,661,388,310,654,495,416
7,1,383,450,461,433,569,486,470,479,435,373,506,697,291,422,523,647,315,554,415,423,391,477
7,0,396,348,406,220,434,389,450,316,422,335,637,206,309,455,365,255,548,321,412,363,500,459
7,1,370,450,454,521,233,430,255,467,345,355,428,433,289,663,384,512,503,392,482,426,528,360
6,1,397,451,332,443,369,421,435,211,453,613,615,566,431,315,534,615,568,425,266,353,380,461
7,1,408,450,469,438,347,471,419,673,553,422,409,445,488,396,441,531,318,380,222,422,422,572
6,0,438,350,265,355,428,237,470,397,288,256,359,254,539,335,588,333,508,471,303,478,416,492
6,0,355,350,343,408,298,302,312,223,304,424,322,508,383,603,535,282,318,322,458,212,483,292
7,1,442,450,503,452,492,591,407,568,431,361,543,374,311,617,627,470,501,418,387,320,387,389
7,1,417,450,521,434,381,358,324,545,411,414,272,482,549,367,452,559,305,313,366,416,577,409
7,1,415,450,630,316,372,494,396,383,535,327,534,517,439,494,367,530,471,523,471,266,344,459
6,1,397,452,449,336,522,299,491,389,341,491,416,547,300,322,511,223,396,343,498,332,562,440
7,1,444,450,450,333,602,347,399,544,284,520,353,343,420,425,289,467,477,456,448,403,310,322
7,0,387,326,219,413,367,226,475,191,608,538,246,242,512,407,445,504,583,391,230,132,414,253
6,1,403,451,310,516,360,317,381,416,419,479,559,634,536,443,376,427,601,481,305,617,460,364
7,0,417,309,525,263,558,324,507,425,392,278,414,438,405,276,371,283,449,172,329,497,447,382
7,0,388,330,384,90,386,405,249,485,251,301,380,269,549,70,497,230,326,252,368,362,535,309
7,0,414,323,540,253,569,460,424,361,366,248,532,386,420,135,393,536,534,405,247,264,416,369
6,1,385,480,284,563,349,519,475,680,483,495,327,426,532,561,439,389,305,389,380,299,383,436
6,1,390,465,344,480,341,439,543,635,195,461,509,423,295,475,416,387,271,311,221,470,438,571
6,1,385,482,391,536,558,532,401,445,348,394,282,533,251,728,345,345,363,420,535,553,367,420
6,0,436,350,505,441,455,412,471,243,350,317,375,191,440,371,354,395,425,349,445,246,556,175
6,1,400,450,530,494,533,414,529,532,466,529,390,468,514,506,388,444,316,482,248,357,497,582
