Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,1,438,450,263,458,539,572,477,310,455,527,408,374,349,511,364,422,624,395,448,508,450,474
7,1,438,450,482,506,365,748,521,490,550,429,378,350,414,366,378,397,455,406,534,472,430,477
7,1,389,450,345,455,363,395,364,321,481,432,453,471,493,419,320,397,367,390,469,502,428,186
6,1,385,483,449,412,470,551,455,577,402,564,318,495,271,521,383,423,469,334,494,423,470,434
6,1,393,456,324,361,449,559,530,513,634,630,454,440,188,555,202,681,318,398,387,522,522,494
6,0,353,350,237,368,390,274,292,473,326,416,492,492,200,365,338,375,188,455,385,268,295,399
6,0,405,350,555,451,420,406,433,353,457,447,466,245,392,335,307,380,456,357,509,448,424,312
7,1,433,450,497,378,534,368,598,496,290,501,311,505,495,279,523,673,425,318,152,386,508,362
7,0,414,324,525,323,230,313,455,320,425,347,579,502,526,502,385,296,508,341,296,265,368,380
7,0,384,315,422,256,183,362,261,217,314,332,570,303,435,437,399,434,599,478,506,386,348,577
7,0,417,308,337,267,385,514,292,281,645,465,494,196,406,386,466,291,445,182,324,316,291,602
6,0,437,350,251,210,365,348,423,162,229,302,551,353,332,219,275,299,380,355,442,179,310,359
7,0,412,331,508,275,314,298,311,274,364,350,522,415,517,386,329,510,293,477,326,89,316,370
7,1,357,450,335,436,469,617,449,368,461,406,360,232,273,479,176,395,267,395,361,560,424,467
7,1,371,450,505,561,65,529,268,448,457,645,279,434,417,417,298,404,303,378,452,521,374,391
7,0,400,350,193,301,332,477,582,304,374,231,361,293,244,319,657,387,327,359,373,510,426,358
6,1,403,451,594,565,392,328,372,426,272,518,345,531,286,328,427,563,301,263,508,516,243,448
7,1,384,450,264,359,363,592,415,386,419,209,356,565,390,472,523,428,456,412,363,450,480,421
6,0,438,350,459,338,539,326,392,351,492,337,469,319,638,244,333,405,303,147,298,446,475,148
7,0,390,337,323,372,366,279,154,271,434,290,495,300,263,498,437,142,287,390,308,245,297,353
6,1,408,460,331,512,329,428,429,339,392,604,240,615,379,674,427,512,299,311,388,546,327,231
6,0,390,350,297,273,577,486,367,380,108,208,319,403,322,401,474,399,390,385,473,312,515,412
7,0,384,313,312,310,472,232,682,361,515,326,438,362,268,306,397,270,270,344,430,304,484,375
6,0,365,350,467,424,309,153,301,296,556,263,360,385,374,276,328,190,375,381,335,400,240,203
7,1,447,450,543,479,341,502,426,544,414,423,316,426,403,481,445,480,329,557,337,487,496,543
