Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,0,402,349,400,364,365,379,392,404,457,288,199,546,379,282,616,441,427,212,538,422,235,281
6,1,388,470,271,299,189,505,468,450,305,592,293,429,473,515,301,692,413,430,502,608,409,486
7,1,394,450,333,470,624,584,362,493,316,397,347,626,448,520,356,680,342,572,344,518,413,302
6,1,399,450,372,530,333,578,422,486,236,174,406,386,301,521,449,406,357,524,242,506,453,507
6,0,353,350,384,402,326,326,365,285,356,412,414,404,356,240,554,346,571,485,321,338,326,347
7,1,363,450,445,540,325,397,494,578,427,645,259,402,344,377,338,444,337,331,454,419,533,437
6,1,413,473,363,425,408,326,258,426,363,410,305,427,409,427,393,593,508,313,463,418,223,468
6,0,376,350,511,378,217,300,738,382,226,367,273,339,232,525,441,278,366,381,475,276,395,306
7,1,438,450,382,488,371,488,495,488,579,392,335,453,492,424,452,441,571,559,440,500,583,516
6,1,402,450,228,151,494,551,468,374,305,367,388,269,340,323,509,473,293,476,404,722,303,379
7,1,431,450,353,556,529,434,474,607,365,411,634,378,555,364,522,530,394,524,465,368,660,409
7,1,446,450,334,352,315,459,515,324,475,450,506,310,403,552,529,516,492,469,511,280,359,526
6,0,366,350,460,380,485,279,303,231,510,474,379,305,346,335,394,302,301,389,407,277,236,313
7,1,416,450,406,432,454,489,341,319,265,482,400,433,393,411,455,158,265,499,386,389,492,231
7,1,400,450,422,477,278,420,536,452,366,291,324,463,430,281,376,527,237,504,538,308,497,446
7,0,402,350,491,367,661,351,289,50,496,219,357,439,625,117,355,353,369,225,350,409,413,233
7,1,406,450,457,507,334,406,492,436,349,408,184,568,360,419,421,431,583,458,287,396,277,366
6,1,400,450,370,370,349,521,394,403,397,342,424,501,385,381,626,391,472,538,291,599,423,268
7,1,359,450,274,594,290,326,299,538,391,548,338,492,365,477,374,408,495,310,529,600,421,564
7,0,390,335,101,268,515,421,424,178,407,312,557,243,337,513,494,166,453,487,411,376,140,505
7,1,421,450,375,216,337,456,480,556,441,649,421,386,323,477,587,510,409,491,322,443,336,310
6,1,414,478,351,392,430,514,331,424,392,385,468,515,395,576,317,565,430,383,399,275,350,434
6,0,425,350,362,285,431,446,542,359,588,327,650,298,410,433,454,676,351,325,380,460,399,270
7,1,412,450,591,366,238,458,183,467,529,492,379,625,161,427,468,642,406,519,444,502,209,602
7,1,374,450,421,405,262,446,500,393,650,604,407,569,280,539,361,437,399,510,346,512,478,315
7,1,417,450,347,315,310,503,455,456,429,415,520,410,507,419,442,448,629,534,596,557,394,402
7,1,411,450,331,360,409,334,415,540,348,293,446,465,201,452,343,604,401,644,395,368,513,416
6,0,401,350,345,371,526,413,435,273,403,311,304,349,433,206,424,339,460,423,246,464,611,446
7,1,384,450,335,467,493,587,413,393,245,518,318,500,401,559,212,525,327,508,352,565,186,585
6,1,407,457,412,497,526,517,533,332,455,453,413,357,436,416,308,498,376,585,529,468,351,496
7,0,404,348,196,228,351,298,545,235,449,317,623,495,287,485,306,445,416,338,388,320,448,282
6,0,424,350,347,468,324,298,399,407,385,232,426,169,448,591,264,531,361,426,405,132,307,531
6,0,360,350,337,184,423,324,598,548,538,291,457,365,219,483,327,619,300,279,379,365,331,285
7,0,409,338,488,400,539,334,557,167,472,409,629,308,523,561,431,289,325,316,275,320,378,431
7,1,379,450,346,564,529,550,307,482,372,379,416,341,326,390,380,444,458,434,401,395,327,453
7,0,413,328,497,483,250,401,569,200,366,398,478,321,543,313,452,457,279,307,471,270,266,524
6,0,446,350,492,561,531,232,412,317,438,458,369,338,434,393,494,283,520,418,504,290,316,330
6,0,366,350,389,462,211,344,299,345,269,428,358,256,372,239,396,548,386,339,361,109,228,306
7,1,359,450,338,472,258,584,216,519,471,515,350,362,277,394,172,502,329,450,433,497,154,527
6,1,408,458,323,425,310,459,610,367,419,418,521,726,541,378,159,514,424,399,406,519,325,382
6,0,375,350,307,694,494,624,227,482,381,195,262,497,231,438,314,357,572,310,490,426,398,178
7,0,413,328,472,389,428,376,268,289,298,297,355,488,395,205,518,341,422,321,325,456,556,363
6,0,376,350,445,399,464,340,371,403,428,323,411,302,487,317,371,326,486,393,317,427,323,547
7,1,360,450,449,459,265,506,149,505,312,632,340,430,254,425,443,516,416,485,477,427,217,171
7,1,381,450,401,378,378,515,314,443,331,537,227,472,399,448,208,386,388,594,153,379,345,388
7,0,411,333,434,273,588,202,330,256,336,318,467,325,351,313,534,299,387,280,549,331,176,422
6,1,403,451,292,396,342,355,462,384,467,440,447,434,330,548,482,373,401,443,363,204,370,639
7,0,414,324,534,118,521,192,497,286,327,421,272,295,294,150,559,521,290,233,452,302,366,369
6,1,412,469,540,569,529,443,528,358,420,454,418,578,263,437,407,421,472,482,387,271,397,416
6,0,427,350,559,171,527,376,532,510,246,498,448,503,339,309,503,275,691,600,523,351,276,271
6,1,417,489,187,445,438,461,561,418,391,404,313,523,442,485,245,597,412,358,432,310,530,447
6,1,412,471,432,422,365,462,439,412,465,579,482,477,446,518,357,379,613,448,332,475,524,508
6,0,378,350,353,308,452,457,349,374,478,341,485,190,524,295,422,167,327,424,480,289,375,408
7,0,411,332,504,216,337,238,396,287,336,436,275,79,547,391,373,334,431,291,410,384,139,403
7,1,404,450,333,391,424,212,486,270,398,502,436,414,214,697,257,487,361,388,384,443,353,516
7,1,396,450,356,627,458,494,384,434,334,469,383,417,409,398,328,675,442,454,302,425,261,637
6,1,417,492,459,476,568,506,319,489,420,430,569,471,434,559,569,565,431,369,340,735,587,585
7,1,376,450,442,420,276,438,465,594,513,360,507,508,331,601,318,433,208,389,500,301,376,466
6,1,393,456,265,602,395,407,435,430,334,427,311,528,285,747,364,493,361,544,558,394,406,449
7,0,414,322,370,387,443,184,445,434,399,478,535,445,468,287,470,383,397,401,434,209,571,57
7,1,357,450,331,594,500,355,352,445,346,511,258,514,568,405,408,571,116,462,590,354,355,367
7,1,370,450,351,442,481,454,535,530,428,450,307,680,462,349,467,398,485,414,238,249,461,434
7,0,387,328,289,325,278,209,461,339,399,201,467,473,405,388,293,452,512,373,321,423,307,424
7,1,439,450,480,591,381,473,380,415,382,675,460,717,512,546,376,479,455,599,249,515,476,392
6,1,416,483,355,409,617,595,367,389,484,325,445,244,562,493,352,465,425,437,490,437,498,473
6,0,421,350,416,292,468,288,314,282,473,426,505,274,421,345,542,328,307,418,343,312,375,349
6,1,390,464,595,318,480,549,509,589,291,508,333,589,504,392,333,489,509,339,487,434,340,379
7,0,416,316,413,392,387,405,377,140,477,190,277,325,424,185,323,401,460,434,593,320,338,320
6,1,397,451,255,346,503,406,368,591,270,435,435,443,462,173,305,420,423,791,446,451,644,430
6,1,393,456,325,479,466,563,341,504,490,566,543,432,534,496,362,347,434,458,399,469,432,496
7,1,386,450,273,629,319,313,403,391,341,412,316,573,510,414,338,469,480,578,406,530,355,406
6,0,373,350,391,462,310,379,350,480,404,285,522,344,309,366,288,465,499,324,456,191,458,267
6,0,410,350,447,386,432,297,455,233,309,299,253,469,457,231,305,468,474,238,392,337,257,534
7,1,361,450,539,322,602,462,257,463,403,394,312,384,364,446,439,402,302,415,340,436,292,224
7,1,381,450,334,445,344,327,258,340,303,461,411,428,527,250,362,513,251,270,292,599,414,423
6,0,376,350,346,385,433,451,267,196,229,448,341,417,326,237,403,330,361,378,414,282,295,336
6,1,396,453,499,436,488,497,489,325,441,562,367,577,318,551,236,483,211,445,364,420,385,475
6,1,387,472,355,427,396,449,337,409,392,442,531,667,550,520,585,650,364,498,278,475,528,316
6,1,413,472,468,222,379,558,441,497,417,531,273,598,413,481,392,499,684,320,497,370,573,652
6,1,400,450,467,588,441,514,294,328,489,426,518,609,416,682,411,453,309,522,376,368,314,422
7,1,396,450,366,499,200,304,232,538,442,555,495,560,434,446,404,491,463,317,411,508,451,470
7,1,350,450,412,381,489,462,420,509,370,356,368,493,526,537,332,585,297,409,291,432,152,278
6,0,436,350,366,311,420,366,374,338,426,346,367,338,429,425,183,377,303,361,478,292,431,212
6,1,383,492,433,733,494,525,520,569,388,503,444,361,582,414,244,581,232,465,225,506,237,522
7,1,422,450,301,484,461,309,317,486,550,354,387,336,423,385,577,488,539,309,475,590,469,401
6,0,400,350,524,533,429,285,167,294,335,481,309,251,303,406,429,352,384,380,387,383,285,404
6,1,402,450,379,458,398,392,460,511,484,506,322,434,351,515,193,332,364,477,596,265,338,556
6,1,395,453,423,381,430,430,339,398,464,387,442,401,444,506,348,321,440,436,480,341,398,293
6,1,400,450,374,655,560,401,398,376,369,490,497,336,408,540,654,196,388,499,382,418,519,546
6,1,392,459,294,373,493,418,487,443,434,553,368,436,581,449,459,565,413,648,282,508,474,464
6,0,445,350,419,401,165,435,480,316,386,308,529,390,561,319,515,223,422,261,426,415,656,156
7,1,446,450,425,418,499,437,516,278,506,415,434,329,360,471,546,359,561,432,234,527,467,484
6,1,397,451,394,442,446,491,424,442,441,415,377,484,262,356,528,538,422,428,352,487,453,322
7,1,392,450,541,429,195,515,255,493,254,491,179,525,387,365,390,605,204,494,341,400,383,412
7,1,381,450,173,603,400,431,484,604,344,298,400,553,240,519,272,496,460,442,319,515,458,528
7,1,442,450,411,288,406,373,387,380,493,524,602,528,390,576,557,608,434,403,601,343,444,397
7,1,435,450,403,357,474,419,500,628,482,465,511,330,471,480,439,592,458,503,326,567,598,489
7,0,385,320,332,307,448,431,237,190,477,190,286,352,219,305,457,270,344,61,495,383,363,522
6,0,376,350,450,276,295,376,377,408,221,344,351,285,414,412,266,237,396,464,302,475,284,273
7,1,397,450,488,564,209,436,178,445,319,298,500,514,375,534,511,310,240,483,441,369,326,636
6,0,429,350,245,338,341,130,311,248,415,181,503,338,445,226,503,331,483,281,486,292,486,374
6,0,412,350,545,385,404,394,525,407,552,170,524,189,450,187,400,400,661,410,353,454,391,198
6,0,359,350,387,445,239,431,319,379,466,426,455,256,437,259,501,421,461,237,232,245,275,332
6,0,392,350,417,416,392,367,534,384,439,461,595,236,374,338,498,242,447,343,533,432,443,238
7,1,398,450,490,534,458,445,516,476,378,260,260,571,617,326,551,395,539,482,571,378,452,487
6,0,426,350,639,422,258,188,428,228,341,236,426,587,286,263,366,309,525,493,509,371,355,467
7,0,399,350,391,143,375,350,290,418,501,235,449,376,530,362,295,265,441,315,267,306,593,333
6,1,398,451,377,465,528,571,467,560,448,529,353,174,299,493,503,385,323,353,528,482,425,385
7,1,386,450,358,451,500,482,180,369,373,309,286,382,449,416,297,485,360,542,191,547,506,324
7,1,384,450,305,449,473,341,325,432,353,482,333,483,342,497,285,597,530,560,417,518,357,407
7,1,388,450,491,427,387,471,366,593,473,406,274,420,439,372,424,584,344,513,451,444,343,393
7,0,384,312,160,225,191,183,374,540,420,204,425,127,433,561,530,260,508,380,304,421,228,479
6,1,414,475,375,518,506,498,240,481,494,530,495,392,354,570,564,488,319,653,318,424,399,326
6,0,403,350,343,527,298,350,575,456,506,198,428,342,476,190,462,210,403,388,379,274,279,396
7,0,404,347,188,283,315,501,560,286,335,337,325,250,430,331,587,317,488,278,320,377,475,362
7,1,399,450,174,392,330,471,404,434,293,523,398,610,390,534,414,417,351,316,344,510,403,600
6,1,417,488,421,522,420,522,293,616,266,451,464,525,458,535,335,407,422,468,210,641,326,401
