Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,1,417,492,357,398,160,371,302,729,143,355,347,379,531,411,389,481,357,434,585,516,431,411
6,0,429,350,724,301,541,365,582,607,575,312,314,332,531,275,434,187,364,379,364,363,414,545
7,0,398,349,529,357,187,415,436,308,485,432,434,388,585,397,130,429,496,354,415,437,599,441
6,1,395,454,528,585,445,434,409,611,362,628,380,495,384,512,369,492,256,441,487,534,362,460
6,1,409,462,465,570,513,284,253,502,353,605,355,526,369,462,436,473,470,476,232,350,460,579
6,0,434,350,459,315,303,304,513,246,386,168,584,413,422,435,551,315,459,220,461,335,576,495
6,1,407,457,628,430,410,446,222,262,408,453,215,327,343,482,356,475,518,474,468,286,433,247
7,1,382,450,453,493,436,362,360,492,441,308,356,346,416,316,421,377,412,454,473,405,438,245
6,0,409,350,358,414,347,211,486,305,433,351,514,223,448,426,501,471,390,293,482,391,398,563
6,0,360,350,350,352,373,320,461,231,275,308,368,378,415,365,425,487,228,597,394,366,176,419
7,1,438,450,413,314,465,437,646,336,422,406,448,366,309,462,582,347,328,457,438,486,330,481
6,0,375,350,278,285,226,395,416,277,507,313,191,434,377,230,314,411,465,297,401,478,414,508
6,1,405,453,465,363,511,526,477,583,200,457,318,499,395,460,589,229,297,376,387,355,336,532
6,1,413,472,649,411,461,575,537,477,582,408,478,587,341,539,371,630,343,590,355,514,214,467
7,1,387,450,406,493,316,393,432,510,451,400,411,429,405,504,234,539,534,290,341,328,356,476
6,1,388,469,344,347,410,469,545,422,427,395,514,281,422,585,156,446,418,545,282,260,471,448
7,0,391,338,591,353,317,510,539,333,215,469,419,464,271,327,310,250,185,354,404,415,407,267
6,0,435,350,372,352,206,279,553,369,535,405,300,561,329,494,348,294,407,354,581,392,454,332
6,1,400,450,433,318,334,530,373,503,465,595,417,331,212,354,441,419,520,150,561,348,448,598
6,0,437,350,428,271,413,295,449,390,285,281,547,458,363,283,412,205,641,382,553,354,267,228
6,0,417,350,291,362,442,292,383,337,390,251,559,185,419,313,463,351,307,334,455,303,360,446
6,1,396,452,423,513,549,462,392,566,434,551,217,510,374,389,367,480,361,281,260,516,292,429
6,1,402,450,461,519,329,387,586,212,403,312,407,512,514,575,402,323,464,543,285,342,363,395
7,1,374,450,470,395,507,332,327,368,316,555,355,524,334,536,301,338,377,466,512,477,303,278
7,0,414,323,573,213,567,487,584,439,228,246,423,231,464,329,293,341,381,193,472,234,430,167
6,1,388,469,472,493,431,509,473,354,450,452,315,481,500,407,270,452,494,442,346,566,316,413
7,0,394,345,458,436,388,228,222,420,319,299,482,446,494,308,369,633,362,218,170,620,505,231
7,0,384,313,346,261,544,92,472,316,435,220,426,356,481,356,305,282,435,336,353,389,552,297
7,1,366,450,425,491,371,593,410,389,331,345,373,461,520,540,364,472,410,510,394,455,338,478
7,0,393,342,296,121,239,457,149,170,422,364,456,363,418,336,240,386,545,371,440,496,344,605
7,0,407,343,457,302,447,429,299,101,440,309,305,292,473,333,401,550,483,208,382,248,495,283
6,1,413,474,349,365,566,587,569,456,483,501,194,388,386,592,401,368,418,574,344,577,444,422
7,1,371,450,346,417,496,497,371,638,345,287,418,479,325,474,268,478,473,569,498,377,423,292
7,1,441,450,408,313,408,527,607,432,569,365,363,513,543,670,351,429,496,417,329,293,438,341
6,1,411,468,340,587,441,387,407,520,463,574,380,640,239,408,423,438,432,376,358,482,561,502
6,1,387,475,309,444,303,530,424,548,326,413,419,488,455,606,351,552,316,560,375,534,402,272
6,1,414,478,285,545,398,522,316,271,340,338,480,366,306,446,412,501,408,474,371,538,401,418
7,0,393,343,557,165,374,396,491,189,360,239,406,346,370,303,190,384,308,273,381,327,250,453
6,0,446,350,379,483,328,509,412,463,447,373,306,91,423,371,615,255,480,406,411,109,640,290
6,1,399,450,382,479,418,402,377,388,518,266,599,685,532,467,238,344,194,461,375,484,274,394
7,0,410,335,339,275,540,372,54,419,469,359,410,429,450,334,493,161,334,449,467,160,282,460
7,0,385,318,349,534,319,316,229,368,283,382,479,160,328,304,529,323,344,209,462,210,538,388
6,1,404,453,460,306,367,564,286,577,353,396,477,433,471,630,357,416,427,402,471,418,419,434
7,1,396,450,525,454,300,568,395,372,294,358,316,450,332,356,458,483,272,608,425,409,568,475
7,1,429,450,344,561,271,326,319,598,535,355,344,534,415,425,538,515,515,622,498,369,517,581
6,1,411,466,318,275,427,513,503,332,346,523,169,573,480,399,581,370,504,508,464,502,305,399
7,0,388,329,490,427,372,283,472,259,570,348,470,264,389,293,344,428,512,345,476,422,351,257
7,1,393,450,326,402,486,387,421,372,342,687,448,475,458,243,273,323,291,183,612,550,304,457
6,0,390,350,506,288,390,380,359,370,309,251,525,208,373,368,573,195,479,552,306,327,283,402
6,0,410,350,425,276,135,471,400,365,531,357,679,273,399,215,384,219,570,409,379,296,390,230
7,0,384,316,531,184,322,346,518,232,324,485,461,396,367,186,535,305,429,336,564,312,391,225
7,1,373,450,241,530,322,535,396,416,285,424,283,510,372,504,398,463,279,360,362,491,237,423
6,1,387,475,505,413,422,597,416,543,489,458,562,485,519,511,492,593,499,547,514,610,305,519
6,0,399,350,289,281,433,336,437,164,416,191,343,467,320,241,512,262,437,439,463,456,354,420
6,0,441,350,416,294,498,395,298,342,555,208,568,347,364,321,442,386,392,478,503,254,547,249
7,0,393,343,191,486,216,420,296,392,458,341,288,507,366,228,461,373,337,408,288,324,426,237
6,1,413,475,280,354,357,369,385,516,545,433,532,337,406,267,483,530,550,553,392,624,436,291
6,1,417,490,301,447,435,587,403,427,535,520,472,423,444,572,309,683,579,369,225,529,223,415
6,1,410,464,452,443,420,362,366,497,551,550,333,432,563,504,437,597,341,500,389,580,506,406
7,0,414,324,484,443,460,281,513,260,573,302,349,274,338,263,510,356,401,212,294,283,373,339
6,0,433,350,461,354,295,372,534,428,575,124,395,292,468,118,542,362,281,298,406,365,529,318
7,1,396,450,293,406,422,517,398,622,435,385,636,465,369,316,503,362,500,311,471,190,282,643
6,1,389,466,225,380,476,522,329,462,338,493,419,495,498,235,405,428,247,349,361,236,181,455
7,1,412,450,541,483,246,339,264,426,477,538,364,565,614,477,395,514,433,598,486,363,384,462
7,1,415,450,393,474,416,628,682,367,522,216,326,521,336,523,540,407,479,466,379,390,522,335
7,0,390,336,402,209,345,274,421,257,277,334,130,362,276,322,470,279,440,378,404,339,252,348
6,0,425,350,475,350,460,465,484,295,283,304,460,443,499,398,495,301,553,359,408,347,396,461
6,1,408,459,501,445,329,445,425,525,570,531,489,484,296,584,567,384,441,544,394,275,353,551
6,1,412,470,528,614,423,584,622,361,445,415,338,423,461,592,440,428,330,373,330,522,315,554
6,1,403,451,490,387,417,431,419,269,447,211,388,242,421,125,361,547,379,616,488,419,399,346
6,0,443,350,471,307,392,452,347,380,320,446,533,236,475,510,556,191,498,353,444,381,301,266
7,1,368,450,203,460,359,640,340,488,453,404,310,518,391,526,365,443,357,457,498,517,262,591
7,0,411,334,495,364,248,351,462,589,443,430,462,184,294,463,422,300,512,341,438,389,324,161
7,1,449,450,498,503,386,529,569,222,326,497,294,478,274,494,424,545,465,439,693,401,597,461
7,0,393,344,492,368,480,452,201,385,273,557,516,294,283,295,551,490,590,346,278,369,423,181
6,1,402,450,430,410,304,475,544,376,484,600,247,401,427,422,455,442,554,447,270,418,357,537
7,1,443,450,389,316,347,487,363,405,428,585,351,369,402,457,500,400,319,556,621,336,434,356
6,0,387,350,292,201,471,343,555,404,363,546,369,179,372,342,529,131,297,200,486,305,384,459
6,1,406,455,286,544,334,521,521,456,387,536,154,566,475,469,277,515,409,415,433,414,357,328
7,1,364,450,436,504,397,404,284,709,403,492,288,279,312,506,178,520,439,650,477,411,393,310
6,0,441,350,410,180,517,622,583,388,491,465,502,496,596,396,455,374,291,339,429,228,499,254
6,0,361,350,482,210,480,487,235,320,223,121,205,426,389,381,395,234,287,393,358,315,420,487
6,1,384,488,540,501,314,391,426,311,395,661,394,589,372,538,409,419,456,509,334,470,300,368
6,1,414,479,458,626,500,578,505,530,653,437,492,595,432,537,499,551,364,468,546,644,451,516
6,1,388,469,206,426,380,436,410,671,298,638,106,471,384,281,444,333,375,481,370,534,239,629
7,0,383,308,425,350,434,191,341,440,467,344,456,88,277,470,334,254,328,8,336,408,344,191
7,0,399,350,322,243,404,264,418,411,298,219,484,309,517,127,540,406,269,318,220,386,418,206
6,0,444,350,468,392,529,366,416,327,351,373,405,430,343,411,558,191,297,521,377,476,283,556
7,1,382,450,450,590,442,428,362,419,384,231,351,525,285,572,406,411,520,397,360,424,256,435
6,1,382,493,318,430,324,615,367,659,335,434,466,516,633,675,353,498,531,353,338,411,448,456
7,1,391,450,364,426,424,537,340,326,505,508,295,395,485,435,322,707,276,408,371,566,383,603
7,0,417,312,411,275,392,326,438,231,562,296,196,306,203,345,313,430,411,251,362,208,315,352
7,1,419,450,476,354,433,325,498,498,388,639,471,460,378,486,320,587,357,536,372,421,443,605
6,0,426,350,419,360,506,226,511,443,443,319,400,305,401,329,367,251,545,334,593,200,418,350
7,1,354,450,266,540,386,461,355,617,402,421,340,416,314,339,393,397,227,463,421,551,331,480
7,1,400,450,470,473,459,392,469,478,292,596,400,363,294,613,273,457,284,602,271,243,507,451
7,1,450,450,325,547,309,408,387,582,583,487,448,470,424,606,610,418,598,676,319,427,488,526
6,1,383,489,506,547,483,512,243,429,449,492,344,438,375,492,427,493,494,567,508,567,361,449
6,0,419,350,343,339,315,500,559,328,378,351,290,265,474,410,252,387,496,293,366,306,373,392
