Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,1,383,492,282,466,376,407,174,372,409,572,335,480,303,475,431,440,505,468,342,504,330,673
6,1,384,484,547,595,401,429,211,443,362,493,460,219,147,503,445,493,446,414,353,511,326,496
7,0,382,306,430,214,433,331,331,297,210,309,279,241,419,371,405,409,420,277,315,285,327,327
7,1,380,450,226,571,552,425,326,474,373,347,425,430,371,401,503,383,219,320,318,441,468,335
7,1,413,450,515,570,299,535,388,391,481,420,539,500,377,469,222,514,233,460,430,480,446,490
7,0,396,347,401,355,423,234,403,423,345,334,291,240,350,407,440,437,418,380,358,276,526,440
6,0,414,350,475,261,337,373,316,310,428,268,338,244,627,523,470,254,552,443,457,449,399,338
7,1,355,450,214,326,361,564,439,469,211,509,359,468,333,316,614,358,477,553,320,529,414,242
7,1,376,450,455,525,343,528,395,547,327,424,290,247,289,470,408,551,499,457,265,375,404,564
7,1,350,450,372,564,261,467,460,423,445,313,250,388,479,335,358,243,469,366,264,460,349,484
6,1,407,458,411,333,382,454,392,511,571,487,513,479,470,431,307,322,508,379,216,421,497,453
7,0,385,319,108,304,447,356,291,313,466,365,412,369,143,443,445,436,434,136,255,449,310,222
6,1,415,483,277,646,345,456,427,550,445,611,454,539,401,411,338,420,468,437,321,606,483,464
7,0,412,330,583,344,426,368,380,491,270,515,288,419,361,237,354,157,352,377,400,273,314,528
7,0,391,339,211,261,404,270,292,387,233,363,384,312,331,354,434,272,532,427,295,193,408,320
7,0,410,337,310,258,373,338,304,410,341,314,272,364,442,269,405,429,355,588,430,391,569,324
7,0,386,323,458,463,409,377,415,446,133,279,503,154,451,232,281,312,434,410,411,330,499,298
7,0,398,350,360,359,403,383,519,486,310,344,440,283,359,439,290,275,402,274,374,309,495,263
7,0,394,345,277,424,328,6,402,282,326,333,332,315,378,429,500,304,430,486,420,271,275,390
7,1,440,450,458,462,497,296,423,371,463,463,390,566,390,309,578,497,275,567,330,500,481,568
6,1,391,462,609,574,275,504,379,531,177,579,375,597,374,435,409,498,462,517,274,544,212,448
6,1,413,474,248,546,412,490,451,483,346,561,396,541,390,553,270,402,311,496,522,551,408,350
