Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,1,422,450,371,356,363,625,589,424,441,285,669,472,506,373,394,387,240,318,496,325,364,560
6,1,391,462,429,383,218,542,460,485,361,422,401,327,71,298,421,321,351,574,517,561,224,402
6,1,411,466,295,396,524,392,263,376,344,401,369,620,428,439,367,394,334,489,263,446,541,527
7,0,384,313,313,309,379,261,474,440,506,272,333,336,485,285,264,382,363,372,497,174,358,450
7,1,436,450,394,451,361,260,357,554,287,518,492,596,405,485,343,276,376,628,363,698,376,329
6,0,404,350,496,304,453,305,540,417,456,477,362,358,362,560,338,498,353,254,323,386,436,460
7,1,436,450,519,116,595,548,453,419,509,365,333,391,422,394,372,461,368,527,424,480,613,477
6,0,436,350,242,314,377,490,480,375,431,344,338,277,549,357,410,393,411,290,340,358,462,435
7,1,401,450,462,507,282,512,427,490,318,572,356,345,303,535,367,612,273,423,492,535,411,283
6,1,409,462,490,427,359,431,411,566,434,656,486,347,420,480,285,392,370,496,261,450,549,385
7,1,387,450,443,581,195,501,617,478,593,411,419,399,477,643,232,463,450,291,517,487,365,354
7,0,385,320,260,307,484,383,307,236,540,212,218,212,324,430,386,468,388,52,282,345,368,322
6,1,403,451,526,322,449,493,192,416,357,352,408,399,171,619,549,383,374,243,387,580,610,459
6,0,379,350,167,368,485,378,312,416,263,311,374,471,661,400,209,264,282,300,406,467,438,293
6,1,408,460,547,320,473,506,560,411,502,553,487,462,424,564,448,554,413,528,349,667,359,443
7,1,425,450,542,537,406,557,360,553,325,481,310,391,542,461,606,493,434,260,406,464,440,481
6,1,397,451,407,452,457,522,549,475,154,398,404,374,326,534,317,491,522,398,369,514,456,211
7,0,401,350,378,302,263,310,459,381,592,397,570,489,443,249,575,356,318,326,408,232,463,420
6,0,358,350,291,411,287,187,342,489,422,65,343,370,413,199,536,222,366,304,427,450,446,413
6,1,385,483,501,502,498,662,313,526,306,474,290,334,333,505,225,640,426,401,433,453,534,566
7,0,400,350,324,362,396,234,258,282,399,281,442,338,382,444,501,232,297,212,297,188,473,274
6,1,405,454,335,465,398,442,548,236,534,497,414,603,397,575,317,455,340,411,248,220,423,505
6,0,441,350,600,153,429,384,636,424,549,472,309,346,472,560,458,370,487,96,584,350,519,361
7,1,411,450,438,448,462,464,549,400,295,363,430,451,510,430,424,454,345,329,240,694,455,541
6,1,384,487,364,276,337,402,416,567,345,507,298,480,485,308,213,498,418,391,366,584,480,475
6,1,414,475,227,446,352,577,291,509,616,531,524,565,337,388,590,553,438,502,399,485,583,601
6,1,413,472,637,464,473,408,492,499,452,724,329,550,324,420,609,517,324,276,412,497,227,398
7,0,397,349,374,187,310,318,450,339,329,351,296,302,547,360,235,387,281,512,424,223,505,405
6,0,361,350,421,421,459,290,331,268,444,341,487,199,368,405,505,335,423,342,228,251,416,363
7,1,380,450,362,454,462,621,399,448,334,650,438,486,501,418,345,415,407,500,602,402,350,435
6,0,363,350,412,250,462,546,379,505,485,466,313,429,331,400,346,434,266,263,379,244,406,407
7,1,415,450,518,504,328,446,448,518,131,706,396,465,272,372,308,350,358,383,229,375,256,398
7,1,413,450,452,416,409,399,492,593,279,643,397,419,284,401,486,369,243,481,472,181,443,396
6,0,368,350,318,338,506,310,146,361,571,292,445,337,383,216,473,282,432,467,348,380,455,557
7,1,428,450,529,317,576,469,308,384,509,422,524,389,596,507,156,492,473,487,416,552,434,373
6,1,413,475,475,490,254,510,182,386,427,502,301,567,438,502,383,570,383,384,611,603,356,330
7,0,390,337,305,370,320,329,376,269,557,489,548,336,304,436,418,446,87,351,388,307,299,384
7,0,395,347,425,202,362,379,432,367,405,142,334,457,274,425,331,322,489,199,452,185,375,395
6,1,413,474,385,483,382,358,348,518,470,450,290,378,458,465,395,488,458,292,463,422,419,500
6,1,400,450,215,478,399,380,551,398,598,454,469,292,552,529,260,414,336,365,586,398,413,498
6,1,404,452,368,581,478,518,361,448,384,320,550,210,321,510,376,587,456,503,366,417,451,481
6,1,390,464,309,362,492,516,146,516,429,489,318,303,489,431,360,476,335,389,431,567,358,483
6,1,391,462,378,420,549,415,465,402,549,468,133,400,322,418,290,447,459,458,378,361,421,372
7,1,382,450,248,595,247,619,332,563,418,577,376,418,233,314,245,443,422,553,400,522,351,286
7,1,373,450,415,363,275,373,320,290,536,524,86,504,233,575,449,350,321,277,256,472,316,456
7,1,405,450,544,504,501,499,365,523,518,526,288,357,300,422,404,384,406,459,481,489,636,485
6,0,403,350,473,485,390,464,229,321,294,317,345,391,353,266,515,304,361,224,236,374,445,400
6,1,402,450,507,589,478,312,318,314,438,337,491,375,387,350,367,391,321,449,349,247,393,506
6,1,411,465,284,295,413,523,548,433,590,420,469,664,439,512,420,575,387,444,665,490,440,592
7,0,395,347,481,411,436,374,125,353,362,383,360,309,333,348,505,214,269,486,445,308,271,160
6,0,425,350,406,464,534,336,338,391,320,534,387,627,496,583,297,286,381,401,510,407,375,181
6,1,399,450,277,655,319,339,289,277,482,336,418,524,492,516,451,384,397,541,429,615,390,578
6,0,360,350,292,368,324,350,454,498,376,336,433,543,422,313,441,187,452,632,335,410,425,388
7,1,422,450,518,522,414,476,524,513,456,526,456,373,450,420,348,358,542,546,438,432,520,428
6,0,350,350,353,557,361,368,434,347,277,204,468,418,447,359,362,311,317,374,557,343,350,359
6,1,411,465,643,523,201,684,560,452,448,526,426,645,330,564,659,478,271,556,556,600,511,386
7,0,384,314,290,347,331,463,433,393,366,335,319,279,260,398,437,324,287,392,335,171,314,335
7,0,393,342,309,213,297,332,300,495,439,130,445,626,246,205,376,434,286,254,426,293,551,222
6,1,387,472,565,541,389,512,517,520,301,506,210,403,252,274,351,499,301,580,409,482,504,479
7,1,357,450,158,549,467,513,325,378,328,519,303,378,483,433,460,630,376,508,294,526,335,495
7,1,413,450,324,307,257,603,482,374,303,509,319,498,452,480,587,486,323,384,516,457,667,570
6,0,385,350,413,302,480,386,407,617,342,452,419,248,253,418,408,343,795,422,362,352,298,431
6,1,397,452,325,408,251,482,303,532,332,509,384,468,368,343,325,407,278,316,521,584,537,401
7,1,366,450,296,266,573,574,479,554,257,559,432,347,431,441,337,438,413,276,294,624,233,405
6,0,361,350,307,226,632,464,355,281,404,190,293,412,171,553,305,333,556,329,309,469,368,327
6,0,443,350,410,448,324,362,512,271,582,243,558,425,294,391,269,230,401,322,463,348,375,313
6,1,414,478,486,443,344,615,345,343,467,490,513,420,412,508,380,417,408,485,409,389,489,228
7,0,414,322,449,328,344,437,546,200,567,231,322,374,430,137,410,288,418,268,193,278,333,338
7,0,407,344,251,232,427,204,330,251,491,277,434,336,404,448,414,159,423,290,393,320,426,320
7,1,440,450,587,395,494,538,458,395,478,578,512,376,295,587,561,514,466,497,301,517,441,385
7,0,408,341,212,255,351,388,436,232,438,374,304,404,429,269,513,499,409,309,390,384,618,502
7,1,376,450,136,362,447,560,258,615,308,370,383,492,310,532,470,483,463,601,533,288,398,384
6,1,413,472,461,511,529,405,451,463,447,466,436,335,301,485,317,495,527,407,456,532,188,530
7,1,434,450,348,279,443,393,566,361,323,409,426,312,438,359,379,361,366,525,379,411,414,385
7,0,412,331,443,191,408,459,508,174,312,416,487,339,571,422,544,397,468,114,233,462,296,278
7,1,416,450,330,383,524,521,348,527,445,433,203,419,361,477,361,561,466,547,522,397,311,439
7,1,421,450,440,379,392,495,472,474,462,287,354,478,513,469,428,478,364,384,437,442,447,379
7,1,431,450,446,453,312,430,620,352,438,301,403,541,512,542,312,525,451,473,394,424,475,394
7,0,385,319,294,622,332,250,419,249,268,347,401,215,465,327,438,194,297,236,288,336,465,240
7,1,443,450,337,571,535,491,466,492,441,499,463,414,495,572,436,367,299,375,401,339,364,443
